DT,pres,prcp,dwpt,wdir,temp,wspd,Amity,rhum
2022-06-25 13:00:00,1017.5,0.0,7.7,350.0,18.3,18.4,0.271557,50.0
2022-06-25 14:00:00,1017.6,0.0,10.0,360.0,21.1,14.8,0.320929,49.0
2022-06-25 15:00:00,1017.4,0.0,9.8,360.0,23.9,18.4,0.32311,41.0
2022-06-25 16:00:00,1017.2,0.0,9.4,10.0,25.6,18.4,0.288112,36.0
2022-06-25 17:00:00,1016.8,0.0,11.2,360.0,27.2,20.5,0.275638,37.0
2022-06-25 18:00:00,1016.8,0.0,11.2,360.0,27.2,20.5,0.264955,37.0
2022-06-25 19:00:00,1015.8,0.0,11.1,70.0,30.6,20.5,0.256168,30.0
2022-06-25 20:00:00,1015.1,0.0,9.9,20.0,31.7,22.3,0.26691,26.0
2022-06-25 21:00:00,1014.5,0.0,10.2,40.0,32.8,16.6,0.304718,25.0
2022-06-25 22:00:00,1014.5,0.0,10.2,40.0,32.8,16.6,0.340472,25.0
2022-06-25 23:00:00,1013.7,0.0,10.2,30.0,32.8,22.3,0.407041,25.0
2022-06-26 00:00:00,1013.4,0.0,9.1,10.0,32.2,18.4,0.467571,24.0
2022-06-26 01:00:00,1013.2,0.0,9.3,360.0,31.7,16.6,0.529736,25.0
2022-06-26 02:00:00,1013.2,0.0,9.0,360.0,30.0,14.8,0.548593,27.0
2022-06-26 03:00:00,1013.2,0.0,9.0,360.0,30.0,14.8,0.531105,27.0
2022-06-26 04:00:00,1013.8,0.0,6.7,350.0,26.7,20.5,0.496101,28.0
2022-06-26 05:00:00,1014.3,0.0,6.6,340.0,24.4,16.6,0.429651,32.0
2022-06-26 06:00:00,1014.4,0.0,7.4,340.0,22.8,18.4,0.38004,37.0
2022-06-26 07:00:00,1014.4,0.0,7.2,350.0,22.2,16.6,0.328269,38.0
2022-06-26 08:00:00,1014.4,0.0,7.2,350.0,22.2,16.6,0.295653,38.0
2022-06-26 09:00:00,1014.3,0.0,6.0,340.0,21.7,16.6,0.27432,36.0
2022-06-26 10:00:00,1014.3,0.0,6.9,350.0,20.6,9.4,0.260334,41.0
2022-06-26 11:00:00,1014.4,0.0,6.2,350.0,20.6,13.0,0.256929,39.0
2022-06-26 12:00:00,1014.4,0.0,6.2,350.0,20.6,13.0,0.262715,39.0
2022-06-26 13:00:00,1014.5,0.0,7.9,350.0,21.7,11.2,0.279732,41.0
2022-06-26 14:00:00,1014.6,0.0,7.9,350.0,21.7,16.6,0.313273,41.0
2022-06-26 15:00:00,1014.8,0.0,9.9,350.0,26.1,13.0,0.338369,36.0
2022-06-26 16:00:00,1014.4,0.0,10.4,360.0,27.2,18.4,0.332192,35.0
2022-06-26 17:00:00,1014.4,0.0,10.4,360.0,27.2,18.4,0.310068,35.0
2022-06-26 18:00:00,1014.0,0.0,13.4,320.0,30.6,14.8,0.309286,35.0
2022-06-26 19:00:00,1013.5,0.0,13.9,330.0,31.7,14.8,0.332746,34.0
2022-06-26 20:00:00,1013.0,0.0,14.4,330.0,32.8,11.2,0.353777,33.0
2022-06-26 21:00:00,1012.6,0.0,13.9,330.0,33.9,16.6,0.386193,30.0
2022-06-26 22:00:00,1012.6,0.0,13.9,330.0,33.9,16.6,0.43095,30.0
2022-06-26 23:00:00,1011.9,0.0,14.3,3.0,35.6,14.8,0.491799,28.0
2022-06-27 00:00:00,1011.6,0.0,14.3,350.0,35.0,9.4,0.56646,29.0
2022-06-27 01:00:00,1011.6,0.0,14.8,340.0,34.4,9.4,0.635001,31.0
2022-06-27 02:00:00,1011.6,0.0,14.8,340.0,34.4,9.4,0.650538,31.0
2022-06-27 03:00:00,1012.3,0.0,20.7,230.0,31.1,16.6,0.608149,54.0
2022-06-27 04:00:00,1012.8,0.0,15.6,250.0,24.4,5.4,0.547689,58.0
2022-06-27 05:00:00,1013.4,0.0,12.3,4.0,20.0,5.4,0.472931,61.0
2022-06-27 06:00:00,1013.5,0.0,11.7,240.0,18.9,14.8,0.383849,63.0
2022-06-27 07:00:00,1013.5,0.0,11.7,240.0,18.9,14.8,0.336942,63.0
2022-06-27 08:00:00,1014.3,0.0,12.3,0.0,16.1,0.0,0.305059,78.0
2022-06-27 09:00:00,1014.2,0.0,10.5,270.0,16.7,7.6,0.278881,67.0
2022-06-27 10:00:00,1014.1,0.0,9.9,250.0,15.6,13.0,0.272648,69.0
2022-06-27 11:00:00,1014.5,0.0,10.0,2.0,14.4,13.0,0.273791,75.0
2022-06-27 12:00:00,1014.5,0.0,10.0,250.0,14.4,5.4,0.294956,75.0
2022-06-27 13:00:00,1015.0,0.0,10.0,280.0,16.1,9.4,0.329909,67.0
2022-06-27 14:00:00,1015.0,0.0,12.7,280.0,18.3,7.6,0.353288,70.0
2022-06-27 15:00:00,1014.9,0.0,13.3,0.0,21.1,0.0,0.32433,61.0
2022-06-27 16:00:00,1014.8,0.0,12.7,0.0,22.8,0.0,0.317008,53.0
2022-06-27 17:00:00,1014.4,0.0,13.2,240.0,25.0,5.4,0.311293,48.0
2022-06-27 18:00:00,1014.4,0.0,13.2,240.0,25.0,5.4,0.330584,48.0
2022-06-27 19:00:00,1013.8,0.0,16.1,0.0,28.9,7.6,0.344245,46.0
2022-06-27 20:00:00,1013.5,0.0,16.2,240.0,30.6,14.8,0.359555,42.0
2022-06-27 21:00:00,1013.4,0.0,17.3,240.0,30.6,14.8,0.383817,45.0
2022-06-27 22:00:00,1013.4,0.0,17.3,240.0,30.6,14.8,0.436466,45.0
2022-06-27 23:00:00,1013.5,0.0,12.4,250.0,30.0,14.8,0.50131,34.0
2022-06-28 00:00:00,1013.6,0.0,9.6,260.0,28.9,16.6,0.529526,30.0
2022-06-28 01:00:00,1013.8,0.0,9.1,260.0,27.8,9.4,0.587987,31.0
2022-06-28 02:00:00,1013.8,0.0,9.1,260.0,27.8,9.4,0.60723,31.0
2022-06-28 03:00:00,1014.8,0.0,10.1,250.0,25.0,14.8,0.537902,39.0
2022-06-28 04:00:00,1015.2,0.0,10.7,230.0,17.8,22.3,0.480899,63.0
2022-06-28 05:00:00,1016.1,0.0,10.0,230.0,15.0,22.3,0.414191,72.0
2022-06-28 06:00:00,1016.8,0.0,9.9,220.0,13.9,16.6,0.342883,77.0
2022-06-28 07:00:00,1016.8,0.0,9.9,220.0,13.9,16.6,0.303729,77.0
2022-06-28 08:00:00,1017.6,0.0,9.4,190.0,12.2,13.0,0.284544,83.0
2022-06-28 09:00:00,1018.1,0.0,9.4,180.0,11.7,11.2,0.260551,86.0
2022-06-28 10:00:00,1018.3,0.0,9.4,180.0,11.1,11.2,0.254798,89.0
2022-06-28 11:00:00,1018.8,0.0,8.9,170.0,10.6,11.2,0.268451,89.0
2022-06-28 12:00:00,1018.8,0.0,8.9,170.0,10.6,11.2,0.281204,89.0
2022-06-28 13:00:00,1019.5,0.0,10.7,130.0,12.8,9.4,0.307937,87.0
2022-06-28 14:00:00,1020.1,0.0,10.6,3.0,14.4,9.4,0.326059,78.0
2022-06-28 15:00:00,1019.8,0.0,11.6,150.0,16.7,20.5,0.325374,72.0
2022-06-28 16:00:00,1019.8,0.0,11.6,150.0,16.7,20.5,0.33087,72.0
2022-06-28 17:00:00,1020.0,0.0,11.8,180.0,17.8,16.6,0.338721,68.0
2022-06-28 18:00:00,1020.5,0.0,12.3,200.0,18.3,18.4,0.320297,68.0
2022-06-28 19:00:00,1020.6,0.0,12.7,210.0,18.3,18.4,0.353172,70.0
2022-06-28 20:00:00,1020.8,0.0,13.3,5.0,19.4,18.4,0.289745,68.0
2022-06-28 21:00:00,1020.8,0.0,13.3,250.0,19.4,16.6,0.283225,68.0
2022-06-28 22:00:00,1020.6,0.0,12.8,250.0,21.1,14.8,0.222818,59.0
2022-06-28 23:00:00,1020.5,0.0,12.3,3.0,20.6,14.8,0.300109,59.0
2022-06-29 00:00:00,1020.3,0.0,11.7,290.0,20.0,14.8,0.332183,59.0
2022-06-29 01:00:00,1020.4,0.0,11.7,250.0,18.9,11.2,0.39789,63.0
2022-06-29 02:00:00,1020.4,0.0,11.7,250.0,18.9,11.2,0.431234,63.0
2022-06-29 03:00:00,1020.4,0.0,10.6,250.0,15.0,14.8,0.412868,75.0
2022-06-29 04:00:00,1020.8,0.0,9.9,230.0,13.3,9.4,0.387906,80.0
2022-06-29 05:00:00,1021.0,0.0,9.9,280.0,13.3,5.4,0.334817,80.0
2022-06-29 06:00:00,1021.0,0.0,9.9,280.0,13.3,5.4,0.283033,80.0
2022-06-29 07:00:00,1021.2,0.0,9.4,210.0,10.6,5.4,0.253107,92.0
2022-06-29 08:00:00,1021.2,0.0,8.9,250.0,10.6,7.6,0.231237,89.0
2022-06-29 09:00:00,1021.3,0.0,9.4,320.0,11.1,5.4,0.232683,89.0
2022-06-29 10:00:00,1021.2,0.0,9.9,280.0,11.7,5.4,0.233082,89.0
2022-06-29 11:00:00,1021.4,0.0,10.6,240.0,11.7,7.6,0.24271,93.0
2022-06-29 12:00:00,1021.4,0.0,10.6,240.0,11.7,7.6,0.260417,93.0
2022-06-29 13:00:00,1021.9,0.0,11.0,0.0,12.8,0.0,0.290641,89.0
2022-06-29 14:00:00,1022.1,0.0,11.7,250.0,14.4,5.4,0.310497,84.0
2022-06-29 15:00:00,1022.3,0.0,10.6,0.0,15.6,0.0,0.30865,72.0
2022-06-29 16:00:00,1022.3,0.0,10.6,0.0,15.6,0.0,0.314846,72.0
2022-06-29 17:00:00,1022.2,0.0,10.6,2.0,17.2,7.6,0.287145,65.0
2022-06-29 18:00:00,1021.7,0.0,11.7,170.0,18.9,11.2,0.206698,63.0
2022-06-29 19:00:00,1021.4,0.0,10.7,0.0,19.4,0.0,0.145755,57.0
2022-06-29 20:00:00,1020.9,0.0,11.8,0.0,20.6,0.0,0.161635,57.0
2022-06-29 21:00:00,1020.9,0.0,11.8,0.0,20.6,0.0,0.193503,57.0
2022-06-29 22:00:00,1019.7,0.0,12.9,0.0,23.3,0.0,0.234253,52.0
2022-06-29 23:00:00,1019.1,0.0,13.4,2.0,23.9,0.0,0.302973,52.0
2022-06-30 00:00:00,1018.7,0.0,13.3,0.0,24.4,0.0,0.366878,50.0
2022-06-30 01:00:00,1018.6,0.0,12.7,230.0,22.2,20.5,0.435021,55.0
2022-06-30 02:00:00,1018.6,0.0,12.7,230.0,22.2,20.5,0.452907,55.0
2022-06-30 03:00:00,1019.2,0.0,11.7,240.0,16.1,16.6,0.436204,75.0
2022-06-30 04:00:00,1019.9,0.0,12.3,360.0,16.1,11.2,0.412475,78.0
2022-06-30 05:00:00,1020.1,0.0,11.2,3.0,15.0,11.2,0.357631,78.0
2022-06-30 06:00:00,1020.1,0.0,11.1,330.0,13.9,11.2,0.286076,83.0
2022-06-30 07:00:00,1020.1,0.0,11.1,330.0,13.9,11.2,0.255081,83.0
2022-06-30 08:00:00,1020.2,0.0,10.0,280.0,11.1,7.6,0.244605,93.0
2022-06-30 09:00:00,1020.1,0.0,9.4,0.0,11.1,0.0,0.232631,89.0
2022-06-30 10:00:00,1020.3,0.0,8.9,280.0,10.0,9.4,0.235744,93.0
2022-06-30 11:00:00,1020.3,0.0,8.9,280.0,10.0,9.4,0.25151,93.0
2022-06-30 12:00:00,1020.2,0.0,10.0,260.0,11.1,5.4,0.27285,93.0
2022-06-30 13:00:00,1020.3,0.0,10.6,0.0,11.7,0.0,0.299225,93.0
2022-06-30 14:00:00,1020.4,0.0,10.6,10.0,14.4,5.4,0.298058,78.0
2022-06-30 15:00:00,1020.3,0.0,10.6,10.0,15.6,7.6,0.260752,72.0
2022-06-30 16:00:00,1020.3,0.0,10.6,10.0,15.6,7.6,0.244203,72.0
2022-06-30 17:00:00,1019.6,0.0,11.7,2.0,18.9,0.0,0.203922,63.0
2022-06-30 18:00:00,1019.1,0.0,12.3,0.0,20.0,0.0,0.179079,61.0
2022-06-30 19:00:00,1018.6,0.0,11.7,0.0,21.1,11.2,0.17515,55.0
2022-06-30 20:00:00,1017.9,0.0,10.6,359.0,23.9,5.4,0.185867,43.0
2022-06-30 21:00:00,1017.9,0.0,10.6,340.0,23.9,5.4,0.209074,43.0
2022-06-30 22:00:00,1016.9,0.0,12.8,330.0,25.6,13.0,0.272637,45.0
2022-06-30 23:00:00,1016.9,0.0,12.8,330.0,25.6,13.0,0.338531,45.0
2022-07-01 00:00:00,1016.0,0.0,14.5,330.0,26.7,9.4,0.396519,47.0
2022-07-01 01:00:00,1016.0,0.0,14.5,330.0,26.7,9.4,0.458057,47.0
2022-07-01 02:00:00,1016.1,0.0,14.4,230.0,20.0,20.5,0.463303,70.0
2022-07-01 03:00:00,1016.5,0.0,13.3,230.0,17.8,18.4,0.430401,75.0
2022-07-01 04:00:00,1017.0,0.0,12.8,230.0,16.1,16.6,0.404116,81.0
2022-07-01 05:00:00,1017.5,0.0,12.1,5.0,15.0,16.6,0.357308,83.0
2022-07-01 06:00:00,1017.5,0.0,12.1,230.0,15.0,16.6,0.308399,83.0
2022-07-01 07:00:00,1017.8,0.0,11.7,230.0,13.3,13.0,0.273992,90.0
2022-07-01 08:00:00,1018.0,0.0,11.2,230.0,13.3,13.0,0.254225,87.0
2022-07-01 09:00:00,1018.2,0.0,11.0,230.0,12.8,9.4,0.245683,89.0
2022-07-01 10:00:00,1018.4,0.0,11.0,240.0,12.8,7.6,0.233559,89.0
2022-07-01 11:00:00,1018.4,0.0,11.0,240.0,12.8,7.6,0.241067,89.0
2022-07-01 12:00:00,1018.7,0.0,10.6,0.0,11.7,0.0,0.266958,93.0
2022-07-01 13:00:00,1019.1,0.0,11.7,0.0,13.3,0.0,0.287148,90.0
2022-07-01 14:00:00,1019.4,0.0,12.1,250.0,15.0,5.4,0.305542,83.0
2022-07-01 15:00:00,1019.4,0.0,12.8,0.0,16.1,0.0,0.283248,81.0
2022-07-01 16:00:00,1019.4,0.0,12.8,0.0,16.1,0.0,0.294648,81.0
2022-07-01 17:00:00,1019.1,0.0,13.3,2.0,19.4,5.4,0.303427,68.0
2022-07-01 18:00:00,1018.7,0.0,13.2,0.0,20.0,0.0,0.287674,65.0
2022-07-01 19:00:00,1018.4,0.0,13.9,60.0,21.7,7.6,0.28114,61.0
2022-07-01 20:00:00,1018.4,0.0,13.9,60.0,21.7,7.6,0.233506,61.0
2022-07-01 21:00:00,1017.9,0.0,15.7,0.0,23.9,0.0,0.234525,60.0
2022-07-01 22:00:00,1017.2,0.0,15.1,80.0,23.9,7.6,0.272655,58.0
2022-07-01 23:00:00,1015.8,0.0,15.0,3.0,25.0,9.0,0.305119,54.0
2022-07-02 00:00:00,1015.8,0.0,15.0,230.0,25.0,9.4,0.370622,54.0
2022-07-02 01:00:00,1015.1,0.0,16.1,230.0,24.4,16.6,0.422684,60.0
2022-07-02 02:00:00,1014.7,0.0,14.0,230.0,19.4,20.5,0.435896,71.0
2022-07-02 03:00:00,1015.0,0.0,12.7,260.0,17.2,11.2,0.404809,75.0
2022-07-02 04:00:00,1015.6,0.0,12.3,250.0,14.4,9.4,0.394484,87.0
2022-07-02 05:00:00,1015.7,0.0,11.7,240.0,13.3,13.0,0.340139,90.0
2022-07-02 06:00:00,1015.7,0.0,11.7,240.0,13.3,13.0,0.297312,90.0
2022-07-02 07:00:00,1015.9,0.0,11.0,280.0,12.8,7.6,0.263153,89.0
2022-07-02 08:00:00,1015.9,0.0,10.6,2.0,11.7,7.6,0.246304,93.0
2022-07-02 09:00:00,1015.8,0.0,10.0,280.0,11.1,7.6,0.232668,93.0
2022-07-02 10:00:00,1015.7,0.0,10.0,250.0,11.1,5.4,0.234519,93.0
2022-07-02 11:00:00,1015.7,0.0,10.0,250.0,11.1,5.4,0.23433,93.0
2022-07-02 12:00:00,1015.7,0.0,10.0,0.0,10.6,0.0,0.246637,96.0
2022-07-02 13:00:00,1015.9,0.0,10.6,0.0,11.7,0.0,0.267242,93.0
2022-07-02 14:00:00,1015.8,0.0,11.7,260.0,12.8,5.4,0.306127,93.0
2022-07-02 15:00:00,1015.6,0.0,11.2,340.0,14.4,9.4,0.330761,81.0
2022-07-02 16:00:00,1015.6,0.0,11.2,340.0,14.4,9.4,0.319475,81.0
2022-07-02 17:00:00,1014.9,0.0,11.8,200.0,15.6,5.4,0.340019,78.0
2022-07-02 18:00:00,1014.7,0.0,12.2,0.0,16.7,0.0,0.282691,75.0
2022-07-02 19:00:00,1014.7,0.0,12.2,0.0,16.7,0.0,0.217716,75.0
2022-07-02 20:00:00,1014.1,0.0,13.3,180.0,18.9,7.6,0.19453,70.0
2022-07-02 21:00:00,1013.6,0.0,14.0,210.0,20.6,7.6,0.263052,66.0
2022-07-02 22:00:00,1013.1,0.0,14.0,210.0,20.6,7.6,0.284065,66.0
2022-07-02 23:00:00,1012.6,0.0,14.5,230.0,21.1,11.2,0.303439,66.0
2022-07-03 00:00:00,1012.6,0.0,14.5,230.0,21.1,11.2,0.351011,66.0
2022-07-03 01:00:00,1011.9,0.0,14.0,240.0,20.6,9.4,0.377776,66.0
2022-07-03 02:00:00,1012.5,0.0,13.4,190.0,18.3,20.5,0.402236,73.0
2022-07-03 03:00:00,1013.1,0.0,12.2,220.0,16.7,18.4,0.390015,75.0
2022-07-03 04:00:00,1013.6,0.0,12.3,0.0,16.1,0.0,0.367228,78.0
2022-07-03 05:00:00,1013.6,0.0,12.3,0.0,16.1,0.0,0.33388,78.0
2022-07-03 06:00:00,1013.5,0.0,11.8,2.0,13.9,7.6,0.301433,87.0
2022-07-03 07:00:00,1013.6,0.0,11.1,240.0,13.9,5.4,0.278187,83.0
2022-07-03 08:00:00,1013.7,0.0,11.1,230.0,13.9,11.2,0.247032,83.0
2022-07-03 09:00:00,1014.0,0.0,11.1,220.0,13.9,7.6,0.231047,83.0
2022-07-03 10:00:00,1014.2,0.0,11.2,240.0,13.3,5.4,0.23266,87.0
2022-07-03 11:00:00,1014.4,0.0,10.7,2.0,13.3,5.4,0.232193,84.0
2022-07-03 12:00:00,1014.4,0.0,10.7,240.0,13.3,5.4,0.238431,84.0
2022-07-03 13:00:00,1014.4,0.0,11.1,0.0,13.9,0.0,0.250495,83.0
2022-07-03 14:00:00,1014.6,0.0,11.1,210.0,13.9,5.4,0.283144,83.0
2022-07-03 15:00:00,1014.6,0.0,11.1,210.0,13.9,5.4,0.284766,83.0
2022-07-03 16:00:00,1014.5,0.0,11.7,150.0,16.1,5.4,0.304172,75.0
2022-07-03 17:00:00,1014.5,0.0,11.7,90.0,16.1,5.4,0.293661,75.0
2022-07-03 18:00:00,1014.5,0.0,12.1,130.0,17.2,11.2,0.278008,72.0
2022-07-03 19:00:00,1014.4,0.0,11.6,130.0,18.3,7.6,0.233666,65.0
2022-07-03 20:00:00,1014.4,0.0,11.6,190.0,18.3,7.6,0.176994,65.0
2022-07-03 21:00:00,1013.5,0.0,11.7,100.0,21.1,9.4,0.239333,55.0
2022-07-03 22:00:00,1013.0,0.0,11.6,360.0,22.2,9.4,0.255198,51.0
2022-07-03 23:00:00,1012.7,0.0,12.3,2.0,21.1,9.4,0.350418,57.0
2022-07-04 00:00:00,1012.5,0.0,11.7,0.0,21.1,0.0,0.368257,55.0
2022-07-04 01:00:00,1012.5,0.0,11.7,0.0,21.1,0.0,0.394184,55.0
2022-07-04 02:00:00,1012.5,0.0,12.3,20.0,20.6,16.6,0.406377,59.0
2022-07-04 03:00:00,1012.7,0.0,11.6,10.0,18.3,9.4,0.396372,65.0
2022-07-04 04:00:00,1013.3,0.0,12.8,0.0,16.7,0.0,0.376451,78.0
2022-07-04 05:00:00,1013.3,0.0,12.8,0.0,16.7,0.0,0.336401,78.0
2022-07-04 06:00:00,1013.9,0.0,10.0,360.0,14.4,9.4,0.292539,75.0
2022-07-04 07:00:00,1013.8,0.0,9.9,340.0,13.3,7.6,0.265694,80.0
2022-07-04 08:00:00,1013.8,0.0,9.9,310.0,12.2,5.4,0.249831,86.0
2022-07-04 09:00:00,1014.0,0.0,9.4,250.0,10.0,9.4,0.229812,96.0
2022-07-04 10:00:00,1014.0,0.0,9.4,250.0,10.0,9.4,0.232249,96.0
2022-07-04 11:00:00,1014.5,0.0,9.4,2.0,10.6,7.6,0.234543,92.0
2022-07-04 12:00:00,1014.7,0.0,10.0,300.0,10.6,7.6,0.25112,96.0
2022-07-04 13:00:00,1014.9,0.0,10.6,0.0,12.2,0.0,0.256397,90.0
2022-07-04 14:00:00,1014.9,0.0,11.1,0.0,13.9,0.0,0.270336,83.0
2022-07-04 15:00:00,1014.9,0.0,11.1,0.0,13.9,0.0,0.27636,83.0
2022-07-04 16:00:00,1014.8,0.0,11.2,190.0,16.7,7.6,0.30594,70.0
2022-07-04 17:00:00,1014.8,0.0,11.2,190.0,16.7,7.6,0.300211,70.0
2022-07-04 18:00:00,1014.6,0.0,11.0,0.0,17.2,0.0,0.255889,67.0
2022-07-04 19:00:00,1014.5,0.0,11.7,220.0,19.4,5.4,0.21676,61.0
2022-07-04 20:00:00,1014.0,0.0,12.8,150.0,21.1,7.6,0.189978,59.0
2022-07-04 21:00:00,1013.6,0.0,12.2,0.0,22.2,0.0,0.231329,53.0
2022-07-04 22:00:00,1013.1,0.0,12.4,0.0,24.4,9.4,0.272087,47.0
2022-07-04 23:00:00,1012.8,0.0,9.8,0.0,23.9,9.4,0.309615,41.0
2022-07-05 00:00:00,1012.6,0.0,11.7,0.0,24.4,5.4,0.368822,45.0
2022-07-05 01:00:00,1012.6,0.0,11.7,165.0,24.4,5.4,0.42057,45.0
2022-07-05 02:00:00,1012.3,0.0,12.3,340.0,23.3,7.6,0.44489,50.0
2022-07-05 03:00:00,1012.5,0.0,12.8,160.0,21.7,5.4,0.419451,57.0
2022-07-05 04:00:00,1013.1,0.0,12.7,280.0,18.3,9.4,0.3827,70.0
2022-07-05 05:00:00,1013.3,0.0,12.2,270.0,15.6,7.6,0.348175,80.0
2022-07-05 06:00:00,1013.3,0.0,12.2,270.0,15.6,7.6,0.320327,80.0
2022-07-05 07:00:00,1013.3,0.0,12.2,280.0,15.6,9.4,0.289733,80.0
2022-07-05 08:00:00,1013.1,0.0,12.7,300.0,15.6,5.4,0.256899,83.0
2022-07-05 09:00:00,1013.1,0.0,12.3,240.0,14.4,5.4,0.242178,87.0
2022-07-05 10:00:00,1013.1,0.0,12.3,240.0,14.4,5.4,0.235419,87.0
2022-07-05 11:00:00,1013.0,0.0,12.3,0.0,14.4,5.4,0.245496,87.0
2022-07-05 12:00:00,1013.1,0.6,12.8,0.0,13.9,0.0,0.273948,93.0
2022-07-05 13:00:00,1013.2,0.0,12.9,0.0,15.0,0.0,0.289182,87.0
2022-07-05 14:00:00,1013.2,0.0,13.2,0.0,16.7,0.0,0.307239,80.0
2022-07-05 15:00:00,1013.2,0.0,13.2,0.0,16.7,0.0,0.307783,80.0
2022-07-05 16:00:00,1013.0,0.0,13.3,0.0,18.9,0.0,0.344517,70.0
2022-07-05 17:00:00,1013.0,1.6,14.5,2.0,17.2,0.0,0.370837,84.0
2022-07-05 18:00:00,1013.2,0.3,15.1,240.0,17.8,7.6,0.324061,84.0
2022-07-05 19:00:00,1013.2,0.3,15.1,240.0,17.8,7.6,0.277216,84.0
2022-07-05 20:00:00,1012.7,0.0,14.4,2.0,21.7,5.4,0.306006,63.0
2022-07-05 21:00:00,1012.9,0.0,15.1,280.0,19.4,7.6,0.364362,76.0
2022-07-05 22:00:00,1012.3,0.3,15.6,300.0,21.1,9.4,0.326152,71.0
2022-07-05 23:00:00,1012.5,0.3,15.6,0.0,20.6,9.4,0.366258,73.0
2022-07-06 00:00:00,1012.5,0.0,15.6,0.0,20.6,0.0,0.404004,73.0
2022-07-06 01:00:00,1012.6,0.0,15.0,230.0,20.0,5.4,0.417152,73.0
2022-07-06 02:00:00,1012.8,0.5,16.7,220.0,17.8,0.0,0.416813,93.0
2022-07-06 03:00:00,1013.0,0.3,16.7,150.0,17.8,7.6,0.413246,93.0
2022-07-06 04:00:00,1013.0,0.5,16.7,150.0,17.8,7.6,0.393486,93.0
2022-07-06 05:00:00,1014.0,0.0,16.1,0.0,17.2,0.0,0.339262,93.0
2022-07-06 06:00:00,1013.6,0.0,16.1,0.0,17.2,0.0,0.294473,93.0
2022-07-06 07:00:00,1013.3,0.0,16.1,230.0,16.7,7.6,0.269941,96.0
2022-07-06 08:00:00,1013.3,0.0,16.1,230.0,16.7,7.6,0.251916,96.0
2022-07-06 09:00:00,1013.2,0.0,15.6,240.0,16.7,7.6,0.237501,93.0
2022-07-06 10:00:00,1013.2,0.3,15.6,240.0,16.7,7.6,0.239364,93.0
2022-07-06 11:00:00,1013.1,0.0,15.6,0.0,16.1,0.0,0.250645,97.0
2022-07-06 12:00:00,1013.3,0.0,15.0,0.0,16.1,0.0,0.276365,93.0
2022-07-06 13:00:00,1013.6,0.0,15.0,0.0,16.1,0.0,0.310884,93.0
2022-07-06 14:00:00,1013.8,0.0,15.1,2.0,16.7,0.0,0.314546,90.0
2022-07-06 15:00:00,1013.8,0.0,15.1,200.0,16.7,7.6,0.319911,90.0
2022-07-06 16:00:00,1014.1,0.0,15.1,230.0,19.4,7.6,0.313841,76.0
2022-07-06 17:00:00,1014.0,0.0,14.5,0.0,21.1,7.6,0.251388,66.0
2022-07-06 18:00:00,1014.0,0.0,14.0,200.0,21.1,7.6,0.322366,64.0
2022-07-06 19:00:00,1014.0,0.0,14.0,200.0,21.1,7.6,0.302162,64.0
2022-07-06 20:00:00,1013.6,0.0,15.5,4.0,21.7,7.6,0.357966,68.0
2022-07-06 21:00:00,1013.6,0.0,15.1,130.0,22.2,7.6,0.335204,64.0
2022-07-06 22:00:00,1013.6,0.0,15.1,240.0,22.2,7.6,0.402095,64.0
2022-07-06 23:00:00,1013.4,0.0,14.3,3.0,22.2,11.2,0.426963,61.0
2022-07-07 00:00:00,1013.4,0.0,14.3,190.0,22.2,11.2,0.427601,61.0
2022-07-07 01:00:00,1013.7,0.0,14.5,250.0,20.6,13.0,0.455961,68.0
2022-07-07 02:00:00,1013.9,0.0,14.4,250.0,19.4,9.4,0.449788,73.0
2022-07-07 03:00:00,1014.2,0.0,14.5,240.0,17.8,9.4,0.436155,81.0
2022-07-07 04:00:00,1014.7,0.0,13.2,250.0,16.7,5.4,0.424154,80.0
2022-07-07 05:00:00,1014.7,0.0,13.2,250.0,16.7,5.4,0.372462,80.0
2022-07-07 06:00:00,1015.0,0.0,12.8,230.0,13.9,9.4,0.317627,93.0
2022-07-07 07:00:00,1015.2,0.0,12.2,250.0,13.3,11.2,0.280042,93.0
2022-07-07 08:00:00,1015.4,0.0,13.3,240.0,14.4,11.2,0.264268,93.0
2022-07-07 09:00:00,1015.6,0.0,13.4,240.0,15.0,9.4,0.265416,90.0
2022-07-07 10:00:00,1015.6,0.0,13.4,240.0,15.0,9.4,0.269728,90.0
2022-07-07 11:00:00,1015.9,0.0,13.3,2.0,14.4,7.6,0.269277,93.0
2022-07-07 12:00:00,1016.3,0.0,13.4,250.0,15.0,5.4,0.29716,90.0
2022-07-07 13:00:00,1016.7,0.0,13.4,260.0,15.0,5.4,0.322208,90.0
2022-07-07 14:00:00,1017.0,0.0,13.4,2.0,16.1,5.4,0.342625,84.0
2022-07-07 15:00:00,1017.0,0.0,13.4,270.0,16.1,5.4,0.345259,84.0
2022-07-07 16:00:00,1017.4,0.0,13.4,200.0,18.3,11.2,0.344078,73.0
2022-07-07 17:00:00,1017.6,0.0,13.3,0.0,18.9,11.2,0.321455,70.0
2022-07-07 18:00:00,1017.6,0.0,14.0,190.0,19.4,7.6,0.284388,71.0
2022-07-07 19:00:00,1017.6,0.0,14.0,190.0,19.4,7.6,0.249644,71.0
2022-07-07 20:00:00,1017.1,0.0,14.3,140.0,22.2,7.6,0.213823,61.0
2022-07-07 21:00:00,1016.8,0.0,14.3,227.0,23.3,11.2,0.2636,57.0
