DT,dwpt,prcp,wdir,rhum,pres,wspd,temp,Donalsonville
2022-05-29 15:00:00,18.8,0.0,160.0,62.0,1015.3,2.5,26.7,-0.051724
2022-05-29 16:00:00,15.9,0.0,0.0,47.0,1015.5,0.0,28.3,-0.137931
2022-05-29 17:00:00,16.2,0.0,230.0,45.0,1015.5,11.1,29.4,-0.189655
2022-05-29 18:00:00,17.0,0.1,176.0,48.0,1015.2,5.8,29.1,-0.206897
2022-05-29 19:00:00,16.8,0.3,189.0,47.0,1014.7,8.3,29.3,-0.206897
2022-05-29 20:00:00,18.5,0.3,186.0,53.0,1014.3,8.6,29.0,-0.172414
2022-05-29 21:00:00,17.0,0.0,190.0,49.0,1013.7,20.4,28.8,-0.051724
2022-05-29 22:00:00,16.9,0.2,200.0,52.0,1013.8,14.8,27.6,0.172414
2022-05-29 23:00:00,19.3,0.0,190.0,65.0,1013.9,11.1,26.4,0.155172
2022-05-30 00:00:00,20.8,0.0,116.0,74.0,1014.3,1.8,25.8,0.155172
2022-05-30 01:00:00,19.1,0.0,230.0,69.0,1014.7,7.4,25.2,0.206897
2022-05-30 02:00:00,19.2,0.0,0.0,74.0,1015.2,0.0,24.1,0.258621
2022-05-30 03:00:00,20.0,0.0,0.0,85.0,1016.3,0.0,22.7,0.241379
2022-05-30 04:00:00,19.8,0.0,0.0,88.0,1016.3,0.0,21.9,0.241379
2022-05-30 05:00:00,19.1,0.0,258.0,89.0,1016.3,7.9,21.0,0.206897
2022-05-30 06:00:00,19.8,0.0,0.0,92.0,1016.0,0.0,21.2,0.189655
2022-05-30 07:00:00,20.3,0.0,0.0,94.0,1015.7,0.0,21.3,0.155172
2022-05-30 08:00:00,19.9,0.0,0.0,95.0,1015.9,0.0,20.7,0.155172
2022-05-30 09:00:00,19.0,0.0,43.0,100.0,1015.7,3.2,19.0,0.155172
2022-05-30 10:00:00,19.9,0.0,0.0,96.0,1016.0,0.0,20.6,0.155172
2022-05-30 11:00:00,19.4,0.0,0.0,91.0,1016.1,0.0,20.9,0.172414
2022-05-30 12:00:00,20.0,0.0,140.0,80.0,1016.5,5.5,23.7,0.206897
2022-05-30 13:00:00,20.5,0.0,80.0,72.0,1016.7,9.3,25.9,0.206897
2022-05-30 14:00:00,20.7,0.0,65.0,72.0,1017.3,8.3,26.1,0.137931
2022-05-30 15:00:00,20.4,0.0,69.0,64.0,1017.0,7.6,27.8,0.051724
2022-05-30 16:00:00,18.1,0.0,110.0,50.0,1016.8,13.0,29.6,-0.017241
2022-05-30 17:00:00,16.4,0.0,180.0,42.0,1016.5,11.1,30.8,-0.068966
2022-05-30 18:00:00,14.6,0.0,220.0,35.0,1016.4,13.0,32.0,-0.051724
2022-05-30 19:00:00,15.1,0.0,210.0,36.0,1015.7,3.6,32.0,-0.086207
2022-05-30 20:00:00,15.2,0.0,260.0,36.0,1014.9,5.5,32.1,-0.086207
2022-05-30 21:00:00,15.2,0.0,240.0,37.0,1014.4,5.5,31.7,-0.068966
2022-05-30 22:00:00,15.3,0.0,0.0,36.0,1014.4,0.0,32.3,0.051724
2022-05-30 23:00:00,18.4,0.0,307.0,47.0,1014.6,5.0,31.0,0.086207
2022-05-31 00:00:00,17.7,0.0,89.0,54.0,1015.6,18.4,27.9,0.241379
2022-05-31 01:00:00,17.5,0.0,230.0,58.0,1016.1,7.4,26.4,0.293103
2022-05-31 02:00:00,17.6,0.0,160.0,62.0,1016.8,9.3,25.4,0.310345
2022-05-31 03:00:00,17.8,0.0,160.0,70.0,1017.7,13.0,23.6,0.310345
2022-05-31 04:00:00,19.5,0.0,126.0,81.0,1018.1,8.6,22.9,0.275862
2022-05-31 05:00:00,18.1,0.0,150.0,74.0,1017.7,9.3,23.0,0.224138
2022-05-31 06:00:00,18.4,0.0,140.0,79.0,1017.3,5.5,22.2,0.206897
2022-05-31 07:00:00,18.0,0.0,140.0,75.0,1017.0,9.3,22.7,0.189655
2022-05-31 08:00:00,20.9,0.0,92.0,95.0,1017.1,6.1,21.7,0.172414
2022-05-31 09:00:00,20.9,0.0,86.0,97.0,1016.9,6.8,21.4,0.172414
2022-05-31 10:00:00,19.3,0.0,0.0,92.0,1017.3,0.0,20.6,0.172414
2022-05-31 11:00:00,18.9,0.0,0.0,84.0,1017.8,0.0,21.7,0.189655
2022-05-31 12:00:00,19.1,0.0,80.0,77.0,1017.9,7.4,23.4,0.258621
2022-05-31 13:00:00,20.2,0.0,100.0,69.0,1018.2,9.3,26.3,0.258621
2022-05-31 14:00:00,21.6,0.0,95.0,77.0,1018.5,5.4,25.9,0.224138
2022-05-31 15:00:00,19.1,0.0,50.0,58.0,1018.4,9.3,28.1,0.12069
2022-05-31 16:00:00,18.6,0.0,90.0,52.0,1018.3,13.0,29.5,0.051724
2022-05-31 17:00:00,18.3,0.0,50.0,47.0,1018.0,9.3,30.9,0.017241
2022-05-31 18:00:00,18.7,0.0,40.0,48.0,1017.3,14.8,31.0,-0.051724
2022-05-31 19:00:00,19.9,0.0,58.0,49.0,1016.5,7.2,31.9,-0.017241
2022-05-31 20:00:00,17.7,0.0,80.0,42.0,1017.3,16.7,32.2,0.034483
2022-05-31 21:00:00,16.7,0.0,100.0,38.0,1017.1,13.0,32.9,0.086207
2022-05-31 22:00:00,16.7,0.0,150.0,40.0,1016.5,11.1,32.0,0.103448
2022-05-31 23:00:00,21.2,0.0,271.0,70.0,1015.9,3.6,27.1,0.12069
2022-06-01 00:00:00,17.8,0.0,290.0,58.0,1016.0,11.1,26.7,0.258621
2022-06-01 01:00:00,18.1,0.0,350.0,64.0,1016.6,5.5,25.4,0.327586
2022-06-01 02:00:00,16.8,0.0,180.0,71.0,1017.3,11.1,22.3,0.327586
2022-06-01 03:00:00,17.6,0.0,0.0,76.0,1017.9,0.0,22.0,0.327586
2022-06-01 04:00:00,19.0,0.0,133.0,76.0,1017.9,6.5,23.5,0.293103
2022-06-01 05:00:00,18.4,0.0,100.0,79.0,1017.3,5.5,22.2,0.258621
2022-06-01 06:00:00,19.4,0.0,0.0,92.0,1017.0,0.0,20.7,0.241379
2022-06-01 07:00:00,19.6,0.0,0.0,96.0,1016.7,0.0,20.3,0.224138
2022-06-01 08:00:00,19.2,0.0,0.0,96.0,1016.5,0.0,19.9,0.206897
2022-06-01 09:00:00,19.9,0.0,123.0,97.0,1016.3,6.1,20.4,0.172414
2022-06-01 10:00:00,19.6,0.0,0.0,96.0,1016.4,0.0,20.3,0.189655
2022-06-01 11:00:00,19.5,0.0,50.0,96.0,1016.7,5.4,20.2,0.206897
2022-06-01 12:00:00,18.6,0.0,120.0,72.0,1017.1,9.3,24.0,0.258621
2022-06-01 13:00:00,19.1,0.0,60.0,65.0,1017.3,9.3,26.2,0.293103
2022-06-01 14:00:00,20.9,0.0,74.0,71.0,1017.4,7.9,26.6,0.224138
2022-06-01 15:00:00,18.5,0.0,50.0,56.0,1017.0,5.5,28.1,0.103448
2022-06-01 16:00:00,18.1,0.0,50.0,49.0,1016.5,5.5,30.0,0.034483
2022-06-01 17:00:00,17.6,0.0,140.0,45.0,1016.2,11.1,30.9,0.0
2022-06-01 18:00:00,17.5,0.0,74.0,43.0,1015.4,9.0,31.6,-0.034483
2022-06-01 19:00:00,17.0,0.0,100.0,44.0,1014.4,13.0,30.6,0.086207
2022-06-01 20:00:00,17.4,0.0,20.0,44.0,1013.5,9.3,31.1,0.017241
2022-06-01 21:00:00,16.7,0.0,60.0,39.0,1012.8,9.3,32.4,0.068966
2022-06-01 22:00:00,16.3,0.0,0.0,40.0,1012.3,0.0,31.5,0.086207
2022-06-01 23:00:00,17.8,0.0,24.0,44.0,1011.7,4.7,31.5,0.12069
2022-06-02 00:00:00,18.5,0.0,230.0,54.0,1011.9,7.4,28.7,0.241379
2022-06-02 01:00:00,19.0,0.0,240.0,60.0,1012.1,5.5,27.4,0.327586
2022-06-02 02:00:00,19.4,0.0,0.0,70.0,1012.5,0.0,25.3,0.344828
2022-06-02 03:00:00,19.8,0.0,0.0,77.0,1014.0,0.0,24.1,0.344828
2022-06-02 04:00:00,19.1,0.0,237.0,74.0,1014.3,11.5,24.0,0.310345
2022-06-02 05:00:00,21.9,0.0,0.0,89.0,1014.1,0.0,23.8,0.258621
2022-06-02 06:00:00,20.5,0.0,261.0,88.0,1013.9,10.1,22.6,0.241379
2022-06-02 07:00:00,20.5,0.0,270.0,91.0,1013.6,8.3,22.0,0.224138
2022-06-02 08:00:00,22.0,0.0,0.0,98.0,1013.3,0.0,22.3,0.206897
2022-06-02 09:00:00,20.5,0.0,259.0,95.0,1013.0,7.9,21.3,0.189655
2022-06-02 10:00:00,21.5,0.0,0.0,96.0,1013.2,0.0,22.2,0.189655
2022-06-02 11:00:00,21.5,0.0,0.0,96.0,1013.5,0.0,22.2,0.206897
2022-06-02 12:00:00,22.2,0.0,340.0,87.0,1013.7,9.3,24.5,0.258621
2022-06-02 13:00:00,21.7,0.0,310.0,71.0,1013.7,5.5,27.4,0.275862
2022-06-02 14:00:00,21.9,0.0,311.0,68.0,1013.6,6.5,28.4,0.224138
2022-06-02 15:00:00,20.6,0.0,0.0,58.0,1013.0,0.0,29.7,0.137931
2022-06-02 16:00:00,18.9,0.0,290.0,48.0,1012.5,7.4,31.2,0.051724
2022-06-02 17:00:00,16.7,0.0,0.0,42.0,1012.2,0.0,31.1,0.0
2022-06-02 18:00:00,14.9,0.0,59.0,33.0,1011.7,2.9,33.3,0.0
2022-06-02 19:00:00,14.6,0.0,115.0,32.0,1010.9,2.2,33.6,0.017241
2022-06-02 20:00:00,17.5,0.0,190.0,39.0,1010.8,7.4,33.3,0.068966
2022-06-02 21:00:00,17.5,0.0,240.0,39.0,1010.0,7.4,33.3,0.034483
2022-06-02 22:00:00,17.9,0.0,220.0,40.0,1009.6,16.7,33.3,0.103448
2022-06-02 23:00:00,19.0,0.0,210.0,53.0,1009.3,16.7,29.6,0.12069
2022-06-03 00:00:00,16.3,0.0,236.0,44.0,1009.7,9.0,29.9,0.241379
2022-06-03 01:00:00,19.6,0.0,230.0,64.0,1010.2,7.4,27.0,0.327586
2022-06-03 02:00:00,19.4,0.0,290.0,69.0,1011.1,5.5,25.5,0.327586
2022-06-03 03:00:00,19.0,0.0,210.0,72.0,1011.8,5.5,24.4,0.327586
2022-06-03 04:00:00,20.5,0.0,234.0,78.0,1011.8,7.6,24.6,0.293103
2022-06-03 05:00:00,20.1,0.0,0.0,80.0,1011.8,0.0,23.8,0.241379
2022-06-03 06:00:00,20.5,0.0,0.0,85.0,1011.5,0.0,23.2,0.224138
2022-06-03 07:00:00,20.8,0.0,0.0,90.0,1011.0,0.0,22.5,0.206897
2022-06-03 08:00:00,20.9,0.0,0.0,91.0,1010.7,0.0,22.4,0.189655
2022-06-03 09:00:00,21.3,0.0,235.0,98.0,1010.7,5.8,21.6,0.189655
2022-06-03 10:00:00,20.8,0.0,0.0,94.0,1011.1,0.0,21.8,0.189655
2022-06-03 11:00:00,21.2,0.0,0.0,89.0,1011.4,0.0,23.1,0.189655
2022-06-03 12:00:00,20.7,0.0,0.0,78.0,1010.7,0.0,24.8,0.189655
2022-06-03 13:00:00,19.2,0.0,350.0,62.0,1011.0,7.4,27.1,0.206897
2022-06-03 14:00:00,23.1,0.0,340.0,82.0,1011.4,3.6,26.4,0.155172
2022-06-03 15:00:00,19.7,0.0,0.0,59.0,1011.2,0.0,28.5,0.086207
2022-06-03 16:00:00,19.2,0.0,0.0,51.0,1010.9,0.0,30.5,0.0
2022-06-03 17:00:00,19.9,0.0,30.0,49.0,1010.3,7.4,31.9,-0.051724
2022-06-03 18:00:00,20.1,0.0,54.0,49.0,1009.8,2.2,32.2,-0.068966
2022-06-03 19:00:00,18.6,0.0,210.0,45.0,1009.3,7.4,32.0,-0.051724
2022-06-03 20:00:00,19.4,0.0,340.0,46.0,1008.2,5.5,32.5,0.051724
2022-06-03 21:00:00,19.5,0.0,10.0,48.0,1007.4,11.1,31.9,-0.034483
2022-06-03 22:00:00,16.9,0.2,360.0,57.0,1008.4,9.3,26.1,0.189655
2022-06-03 23:00:00,18.7,0.0,351.0,51.0,1008.4,5.4,29.9,0.068966
2022-06-04 00:00:00,17.2,0.0,0.0,60.0,1009.3,0.0,25.5,0.258621
2022-06-04 01:00:00,17.4,0.0,290.0,64.0,1009.3,5.5,24.7,0.293103
2022-06-04 02:00:00,17.5,0.0,0.0,63.0,1009.6,0.0,25.0,0.275862
2022-06-04 03:00:00,19.1,0.0,0.0,76.0,1009.9,0.0,23.6,0.275862
2022-06-04 04:00:00,19.7,0.0,29.0,78.0,1010.0,6.8,23.8,0.258621
2022-06-04 05:00:00,19.2,0.0,350.0,78.0,1009.7,5.5,23.3,0.241379
2022-06-04 06:00:00,18.2,0.0,350.0,75.0,1009.5,7.4,22.9,0.206897
2022-06-04 07:00:00,18.8,0.0,20.0,81.0,1009.1,9.3,22.2,0.189655
2022-06-04 08:00:00,18.8,0.0,60.0,83.0,1008.4,7.4,21.8,0.172414
2022-06-04 09:00:00,20.2,0.0,358.0,89.0,1008.7,7.9,22.1,0.172414
2022-06-04 10:00:00,19.1,0.0,0.0,88.0,1008.6,0.0,21.2,0.172414
2022-06-04 11:00:00,19.4,0.0,50.0,86.0,1009.0,11.1,21.8,0.155172
2022-06-04 12:00:00,19.5,0.0,60.0,74.0,1009.3,20.4,24.4,0.172414
2022-06-04 13:00:00,19.6,0.0,38.0,73.0,1009.7,11.5,24.8,0.155172
2022-06-04 14:00:00,19.4,0.0,40.0,64.0,1009.3,11.5,26.8,0.086207
2022-06-04 15:00:00,19.4,0.0,80.0,59.0,1009.0,11.1,28.2,0.0
2022-06-04 16:00:00,19.2,0.0,70.0,53.0,1008.5,16.7,29.8,-0.086207
2022-06-04 17:00:00,19.7,0.0,90.0,52.0,1008.3,16.7,30.7,-0.12069
2022-06-04 18:00:00,19.0,0.0,50.0,49.0,1007.6,14.8,31.0,-0.155172
2022-06-04 19:00:00,18.2,0.0,37.0,42.0,1007.1,13.0,32.8,-0.189655
2022-06-04 20:00:00,18.5,0.0,70.0,44.0,1006.1,18.5,32.3,-0.12069
2022-06-04 21:00:00,19.5,0.0,30.0,48.0,1006.3,16.7,31.9,-0.103448
2022-06-04 22:00:00,18.3,0.0,50.0,46.0,1006.4,16.7,31.3,-0.017241
2022-06-04 23:00:00,18.3,0.0,22.0,50.0,1006.2,11.9,29.8,0.086207
2022-06-05 00:00:00,18.8,0.0,40.0,54.0,1006.4,14.8,29.1,0.189655
2022-06-05 01:00:00,19.4,0.0,30.0,64.0,1007.3,9.3,26.8,0.293103
2022-06-05 02:00:00,19.3,0.0,40.0,63.0,1008.2,16.7,26.9,0.310345
2022-06-05 03:00:00,18.8,0.0,140.0,71.0,1008.5,11.1,24.4,0.293103
2022-06-05 04:00:00,19.6,0.0,48.0,81.0,1008.3,9.7,23.0,0.275862
2022-06-05 05:00:00,19.6,0.0,0.0,81.0,1008.5,0.0,23.0,0.241379
2022-06-05 06:00:00,19.5,0.0,0.0,79.0,1008.1,0.0,23.4,0.224138
2022-06-05 07:00:00,19.5,0.0,80.0,81.0,1007.9,5.5,22.9,0.189655
2022-06-05 08:00:00,19.6,0.0,40.0,85.0,1008.0,5.5,22.2,0.172414
2022-06-05 09:00:00,19.0,0.0,38.0,90.0,1008.3,5.0,20.7,0.172414
2022-06-05 10:00:00,19.9,0.0,80.0,88.0,1008.7,11.1,22.0,0.172414
2022-06-05 11:00:00,20.1,0.0,50.0,88.0,1009.3,5.5,22.2,0.155172
2022-06-05 12:00:00,20.5,0.0,80.0,79.0,1009.8,13.0,24.4,0.155172
2022-06-05 13:00:00,20.0,0.0,77.0,76.0,1010.5,9.7,24.5,0.155172
2022-06-05 14:00:00,20.1,0.0,80.0,71.0,1010.8,11.1,25.8,0.086207
2022-06-05 15:00:00,19.5,0.0,90.0,61.0,1010.2,9.3,27.7,0.0
2022-06-05 16:00:00,19.9,0.0,49.0,58.0,1010.1,7.9,29.0,-0.086207
2022-06-05 17:00:00,18.0,0.0,130.0,51.0,1009.8,9.3,29.2,-0.137931
2022-06-05 18:00:00,18.8,0.3,35.0,54.0,1009.6,5.0,29.0,-0.12069
2022-06-05 19:00:00,19.1,0.0,40.0,51.0,1009.1,11.1,30.4,-0.137931
2022-06-05 20:00:00,18.6,0.0,60.0,50.0,1009.1,16.7,30.2,-0.137931
2022-06-05 21:00:00,18.5,0.0,40.0,53.0,1008.8,7.4,29.0,-0.051724
2022-06-05 22:00:00,17.4,0.0,127.0,45.0,1008.5,2.2,30.7,0.155172
2022-06-05 23:00:00,17.2,0.0,98.0,45.0,1008.3,1.4,30.5,0.327586
2022-06-06 00:00:00,20.1,0.0,220.0,89.0,1008.8,7.4,22.0,0.293103
2022-06-06 01:00:00,20.5,0.0,230.0,94.0,1010.0,5.5,21.5,0.275862
2022-06-06 02:00:00,20.6,0.0,310.0,96.0,1010.1,5.5,21.3,0.275862
2022-06-06 03:00:00,18.4,0.0,217.0,67.0,1010.8,6.8,24.9,0.258621
2022-06-06 04:00:00,20.8,0.0,0.0,97.0,1010.7,0.0,21.3,0.241379
2022-06-06 05:00:00,20.6,0.0,0.0,94.0,1010.9,0.0,21.6,0.224138
2022-06-06 06:00:00,20.7,0.0,0.0,97.0,1010.8,0.0,21.2,0.189655
2022-06-06 07:00:00,20.6,0.0,180.0,95.0,1011.1,7.4,21.4,0.172414
2022-06-06 08:00:00,19.4,0.0,123.0,83.0,1011.5,6.8,22.4,0.155172
2022-06-06 09:00:00,20.5,0.0,0.0,96.0,1012.1,0.0,21.2,0.155172
2022-06-06 10:00:00,20.1,0.0,0.0,96.0,1012.5,0.0,20.8,0.155172
2022-06-06 11:00:00,20.7,0.0,0.0,93.0,1012.7,0.0,21.9,0.172414
2022-06-06 12:00:00,20.6,0.0,110.0,81.0,1012.8,9.3,24.1,0.224138
2022-06-06 13:00:00,21.3,0.0,100.0,81.0,1013.1,7.2,24.8,0.241379
2022-06-06 14:00:00,21.3,0.0,140.0,74.0,1013.4,5.5,26.3,0.206897
2022-06-06 15:00:00,20.8,0.0,170.0,67.0,1013.4,7.4,27.5,0.12069
2022-06-06 16:00:00,20.3,0.0,140.0,60.0,1013.4,5.5,28.8,0.068966
2022-06-06 17:00:00,19.8,0.0,0.0,54.0,1012.8,0.0,30.1,0.017241
2022-06-06 18:00:00,19.3,0.0,142.0,48.0,1012.3,4.7,31.7,-0.017241
2022-06-06 19:00:00,18.4,0.0,0.0,46.0,1012.0,0.0,31.4,0.034483
2022-06-06 20:00:00,19.7,0.0,190.0,49.0,1011.2,11.1,31.7,0.137931
2022-06-06 21:00:00,19.1,0.0,240.0,46.0,1012.6,7.4,32.2,0.051724
2022-06-06 22:00:00,19.8,0.2,195.0,68.0,1011.7,8.6,26.2,0.189655
2022-06-06 23:00:00,19.2,0.0,180.0,59.0,1011.6,22.2,28.0,0.224138
2022-06-07 00:00:00,19.4,0.0,140.0,65.0,1012.4,14.8,26.5,0.275862
2022-06-07 01:00:00,19.0,0.0,110.0,71.0,1012.4,16.7,24.6,0.362069
2022-06-07 02:00:00,19.4,0.0,100.0,76.0,1013.1,13.0,23.9,0.362069
2022-06-07 03:00:00,20.0,0.0,134.0,75.0,1013.3,6.5,24.7,0.362069
2022-06-07 04:00:00,20.0,0.0,150.0,81.0,1013.4,7.4,23.4,0.344828
2022-06-07 05:00:00,20.4,0.0,130.0,86.0,1013.6,5.5,22.9,0.310345
2022-06-07 06:00:00,20.4,0.0,0.0,88.0,1013.5,0.0,22.5,0.275862
2022-06-07 07:00:00,20.3,0.0,130.0,90.0,1013.3,5.5,22.0,0.258621
2022-06-07 08:00:00,20.6,0.0,134.0,95.0,1013.5,5.8,21.4,0.241379
2022-06-07 09:00:00,20.2,0.0,100.0,92.0,1013.6,5.5,21.6,0.224138
2022-06-07 10:00:00,19.8,0.0,150.0,92.0,1014.3,5.5,21.2,0.224138
2022-06-07 11:00:00,19.7,0.0,130.0,88.0,1014.6,5.5,21.8,0.241379
2022-06-07 12:00:00,21.0,0.0,163.0,89.0,1015.0,2.2,22.9,0.293103
2022-06-07 13:00:00,21.5,0.0,221.0,80.0,1015.0,4.7,25.2,0.310345
2022-06-07 14:00:00,21.6,0.0,0.0,75.0,1015.2,0.0,26.4,0.258621
2022-06-07 15:00:00,20.2,0.0,240.0,61.0,1015.2,9.3,28.4,0.137931
2022-06-07 16:00:00,19.8,0.0,263.0,52.0,1015.2,6.5,30.8,0.155172
2022-06-07 17:00:00,18.7,0.0,260.0,45.0,1014.9,5.0,32.1,0.034483
2022-06-07 18:00:00,18.9,0.0,0.0,49.0,1014.2,0.0,30.9,0.034483
2022-06-07 19:00:00,17.7,0.0,310.0,43.0,1013.8,9.3,31.8,0.137931
2022-06-07 20:00:00,16.9,0.0,240.0,39.0,1013.1,9.3,32.6,0.034483
2022-06-07 21:00:00,17.5,0.0,227.0,37.0,1012.7,6.1,34.3,0.086207
2022-06-07 22:00:00,17.3,0.0,221.0,37.0,1012.3,9.0,34.0,0.137931
2022-06-07 23:00:00,18.5,0.0,360.0,45.0,1012.1,7.4,31.9,0.155172
2022-06-08 00:00:00,20.0,0.0,0.0,58.0,1012.9,0.0,29.1,0.275862
2022-06-08 01:00:00,20.0,0.0,0.0,67.0,1013.5,0.0,26.6,0.362069
2022-06-08 02:00:00,19.4,0.0,240.0,72.0,1014.0,5.5,24.8,0.37931
2022-06-08 03:00:00,20.6,0.0,216.0,67.0,1014.4,11.9,27.3,0.362069
2022-06-08 04:00:00,21.3,0.0,0.0,79.0,1014.9,0.0,25.2,0.327586
2022-06-08 05:00:00,21.5,0.0,0.0,84.0,1014.4,0.0,24.4,0.310345
2022-06-08 06:00:00,22.3,0.0,0.0,96.0,1014.2,0.0,23.0,0.275862
2022-06-08 07:00:00,20.9,0.0,257.0,82.0,1014.2,8.3,24.2,0.258621
2022-06-08 08:00:00,21.0,0.0,266.0,85.0,1014.2,7.9,23.7,0.258621
2022-06-08 09:00:00,20.6,0.0,258.0,85.0,1013.7,7.9,23.3,0.224138
2022-06-08 10:00:00,21.0,0.0,0.0,92.0,1014.3,0.0,22.4,0.224138
2022-06-08 11:00:00,21.6,0.0,220.0,92.0,1015.0,5.5,23.0,0.241379
2022-06-08 12:00:00,21.9,0.0,246.0,85.0,1015.7,5.8,24.6,0.293103
2022-06-08 13:00:00,22.0,0.0,265.0,76.0,1016.1,7.6,26.6,0.293103
2022-06-08 14:00:00,22.0,0.0,0.0,83.0,1016.3,0.0,25.1,0.241379
2022-06-08 15:00:00,22.0,0.0,0.0,79.0,1016.0,0.0,25.9,0.310345
2022-06-08 16:00:00,19.7,0.0,287.0,54.0,1015.9,9.7,30.0,0.310345
2022-06-08 17:00:00,19.7,0.0,284.0,52.0,1015.4,8.6,30.7,0.224138
2022-06-08 18:00:00,20.1,0.0,200.0,54.0,1014.5,5.5,30.5,0.137931
2022-06-08 19:00:00,19.5,0.0,220.0,50.0,1014.0,9.3,31.2,0.017241
2022-06-08 20:00:00,19.4,0.0,270.0,47.0,1013.4,9.3,32.1,0.017241
2022-06-08 21:00:00,19.5,0.0,300.0,47.0,1012.7,11.1,32.2,0.051724
2022-06-08 22:00:00,19.7,0.0,228.0,49.0,1012.4,19.8,31.7,0.103448
2022-06-08 23:00:00,20.0,0.0,240.0,52.0,1012.1,11.1,31.0,0.172414
2022-06-09 00:00:00,20.8,0.0,260.0,63.0,1012.4,9.3,28.5,0.258621
2022-06-09 01:00:00,21.3,0.0,250.0,69.0,1012.5,9.3,27.5,0.362069
2022-06-09 02:00:00,20.8,0.0,220.0,63.0,1013.1,17.3,28.5,0.37931
2022-06-09 03:00:00,21.6,0.0,260.0,73.0,1013.8,11.1,26.8,0.37931
2022-06-09 04:00:00,21.8,0.0,230.0,78.0,1014.0,9.3,25.9,0.344828
2022-06-09 05:00:00,22.4,0.0,220.0,85.0,1013.8,11.1,25.1,0.310345
2022-06-09 06:00:00,22.7,0.0,280.0,90.0,1013.5,5.5,24.4,0.293103
2022-06-09 07:00:00,22.9,0.0,241.0,90.0,1013.1,10.8,24.7,0.258621
2022-06-09 08:00:00,22.9,0.0,0.0,93.0,1013.6,0.0,24.1,0.241379
2022-06-09 09:00:00,23.0,0.0,220.0,95.0,1014.1,7.4,23.8,0.224138
2022-06-09 10:00:00,23.1,0.0,260.0,95.0,1014.4,5.5,24.0,0.224138
2022-06-09 11:00:00,23.6,0.0,0.0,94.0,1014.8,0.0,24.6,0.241379
2022-06-09 12:00:00,23.1,0.0,264.0,84.0,1015.2,16.6,26.0,0.293103
2022-06-09 13:00:00,23.7,0.0,270.0,87.0,1015.2,11.1,26.0,0.327586
2022-06-09 14:00:00,21.7,0.0,340.0,77.0,1015.0,18.5,26.0,0.293103
2022-06-09 15:00:00,19.6,0.0,300.0,65.0,1014.8,7.4,26.7,0.258621
2022-06-09 16:00:00,19.9,0.0,260.0,60.0,1014.3,9.3,28.4,0.310345
2022-06-09 17:00:00,20.6,0.0,272.0,47.0,1013.7,18.4,33.4,0.137931
2022-06-09 18:00:00,22.2,0.0,320.0,60.0,1013.1,5.5,30.9,0.103448
2022-06-09 19:00:00,21.5,0.0,290.0,54.0,1012.0,13.0,32.0,0.017241
2022-06-09 20:00:00,20.4,0.0,300.0,76.0,1011.0,11.1,24.9,-0.017241
2022-06-09 21:00:00,20.5,0.0,270.0,73.0,1011.0,13.0,25.7,0.275862
2022-06-09 22:00:00,18.2,0.0,272.0,40.0,1010.6,14.0,33.7,0.362069
2022-06-09 23:00:00,20.6,0.0,260.0,74.0,1010.3,9.3,25.6,0.275862
2022-06-10 00:00:00,21.8,0.0,250.0,84.0,1010.8,7.4,24.7,0.241379
2022-06-10 01:00:00,22.4,0.0,240.0,93.0,1011.2,7.4,23.6,0.275862
2022-06-10 02:00:00,21.8,0.0,217.0,74.0,1012.8,10.4,26.8,0.327586
2022-06-10 03:00:00,22.2,0.0,0.0,94.0,1013.1,0.0,23.2,0.327586
2022-06-10 04:00:00,22.3,0.0,250.0,96.0,1013.0,7.4,23.0,0.293103
2022-06-10 05:00:00,22.0,0.0,0.0,96.0,1013.1,0.0,22.7,0.258621
2022-06-10 06:00:00,23.1,0.0,272.0,94.0,1012.6,5.4,24.1,0.241379
2022-06-10 07:00:00,22.7,0.0,297.0,95.0,1012.2,5.4,23.5,0.224138
2022-06-10 08:00:00,20.9,0.0,0.0,96.0,1012.1,0.0,21.6,0.224138
2022-06-10 09:00:00,20.9,0.0,0.0,96.0,1012.5,0.0,21.6,0.206897
2022-06-10 10:00:00,20.8,0.0,340.0,95.0,1013.0,5.5,21.6,0.224138
2022-06-10 11:00:00,21.5,0.0,360.0,89.0,1013.6,7.4,23.4,0.241379
2022-06-10 12:00:00,20.3,0.0,25.0,76.0,1013.9,6.8,24.8,0.293103
2022-06-10 13:00:00,18.9,0.0,70.0,65.0,1014.1,11.1,26.0,0.293103
2022-06-10 14:00:00,18.5,0.0,150.0,55.0,1014.4,11.1,28.4,0.258621
2022-06-10 15:00:00,19.0,0.0,240.0,55.0,1014.2,5.5,28.9,0.137931
2022-06-10 16:00:00,17.0,0.0,314.0,42.0,1013.8,2.2,31.5,0.068966
2022-06-10 17:00:00,15.5,0.0,212.0,36.0,1013.4,3.2,32.5,0.017241
2022-06-10 18:00:00,19.5,0.0,260.0,51.0,1012.7,16.7,30.8,0.051724
2022-06-10 19:00:00,19.8,0.0,310.0,49.0,1011.6,11.1,31.8,0.034483
2022-06-10 20:00:00,19.3,0.0,360.0,47.0,1010.6,9.3,32.0,0.103448
2022-06-10 21:00:00,14.1,0.0,287.0,29.0,1010.1,12.2,34.7,0.017241
2022-06-10 22:00:00,19.8,0.0,232.0,52.0,1010.1,21.2,30.8,0.172414
