DT,dwpt,pres,prcp,rhum,temp,Donalsonville,wspd,wdir
2022-06-13 04:00:00,23.0,1014.9,0.0,86.0,25.5,0.37931,13.0,200.0
2022-06-13 05:00:00,23.5,1014.9,0.0,89.0,25.4,0.362069,0.0,0.0
2022-06-13 06:00:00,23.7,1014.7,0.0,95.0,24.6,0.327586,5.5,220.0
2022-06-13 07:00:00,24.3,1014.4,0.0,93.0,25.5,0.293103,9.0,212.0
2022-06-13 08:00:00,24.4,1014.6,0.0,98.0,24.7,0.275862,0.0,0.0
2022-06-13 09:00:00,24.8,1014.7,0.0,97.0,25.3,0.275862,9.3,220.0
2022-06-13 10:00:00,24.9,1015.5,0.0,97.0,25.4,0.275862,8.6,234.0
2022-06-13 11:00:00,25.0,1016.4,0.0,96.0,25.7,0.310345,9.0,255.0
2022-06-13 12:00:00,25.3,1016.6,0.0,96.0,26.0,0.362069,7.4,310.0
2022-06-13 13:00:00,25.0,1017.3,0.0,83.0,28.2,0.362069,9.3,300.0
2022-06-13 14:00:00,23.4,1017.7,0.1,68.0,30.0,0.327586,7.4,300.0
2022-06-13 15:00:00,23.4,1017.5,0.2,63.0,31.3,0.241379,10.8,266.0
2022-06-13 16:00:00,23.5,1017.5,0.0,58.0,32.8,0.206897,10.4,266.0
2022-06-13 17:00:00,21.7,1017.4,0.0,53.0,32.5,0.155172,0.0,0.0
2022-06-13 18:00:00,20.4,1016.8,0.0,44.0,34.4,0.137931,7.4,20.0
2022-06-13 19:00:00,20.0,1015.9,0.0,41.0,35.2,0.103448,7.4,310.0
2022-06-13 20:00:00,21.3,1015.0,0.0,43.0,35.8,0.086207,11.2,243.0
2022-06-13 21:00:00,21.4,1014.4,0.0,43.0,35.9,0.206897,11.2,247.0
2022-06-13 22:00:00,22.5,1015.3,0.0,52.0,33.7,0.189655,14.8,230.0
2022-06-13 23:00:00,23.5,1015.9,0.1,59.0,32.6,0.224138,16.7,230.0
2022-06-14 00:00:00,23.2,1016.7,0.6,68.0,29.7,0.327586,11.1,220.0
2022-06-14 01:00:00,23.2,1016.7,0.0,72.0,28.7,0.413793,9.0,205.0
2022-06-14 02:00:00,22.2,1016.7,0.0,70.0,28.2,0.413793,11.1,240.0
2022-06-14 03:00:00,22.5,1017.6,0.0,74.0,27.6,0.448276,7.4,230.0
2022-06-14 04:00:00,23.5,1017.7,0.0,84.0,26.4,0.413793,7.4,240.0
2022-06-14 05:00:00,24.1,1017.7,0.0,86.0,26.6,0.362069,12.2,232.0
2022-06-14 06:00:00,24.2,1017.2,0.0,89.0,26.2,0.327586,10.4,217.0
2022-06-14 07:00:00,24.5,1017.0,0.0,95.0,25.4,0.293103,5.5,230.0
2022-06-14 08:00:00,24.7,1017.3,0.0,96.0,25.4,0.275862,5.5,230.0
2022-06-14 09:00:00,24.9,1017.2,0.0,97.0,25.4,0.241379,7.4,280.0
2022-06-14 10:00:00,24.7,1017.1,0.0,97.0,25.2,0.241379,5.5,270.0
2022-06-14 11:00:00,24.7,1017.5,0.0,97.0,25.2,0.275862,10.4,244.0
2022-06-14 12:00:00,25.1,1017.9,0.0,91.0,26.7,0.310345,7.4,290.0
2022-06-14 13:00:00,24.3,1018.2,0.0,76.0,29.0,0.327586,7.4,330.0
2022-06-14 14:00:00,24.1,1018.2,0.0,69.0,30.4,0.293103,11.1,350.0
2022-06-14 15:00:00,22.6,1017.9,0.0,57.0,32.2,0.241379,8.3,287.0
2022-06-14 16:00:00,22.2,1017.6,0.0,51.0,33.7,0.189655,6.5,270.0
2022-06-14 17:00:00,23.1,1017.1,0.0,55.0,33.4,0.137931,5.5,300.0
2022-06-14 18:00:00,22.0,1016.7,0.0,49.0,34.2,0.12069,7.4,230.0
2022-06-14 19:00:00,21.6,1016.2,0.0,46.0,34.9,0.12069,11.1,270.0
2022-06-14 20:00:00,20.8,1015.2,0.0,39.0,37.0,0.206897,4.0,257.0
2022-06-14 21:00:00,21.7,1014.5,1.1,51.0,33.2,0.189655,15.8,214.0
2022-06-14 22:00:00,23.9,1015.7,2.6,74.0,29.0,0.206897,14.8,80.0
2022-06-14 23:00:00,21.7,1016.3,0.0,88.0,23.8,0.396552,0.0,0.0
2022-06-15 00:00:00,22.9,1016.3,0.0,74.0,28.0,0.362069,6.5,256.0
2022-06-15 01:00:00,23.0,1016.8,0.0,79.0,27.0,0.344828,7.6,261.0
2022-06-15 02:00:00,21.4,1016.9,0.0,89.0,23.3,0.327586,0.0,0.0
2022-06-15 03:00:00,22.0,1017.4,0.0,91.0,23.6,0.327586,9.3,80.0
2022-06-15 04:00:00,22.4,1016.7,0.0,94.0,23.4,0.310345,0.0,0.0
2022-06-15 05:00:00,23.8,1016.7,0.0,80.0,27.6,0.275862,9.7,237.0
2022-06-15 06:00:00,24.0,1016.4,0.0,84.0,26.9,0.258621,7.9,240.0
2022-06-15 07:00:00,22.8,1016.2,0.0,97.0,23.3,0.241379,0.0,0.0
2022-06-15 08:00:00,22.7,1016.2,0.0,97.0,23.2,0.241379,0.0,0.0
2022-06-15 09:00:00,22.7,1016.3,0.0,96.0,23.4,0.206897,0.0,0.0
2022-06-15 10:00:00,22.5,1016.2,0.0,96.0,23.2,0.224138,0.0,0.0
2022-06-15 11:00:00,23.5,1016.4,0.0,96.0,24.2,0.241379,5.4,316.0
2022-06-15 12:00:00,22.7,1016.9,0.0,91.0,24.3,0.293103,0.0,0.0
2022-06-15 13:00:00,21.4,1017.3,0.0,69.0,27.6,0.310345,9.3,30.0
2022-06-15 14:00:00,20.6,1017.6,0.0,59.0,29.4,0.224138,7.4,360.0
2022-06-15 15:00:00,22.0,1017.7,0.0,59.0,30.9,0.172414,1.8,43.0
2022-06-15 16:00:00,21.6,1017.3,0.0,51.0,33.1,0.103448,1.8,72.0
2022-06-15 17:00:00,21.8,1016.8,0.0,47.0,34.8,0.103448,3.2,92.0
2022-06-15 18:00:00,22.1,1016.1,0.0,51.0,33.6,0.086207,7.4,70.0
2022-06-15 19:00:00,21.7,1015.6,0.0,43.0,36.3,0.068966,4.0,107.0
2022-06-15 20:00:00,20.8,1014.9,0.0,40.0,36.6,0.051724,4.3,107.0
2022-06-15 21:00:00,22.1,1014.2,0.0,49.0,34.4,0.103448,11.1,70.0
2022-06-15 22:00:00,21.6,1014.2,0.0,45.0,35.3,0.155172,9.3,120.0
2022-06-15 23:00:00,21.8,1015.5,1.8,48.0,34.4,0.224138,5.5,170.0
2022-06-16 00:00:00,22.8,1016.6,4.0,62.0,30.9,0.310345,7.4,240.0
2022-06-16 01:00:00,23.8,1015.9,0.3,88.0,25.9,0.37931,4.7,43.0
2022-06-16 02:00:00,24.5,1018.0,4.9,75.0,29.4,0.413793,9.3,190.0
2022-06-16 03:00:00,22.9,1017.8,4.3,69.0,29.2,0.413793,9.3,240.0
2022-06-16 04:00:00,22.6,1017.6,0.0,74.0,27.7,0.37931,0.0,0.0
2022-06-16 05:00:00,22.9,1017.3,0.0,77.0,27.3,0.344828,0.0,0.0
2022-06-16 06:00:00,23.2,1017.5,0.0,84.0,26.1,0.327586,4.7,324.0
2022-06-16 07:00:00,19.9,1017.3,0.0,70.0,25.8,0.310345,0.0,0.0
2022-06-16 08:00:00,20.2,1017.3,0.0,75.0,24.9,0.293103,5.5,10.0
2022-06-16 09:00:00,23.5,1017.6,0.0,91.0,25.1,0.258621,5.0,337.0
2022-06-16 10:00:00,21.0,1018.2,0.0,81.0,24.5,0.258621,5.5,50.0
2022-06-16 11:00:00,23.1,1018.1,0.0,91.0,24.7,0.275862,1.4,25.0
2022-06-16 12:00:00,21.2,1018.6,0.0,73.0,26.4,0.327586,5.5,90.0
2022-06-16 13:00:00,22.4,1019.0,0.0,66.0,29.4,0.310345,5.5,120.0
2022-06-16 14:00:00,23.2,1019.2,0.0,59.0,32.2,0.275862,0.0,0.0
2022-06-16 15:00:00,22.8,1019.1,0.0,56.0,32.7,0.172414,2.5,27.0
2022-06-16 16:00:00,21.3,1018.6,0.0,46.0,34.6,0.12069,5.5,150.0
2022-06-16 17:00:00,21.4,1018.2,0.0,44.0,35.5,0.137931,7.6,52.0
2022-06-16 18:00:00,20.7,1017.7,0.0,40.0,36.5,0.189655,9.7,51.0
2022-06-16 19:00:00,21.5,1016.9,0.0,43.0,36.1,0.189655,0.0,0.0
2022-06-16 20:00:00,19.9,1016.2,0.0,36.0,37.5,0.12069,10.1,49.0
2022-06-16 21:00:00,21.9,1016.0,0.0,42.0,36.9,0.172414,11.1,40.0
2022-06-16 22:00:00,23.6,1015.9,0.5,55.0,33.9,0.241379,7.4,50.0
2022-06-16 23:00:00,22.8,1017.3,0.4,56.0,32.7,0.258621,14.8,120.0
2022-06-17 00:00:00,22.3,1017.6,0.0,75.0,27.1,0.431034,10.1,242.0
2022-06-17 01:00:00,22.4,1017.8,0.0,78.0,26.6,0.448276,6.5,230.0
2022-06-17 02:00:00,20.7,1019.3,0.0,73.0,25.9,0.448276,20.4,240.0
2022-06-17 03:00:00,18.2,1020.0,0.0,65.0,25.2,0.431034,11.1,170.0
2022-06-17 04:00:00,19.1,1019.8,0.0,73.0,24.2,0.396552,0.0,0.0
2022-06-17 05:00:00,18.9,1019.3,0.0,73.0,24.0,0.344828,0.0,0.0
2022-06-17 06:00:00,23.4,1018.6,0.0,95.0,24.3,0.310345,4.0,88.0
2022-06-17 07:00:00,20.5,1018.4,0.0,82.0,23.8,0.293103,0.0,0.0
2022-06-17 08:00:00,20.4,1018.0,0.0,82.0,23.7,0.275862,5.5,60.0
2022-06-17 09:00:00,20.2,1018.1,0.0,82.0,23.4,0.258621,5.5,20.0
2022-06-17 10:00:00,23.8,1018.0,0.0,98.0,24.1,0.275862,5.0,181.0
2022-06-17 11:00:00,23.8,1017.9,0.0,99.0,24.0,0.293103,3.2,258.0
2022-06-17 12:00:00,21.3,1018.1,0.0,80.0,25.0,0.310345,7.4,120.0
2022-06-17 13:00:00,22.7,1018.2,0.0,75.0,27.5,0.310345,7.4,150.0
2022-06-17 14:00:00,24.3,1018.1,0.0,75.0,29.2,0.293103,1.4,350.0
2022-06-17 15:00:00,24.2,1017.8,0.0,67.0,31.1,0.206897,3.2,292.0
2022-06-17 16:00:00,21.5,1017.6,0.0,54.0,32.0,0.12069,9.3,330.0
2022-06-17 17:00:00,21.1,1017.1,0.0,49.0,33.2,0.086207,11.1,20.0
2022-06-17 18:00:00,20.8,1016.5,0.0,46.0,34.0,0.086207,9.3,360.0
2022-06-17 19:00:00,20.4,1015.8,0.0,42.0,35.2,0.017241,5.5,330.0
2022-06-17 20:00:00,22.3,1014.9,0.0,47.0,35.3,0.017241,4.3,213.0
2022-06-17 21:00:00,19.9,1014.2,0.1,41.0,35.1,0.068966,7.4,260.0
2022-06-17 22:00:00,20.4,1014.2,0.9,42.0,35.2,0.12069,9.3,350.0
2022-06-17 23:00:00,23.0,1014.5,1.8,69.0,29.3,0.206897,10.4,303.0
2022-06-18 00:00:00,23.9,1014.5,0.0,80.0,27.7,0.293103,10.4,310.0
2022-06-18 01:00:00,21.2,1014.1,0.0,57.0,30.7,0.37931,0.0,0.0
2022-06-18 02:00:00,21.2,1014.1,0.0,61.0,29.5,0.396552,0.0,0.0
2022-06-18 03:00:00,21.4,1014.5,0.0,67.0,28.1,0.396552,0.0,0.0
2022-06-18 04:00:00,22.5,1014.6,0.0,73.0,27.8,0.362069,10.4,233.0
2022-06-18 05:00:00,22.2,1014.7,0.0,77.0,26.6,0.327586,13.0,257.0
2022-06-18 06:00:00,22.1,1014.6,0.0,81.0,25.6,0.310345,12.2,260.0
2022-06-18 07:00:00,24.1,1014.0,0.0,86.0,26.6,0.293103,7.4,280.0
2022-06-18 08:00:00,25.1,1014.0,0.0,92.0,26.5,0.275862,0.0,0.0
2022-06-18 09:00:00,23.1,1013.8,0.0,92.0,24.5,0.258621,5.4,311.0
2022-06-18 10:00:00,25.0,1013.8,0.0,94.0,26.0,0.241379,0.0,0.0
2022-06-18 11:00:00,22.8,1014.3,0.0,91.0,24.4,0.241379,6.8,278.0
2022-06-18 12:00:00,21.4,1014.5,0.0,63.0,29.2,0.224138,7.4,340.0
2022-06-18 13:00:00,20.5,1014.7,0.0,55.0,30.6,0.206897,0.0,0.0
2022-06-18 14:00:00,19.9,1014.3,0.0,49.0,31.9,0.155172,11.1,10.0
2022-06-18 15:00:00,21.7,1014.0,0.0,51.0,33.2,0.103448,10.8,307.0
2022-06-18 16:00:00,18.9,1013.7,0.0,42.0,33.6,0.034483,16.7,350.0
2022-06-18 17:00:00,20.0,1013.2,0.0,41.0,35.2,-0.068966,13.0,20.0
2022-06-18 18:00:00,19.3,1012.6,0.0,39.0,35.3,-0.103448,16.7,360.0
2022-06-18 19:00:00,18.6,1012.1,0.0,34.0,37.0,-0.086207,16.6,311.0
2022-06-18 20:00:00,19.8,1011.3,0.0,39.0,35.9,-0.034483,16.7,330.0
2022-06-18 21:00:00,19.1,1010.7,0.0,37.0,36.1,0.0,14.8,330.0
2022-06-18 22:00:00,19.0,1010.2,0.0,39.0,35.0,0.068966,9.3,340.0
2022-06-18 23:00:00,19.5,1010.0,0.0,43.0,33.8,0.172414,13.0,10.0
2022-06-19 00:00:00,16.5,1010.4,0.0,34.0,34.7,0.310345,13.0,0.0
2022-06-19 01:00:00,17.9,1010.9,0.0,44.0,31.6,0.396552,9.3,360.0
2022-06-19 02:00:00,18.1,1011.5,0.0,48.0,30.3,0.413793,9.3,360.0
2022-06-19 03:00:00,18.7,1012.3,0.0,54.0,28.9,0.413793,9.3,10.0
2022-06-19 04:00:00,18.6,1012.6,0.0,56.0,28.2,0.37931,11.1,360.0
2022-06-19 05:00:00,17.8,1013.0,0.0,53.0,28.3,0.344828,10.4,359.0
2022-06-19 06:00:00,18.9,1013.0,0.0,60.0,27.3,0.327586,7.4,10.0
2022-06-19 07:00:00,18.0,1013.3,0.0,62.0,25.8,0.310345,11.1,30.0
2022-06-19 08:00:00,16.4,1013.3,0.0,60.0,24.7,0.293103,9.3,20.0
2022-06-19 09:00:00,12.4,1013.5,0.0,44.0,25.5,0.275862,10.4,18.0
2022-06-19 10:00:00,14.2,1014.1,0.0,53.0,24.4,0.258621,10.8,19.0
2022-06-19 11:00:00,14.7,1014.7,0.0,56.0,24.0,0.241379,11.1,10.0
2022-06-19 12:00:00,15.2,1015.5,0.0,52.0,25.8,0.241379,18.5,60.0
2022-06-19 13:00:00,15.3,1015.9,0.0,47.0,27.6,0.224138,16.7,90.0
2022-06-19 14:00:00,14.5,1016.1,0.0,39.0,30.0,0.172414,15.5,53.0
2022-06-19 15:00:00,16.7,1015.8,0.0,44.0,30.3,0.068966,18.5,80.0
2022-06-19 16:00:00,17.4,1015.9,0.0,43.0,31.5,0.0,14.8,80.0
2022-06-19 17:00:00,18.6,1015.8,0.0,41.0,33.7,-0.034483,14.8,60.0
2022-06-19 18:00:00,16.4,1015.4,0.0,32.0,35.6,-0.068966,16.9,57.0
2022-06-19 19:00:00,15.3,1014.7,0.0,29.0,36.1,-0.068966,16.6,57.0
2022-06-19 20:00:00,18.0,1014.0,0.0,36.0,35.3,-0.034483,20.4,50.0
2022-06-19 21:00:00,17.6,1014.0,0.0,35.0,35.4,0.0,20.4,80.0
2022-06-19 22:00:00,17.4,1013.8,0.0,36.0,34.7,0.086207,22.2,70.0
2022-06-19 23:00:00,15.4,1013.9,0.0,31.0,35.1,0.206897,17.3,72.0
2022-06-20 00:00:00,14.8,1014.4,0.0,31.0,34.3,0.258621,16.6,80.0
2022-06-20 01:00:00,18.0,1015.1,0.0,47.0,30.6,0.344828,11.1,50.0
2022-06-20 02:00:00,17.9,1016.7,0.0,49.0,29.8,0.362069,11.1,60.0
2022-06-20 03:00:00,19.5,1017.6,0.0,57.0,28.9,0.362069,9.3,140.0
2022-06-20 04:00:00,20.9,1018.2,0.0,65.0,28.1,0.344828,14.8,140.0
2022-06-20 05:00:00,19.0,1018.7,0.0,60.0,27.5,0.327586,13.0,101.0
2022-06-20 06:00:00,21.2,1018.9,0.0,69.0,27.4,0.293103,14.8,120.0
2022-06-20 07:00:00,21.0,1018.8,0.0,72.0,26.5,0.293103,9.3,140.0
2022-06-20 08:00:00,21.1,1018.8,0.0,76.0,25.6,0.275862,13.0,140.0
2022-06-20 09:00:00,21.4,1019.2,0.0,81.0,24.9,0.275862,11.1,140.0
2022-06-20 10:00:00,20.7,1019.7,0.0,83.0,23.8,0.258621,7.9,91.0
2022-06-20 11:00:00,21.6,1020.2,0.0,83.0,24.7,0.310345,7.4,130.0
2022-06-20 12:00:00,21.7,1020.7,0.0,75.0,26.5,0.327586,11.1,150.0
2022-06-20 13:00:00,21.5,1021.2,0.0,72.0,27.0,0.344828,13.0,104.0
2022-06-20 14:00:00,21.2,1021.3,0.0,62.0,29.2,0.293103,13.0,104.0
2022-06-20 15:00:00,21.5,1021.3,0.0,59.0,30.4,0.189655,14.8,120.0
2022-06-20 16:00:00,20.7,1021.2,0.0,53.0,31.4,0.12069,14.8,120.0
2022-06-20 17:00:00,20.3,1021.0,0.0,47.0,33.1,0.086207,14.8,120.0
2022-06-20 18:00:00,16.2,1020.4,0.0,33.0,34.9,0.155172,13.0,81.0
2022-06-20 19:00:00,15.9,1019.6,0.0,31.0,35.6,0.155172,13.0,75.0
2022-06-20 20:00:00,18.3,1019.1,0.0,38.0,34.7,0.12069,9.3,100.0
2022-06-20 21:00:00,18.5,1018.6,0.0,39.0,34.5,0.206897,11.1,120.0
2022-06-20 22:00:00,17.0,1018.2,0.0,36.0,34.2,0.137931,16.7,110.0
2022-06-20 23:00:00,15.7,1018.2,0.0,36.0,32.7,0.155172,13.0,80.0
2022-06-21 00:00:00,12.6,1018.2,0.0,28.0,33.6,0.310345,9.4,66.0
2022-06-21 01:00:00,17.3,1018.6,0.0,53.0,27.8,0.362069,0.0,0.0
2022-06-21 02:00:00,17.9,1019.4,0.0,61.0,26.0,0.37931,0.0,0.0
2022-06-21 03:00:00,18.7,1020.3,0.0,69.0,24.8,0.396552,0.0,0.0
2022-06-21 04:00:00,11.2,1020.5,0.0,39.0,26.2,0.37931,8.6,122.0
2022-06-21 05:00:00,17.8,1020.7,0.0,66.0,24.6,0.362069,11.1,140.0
2022-06-21 06:00:00,17.3,1020.7,0.0,62.0,25.1,0.310345,9.3,150.0
2022-06-21 07:00:00,18.1,1020.8,0.0,72.0,23.4,0.293103,0.0,0.0
2022-06-21 08:00:00,18.0,1020.9,0.0,68.0,24.3,0.293103,9.0,136.0
2022-06-21 09:00:00,18.8,1020.9,0.0,73.0,23.9,0.275862,7.2,136.0
2022-06-21 10:00:00,20.0,1021.2,0.0,83.0,23.0,0.275862,0.0,0.0
2022-06-21 11:00:00,20.6,1021.7,0.0,91.0,22.1,0.310345,0.0,0.0
2022-06-21 12:00:00,20.6,1022.4,0.0,74.0,25.6,0.362069,0.0,0.0
2022-06-21 13:00:00,21.8,1022.5,0.0,68.0,28.3,0.362069,5.5,240.0
2022-06-21 14:00:00,22.6,1022.9,0.0,70.0,28.6,0.310345,1.8,243.0
2022-06-21 15:00:00,21.0,1022.5,0.0,57.0,30.5,0.224138,7.4,90.0
2022-06-21 16:00:00,20.0,1022.3,0.0,50.0,31.7,0.137931,11.1,350.0
2022-06-21 17:00:00,17.6,1021.7,0.0,40.0,33.0,0.086207,13.0,20.0
2022-06-21 18:00:00,15.0,1021.1,0.0,29.0,35.8,0.051724,10.1,57.0
2022-06-21 19:00:00,14.3,1020.1,0.0,27.0,36.3,0.103448,10.8,62.0
2022-06-21 20:00:00,15.9,1019.2,0.0,34.0,34.0,0.224138,0.0,0.0
2022-06-21 21:00:00,16.5,1018.3,0.0,34.0,34.7,0.189655,7.4,350.0
2022-06-21 22:00:00,16.4,1017.6,0.0,33.0,35.1,0.189655,9.3,350.0
2022-06-21 23:00:00,14.5,1017.1,0.0,28.0,35.9,0.206897,4.7,128.0
2022-06-22 00:00:00,18.8,1017.7,0.0,49.0,30.7,0.344828,5.5,270.0
2022-06-22 01:00:00,14.6,1017.6,0.0,35.0,32.0,0.396552,8.6,192.0
2022-06-22 02:00:00,19.1,1018.1,0.0,55.0,29.1,0.431034,9.3,270.0
2022-06-22 03:00:00,19.7,1019.1,0.0,60.0,28.2,0.431034,7.4,260.0
2022-06-22 04:00:00,22.8,1019.1,0.0,76.0,27.4,0.413793,12.6,242.0
2022-06-22 05:00:00,22.2,1019.2,0.0,76.0,26.8,0.37931,9.3,280.0
2022-06-22 06:00:00,23.4,1018.7,0.0,86.0,25.9,0.344828,7.4,300.0
2022-06-22 07:00:00,23.1,1018.2,0.0,87.0,25.4,0.310345,7.4,300.0
2022-06-22 08:00:00,23.7,1017.7,0.0,89.0,25.6,0.293103,10.8,268.0
2022-06-22 09:00:00,23.5,1017.6,0.0,90.0,25.3,0.275862,10.8,273.0
2022-06-22 10:00:00,21.4,1017.8,0.0,84.0,24.3,0.275862,7.4,320.0
2022-06-22 11:00:00,21.2,1017.9,0.0,80.0,24.9,0.310345,7.4,330.0
2022-06-22 12:00:00,20.3,1018.3,0.0,67.0,26.9,0.362069,7.4,360.0
2022-06-22 13:00:00,19.2,1018.4,0.0,51.0,30.5,0.37931,11.1,30.0
2022-06-22 14:00:00,18.4,1018.1,0.0,46.0,31.4,0.327586,9.7,338.0
2022-06-22 15:00:00,17.7,1017.6,0.0,39.0,33.6,0.224138,16.7,50.0
2022-06-22 16:00:00,15.9,1017.2,0.0,31.0,35.6,0.155172,14.8,50.0
2022-06-22 17:00:00,14.9,1016.7,0.0,28.0,36.3,0.103448,14.8,30.0
2022-06-22 18:00:00,10.4,1015.8,0.0,19.0,38.0,0.103448,9.4,46.0
2022-06-22 19:00:00,13.4,1014.6,0.0,24.0,37.4,0.137931,9.3,60.0
2022-06-22 20:00:00,15.1,1013.5,0.0,26.0,37.9,0.12069,7.4,30.0
2022-06-22 21:00:00,14.9,1012.7,0.0,26.0,37.7,0.12069,14.8,290.0
2022-06-22 22:00:00,14.1,1011.8,0.0,25.0,37.4,0.189655,11.1,350.0
2022-06-22 23:00:00,10.1,1011.6,0.0,18.0,38.6,0.275862,3.2,36.0
2022-06-23 00:00:00,16.7,1011.8,0.0,35.0,34.4,0.362069,7.4,300.0
2022-06-23 01:00:00,17.5,1012.0,0.0,41.0,32.4,0.448276,7.4,310.0
2022-06-23 02:00:00,17.7,1012.4,0.0,45.0,31.0,0.448276,7.4,320.0
2022-06-23 03:00:00,14.3,1013.4,0.0,38.0,30.2,0.448276,13.3,155.0
2022-06-23 04:00:00,19.3,1013.3,0.0,57.0,28.7,0.431034,10.4,185.0
2022-06-23 05:00:00,20.0,1012.9,0.0,65.0,27.1,0.396552,7.6,173.0
2022-06-23 06:00:00,19.3,1012.6,0.0,68.0,25.6,0.362069,0.0,0.0
2022-06-23 07:00:00,19.7,1012.2,0.0,72.0,25.1,0.344828,5.5,280.0
2022-06-23 08:00:00,13.8,1011.9,0.0,51.0,24.6,0.327586,7.6,317.0
2022-06-23 09:00:00,13.6,1011.7,0.0,51.0,24.4,0.310345,7.9,311.0
2022-06-23 10:00:00,20.2,1011.8,0.0,82.0,23.5,0.310345,0.0,0.0
2022-06-23 11:00:00,20.9,1012.5,0.0,78.0,25.0,0.344828,5.5,330.0
2022-06-23 12:00:00,20.4,1012.7,0.0,63.0,28.1,0.37931,9.3,340.0
2022-06-23 13:00:00,19.7,1013.0,0.0,54.0,30.0,0.396552,8.3,305.0
2022-06-23 14:00:00,20.0,1012.8,0.0,46.0,33.2,0.362069,9.0,313.0
2022-06-23 15:00:00,18.1,1012.3,0.0,36.0,35.5,0.275862,10.4,331.0
2022-06-23 16:00:00,17.5,1011.6,0.0,34.0,35.8,0.189655,11.1,350.0
2022-06-23 17:00:00,17.8,1011.0,0.0,32.0,37.3,0.137931,9.3,10.0
2022-06-23 18:00:00,13.2,1010.2,0.0,22.0,38.7,0.103448,7.9,307.0
2022-06-23 19:00:00,16.8,1009.3,0.0,29.0,37.9,0.086207,11.1,350.0
2022-06-23 20:00:00,17.0,1008.5,0.0,29.0,38.1,0.172414,14.8,310.0
2022-06-23 21:00:00,16.5,1007.8,0.0,28.0,38.2,0.137931,14.8,350.0
2022-06-23 22:00:00,17.3,1007.4,0.0,32.0,36.7,0.189655,9.3,350.0
2022-06-23 23:00:00,13.3,1007.5,0.0,22.0,38.8,0.224138,11.2,320.0
2022-06-24 00:00:00,17.2,1008.1,0.0,35.0,34.9,0.37931,9.3,340.0
2022-06-24 01:00:00,18.0,1009.0,0.0,43.0,32.1,0.413793,5.5,340.0
2022-06-24 02:00:00,15.9,1009.6,0.0,35.0,33.4,0.448276,13.3,360.0
2022-06-24 03:00:00,18.8,1010.5,0.0,53.0,29.4,0.448276,5.5,330.0
2022-06-24 04:00:00,17.4,1011.2,0.0,43.0,31.5,0.431034,3.2,22.0
2022-06-24 05:00:00,19.3,1011.2,0.0,57.0,28.7,0.37931,7.4,340.0
2022-06-24 06:00:00,19.7,1011.0,0.0,63.0,27.4,0.344828,5.5,330.0
2022-06-24 07:00:00,18.4,1010.8,0.0,57.0,27.7,0.327586,6.1,316.0
2022-06-24 08:00:00,19.1,1010.5,0.0,61.0,27.3,0.327586,6.5,328.0
2022-06-24 09:00:00,19.5,1010.4,0.0,65.0,26.6,0.310345,6.8,328.0
2022-06-24 10:00:00,21.3,1010.8,0.0,86.0,23.8,0.293103,0.0,0.0
2022-06-24 11:00:00,21.9,1011.3,0.0,82.0,25.2,0.327586,0.0,0.0
2022-06-24 12:00:00,20.4,1012.2,0.0,63.0,28.1,0.37931,7.6,354.0
2022-06-24 13:00:00,21.0,1012.8,0.0,56.0,30.8,0.37931,6.8,2.0
2022-06-24 14:00:00,20.8,1013.2,0.0,54.0,31.2,0.344828,0.0,0.0
2022-06-24 15:00:00,21.0,1013.2,0.0,48.0,33.5,0.258621,9.3,230.0
2022-06-24 16:00:00,20.7,1012.9,0.0,41.0,36.0,0.189655,9.3,350.0
2022-06-24 17:00:00,18.5,1012.5,0.0,33.0,37.5,0.155172,9.7,274.0
2022-06-24 18:00:00,17.8,1011.8,0.0,30.0,38.4,0.068966,7.9,257.0
2022-06-24 19:00:00,18.4,1011.1,0.0,33.0,37.4,0.12069,7.4,330.0
2022-06-24 20:00:00,17.7,1010.8,0.0,30.0,38.3,0.258621,13.0,360.0
2022-06-24 21:00:00,17.5,1010.7,0.0,30.0,38.1,0.206897,16.7,340.0
2022-06-24 22:00:00,16.9,1010.9,0.0,32.0,36.2,0.224138,6.8,38.0
2022-06-24 23:00:00,19.6,1012.6,0.0,47.0,32.3,0.224138,2.2,346.0
2022-06-25 00:00:00,21.3,1012.5,0.0,54.0,31.7,0.293103,11.1,130.0
2022-06-25 01:00:00,20.9,1012.9,0.0,72.0,26.4,0.396552,16.7,130.0
2022-06-25 02:00:00,21.3,1013.5,0.0,73.0,26.5,0.431034,9.3,150.0
2022-06-25 03:00:00,21.3,1014.0,0.0,61.0,29.6,0.413793,9.0,86.0
2022-06-25 04:00:00,22.3,1014.2,0.0,84.0,25.2,0.37931,5.5,70.0
2022-06-25 05:00:00,22.5,1014.1,0.0,87.0,24.8,0.362069,13.0,130.0
2022-06-25 06:00:00,21.7,1014.1,0.0,84.0,24.6,0.327586,9.3,150.0
2022-06-25 07:00:00,22.3,1014.1,0.0,74.0,27.3,0.310345,15.5,117.0
2022-06-25 08:00:00,22.6,1014.4,0.0,78.0,26.8,0.293103,14.0,115.0
2022-06-25 09:00:00,22.0,1015.0,0.0,89.0,23.9,0.275862,11.1,80.0
2022-06-25 10:00:00,21.7,1015.4,0.0,87.0,24.0,0.275862,14.8,110.0
2022-06-25 11:00:00,21.0,1015.6,0.0,82.0,24.3,0.275862,11.1,140.0
