DT,dwpt,prcp,pres,rhum,wdir,temp,Donalsonville,wspd
2022-06-29 00:00:00,23.9,0.0,1017.8,88.0,329.0,26.0,0.362069,1.4
2022-06-29 01:00:00,24.2,0.0,1018.3,93.0,350.0,25.4,0.344828,4.0
2022-06-29 02:00:00,24.1,0.0,1018.9,96.0,16.0,24.8,0.37931,4.7
2022-06-29 03:00:00,23.9,0.2,1019.5,95.0,48.0,24.8,0.37931,7.9
2022-06-29 04:00:00,22.9,0.3,1020.2,90.0,95.0,24.7,0.362069,10.4
2022-06-29 05:00:00,22.6,0.0,1019.6,82.0,87.0,25.9,0.327586,6.1
2022-06-29 06:00:00,22.2,0.0,1019.4,83.0,117.0,25.3,0.310345,13.0
2022-06-29 07:00:00,22.0,0.0,1019.4,86.0,124.0,24.5,0.293103,10.8
2022-06-29 08:00:00,22.0,0.0,1019.2,88.0,128.0,24.1,0.275862,6.1
2022-06-29 09:00:00,21.9,0.0,1019.2,90.0,136.0,23.6,0.275862,6.1
2022-06-29 10:00:00,21.9,0.0,1019.6,94.0,110.0,22.9,0.275862,7.9
2022-06-29 11:00:00,21.9,0.0,1020.1,95.0,107.0,22.7,0.310345,7.2
2022-06-29 12:00:00,22.0,0.0,1020.7,88.0,100.0,24.1,0.344828,6.1
2022-06-29 13:00:00,22.3,0.0,1021.3,79.0,106.0,26.2,0.344828,5.4
2022-06-29 14:00:00,22.5,0.0,1021.4,71.0,124.0,28.3,0.310345,4.0
2022-06-29 15:00:00,22.3,0.0,1021.2,62.0,103.0,30.4,0.224138,5.0
2022-06-29 16:00:00,22.1,0.0,1021.4,56.0,93.0,32.0,0.172414,4.3
2022-06-29 17:00:00,21.7,0.0,1020.7,50.0,92.0,33.5,0.103448,6.8
2022-06-29 18:00:00,20.8,0.0,1020.2,46.0,98.0,34.1,0.12069,8.3
2022-06-29 19:00:00,22.9,5.3,1020.2,66.0,217.0,29.9,0.12069,7.6
2022-06-29 20:00:00,21.3,0.0,1019.8,55.0,127.0,31.4,0.155172,12.6
2022-06-29 21:00:00,22.4,2.2,1020.8,77.0,111.0,26.8,0.362069,11.2
2022-06-29 22:00:00,22.2,0.0,1020.2,74.0,113.0,27.2,0.413793,5.8
2022-06-29 23:00:00,22.0,0.0,1020.2,73.0,108.0,27.3,0.344828,7.6
2022-06-30 00:00:00,22.1,0.0,1020.9,75.0,84.0,26.9,0.327586,7.9
2022-06-30 01:00:00,23.0,0.0,1021.1,84.0,90.0,25.9,0.327586,8.6
2022-06-30 02:00:00,23.5,0.0,1021.5,88.0,103.0,25.6,0.327586,7.2
2022-06-30 03:00:00,23.4,0.0,1021.7,89.0,112.0,25.3,0.327586,7.2
2022-06-30 04:00:00,22.9,0.0,1021.5,88.0,118.0,25.0,0.310345,5.8
2022-06-30 05:00:00,22.6,0.0,1021.1,91.0,130.0,24.2,0.293103,4.7
2022-06-30 06:00:00,22.6,0.0,1020.6,93.0,103.0,23.8,0.275862,4.3
2022-06-30 07:00:00,22.4,0.0,1020.4,93.0,87.0,23.6,0.258621,5.4
2022-06-30 08:00:00,22.3,0.0,1020.7,95.0,86.0,23.1,0.241379,5.4
2022-06-30 09:00:00,22.2,0.0,1020.8,96.0,80.0,22.9,0.241379,6.1
2022-06-30 10:00:00,22.4,0.0,1020.9,97.0,78.0,22.9,0.241379,6.1
2022-06-30 11:00:00,21.6,0.0,1020.9,96.0,61.0,22.3,0.275862,8.3
2022-06-30 12:00:00,22.1,0.0,1021.1,91.0,68.0,23.7,0.310345,8.6
2022-06-30 13:00:00,22.7,0.0,1021.7,84.0,87.0,25.6,0.327586,9.0
2022-06-30 14:00:00,22.2,0.0,1021.9,73.0,110.0,27.5,0.293103,9.0
2022-06-30 15:00:00,22.6,0.0,1021.6,71.0,95.0,28.4,0.275862,7.6
2022-06-30 16:00:00,22.5,0.0,1021.2,63.0,95.0,30.3,0.241379,7.2
2022-06-30 17:00:00,22.0,0.0,1021.0,57.0,101.0,31.5,0.189655,6.5
2022-06-30 18:00:00,20.9,0.0,1020.2,56.0,80.0,30.7,0.086207,14.8
2022-06-30 19:00:00,20.2,0.0,1019.0,51.0,100.0,31.6,0.086207,7.4
2022-06-30 20:00:00,20.0,0.0,1018.2,48.0,124.0,32.4,0.086207,8.6
2022-06-30 21:00:00,20.4,0.0,1017.4,50.0,118.0,32.1,0.189655,7.2
2022-06-30 22:00:00,20.9,0.3,1017.7,57.0,162.0,30.4,0.224138,10.4
2022-06-30 23:00:00,19.5,0.1,1017.6,66.0,0.0,26.4,0.362069,0.0
2022-07-01 00:00:00,22.4,0.0,1018.2,69.0,155.0,28.6,0.344828,9.0
2022-07-01 01:00:00,22.4,0.0,1018.7,74.0,174.0,27.4,0.362069,6.8
2022-07-01 02:00:00,22.5,0.4,1019.0,80.0,204.0,26.2,0.37931,5.8
2022-07-01 03:00:00,22.8,0.0,1019.3,86.0,90.0,25.3,0.37931,5.5
2022-07-01 04:00:00,22.5,0.0,1019.2,90.0,0.0,24.2,0.344828,0.0
2022-07-01 05:00:00,22.3,0.0,1018.9,92.0,0.0,23.7,0.310345,0.0
2022-07-01 06:00:00,23.3,0.0,1018.7,94.0,265.0,24.3,0.310345,3.6
2022-07-01 07:00:00,23.1,0.0,1018.4,95.0,276.0,24.0,0.275862,3.6
2022-07-01 08:00:00,22.5,0.0,1017.9,96.0,0.0,23.2,0.275862,0.0
2022-07-01 09:00:00,22.5,0.0,1017.7,96.0,0.0,23.2,0.258621,0.0
2022-07-01 10:00:00,22.9,0.0,1017.8,96.0,44.0,23.6,0.258621,3.2
2022-07-01 11:00:00,22.6,0.0,1018.3,100.0,33.0,22.6,0.275862,2.9
2022-07-01 12:00:00,22.5,0.0,1019.0,90.0,70.0,24.2,0.275862,5.5
2022-07-01 13:00:00,22.3,0.0,1019.4,81.0,140.0,25.8,0.293103,5.5
2022-07-01 14:00:00,22.1,0.0,1019.4,66.0,60.0,29.1,0.258621,7.4
2022-07-01 15:00:00,20.7,0.0,1019.2,54.0,90.0,31.1,0.206897,5.5
2022-07-01 16:00:00,21.2,0.0,1019.2,56.0,190.0,31.0,0.103448,4.7
2022-07-01 17:00:00,20.1,0.0,1018.6,48.0,0.0,32.5,0.086207,0.0
2022-07-01 18:00:00,20.0,0.0,1017.9,47.0,200.0,32.8,0.189655,13.0
2022-07-01 19:00:00,21.1,0.0,1017.1,67.0,20.0,27.8,0.086207,13.0
2022-07-01 20:00:00,19.0,0.0,1016.8,45.0,90.0,32.5,0.275862,5.5
2022-07-01 21:00:00,22.3,0.0,1017.0,67.0,258.0,29.1,0.172414,17.3
2022-07-01 22:00:00,22.6,0.0,1016.6,71.0,254.0,28.4,0.017241,13.7
2022-07-01 23:00:00,19.9,0.0,1016.3,54.0,50.0,30.2,0.189655,9.3
2022-07-02 00:00:00,20.0,0.0,1016.6,66.0,220.0,26.9,0.206897,7.4
2022-07-02 01:00:00,23.4,0.0,1016.9,82.0,214.0,26.7,0.293103,6.8
2022-07-02 02:00:00,23.6,0.0,1017.2,86.0,200.0,26.1,0.310345,6.8
2022-07-02 03:00:00,20.8,0.0,1017.7,78.0,0.0,24.9,0.310345,0.0
2022-07-02 04:00:00,21.5,0.0,1017.5,82.0,0.0,24.8,0.275862,0.0
2022-07-02 05:00:00,22.8,0.0,1017.4,88.0,226.0,24.9,0.241379,7.6
2022-07-02 06:00:00,21.7,0.0,1016.9,88.0,0.0,23.8,0.224138,0.0
2022-07-02 07:00:00,22.7,0.0,1016.7,94.0,252.0,23.7,0.206897,5.4
2022-07-02 08:00:00,21.8,0.0,1016.7,89.0,0.0,23.7,0.189655,0.0
2022-07-02 09:00:00,21.8,0.0,1016.3,91.0,260.0,23.4,0.189655,5.5
2022-07-02 10:00:00,22.1,0.0,1016.8,95.0,0.0,22.9,0.189655,0.0
2022-07-02 11:00:00,22.4,0.0,1017.2,98.0,289.0,22.7,0.189655,3.6
2022-07-02 12:00:00,22.4,0.0,1017.7,83.0,270.0,25.5,0.172414,5.5
2022-07-02 13:00:00,22.0,1.6,1018.5,73.0,290.0,27.3,0.172414,5.5
2022-07-02 14:00:00,21.9,0.2,1018.9,68.0,340.0,28.4,0.086207,7.4
2022-07-02 15:00:00,22.8,0.0,1018.6,79.0,245.0,26.7,0.051724,8.6
2022-07-02 16:00:00,22.8,0.0,1018.3,72.0,242.0,28.3,0.051724,7.9
2022-07-02 17:00:00,21.3,0.0,1018.0,52.0,270.0,32.4,-0.017241,9.3
2022-07-02 18:00:00,20.6,0.0,1017.7,47.0,290.0,33.5,-0.017241,14.8
2022-07-02 19:00:00,21.6,0.0,1016.3,60.0,252.0,30.2,-0.103448,8.3
2022-07-02 20:00:00,20.8,0.0,1015.3,50.0,269.0,32.6,0.155172,8.3
2022-07-02 21:00:00,22.3,0.3,1015.6,63.0,214.0,30.1,0.189655,16.2
2022-07-02 22:00:00,22.9,0.0,1015.3,92.0,350.0,24.3,0.189655,9.3
2022-07-02 23:00:00,23.3,0.0,1015.4,91.0,60.0,24.9,0.224138,7.4
2022-07-03 00:00:00,22.6,0.0,1016.0,68.0,227.0,29.1,0.206897,12.2
2022-07-03 01:00:00,22.6,0.0,1016.6,73.0,221.0,27.9,0.172414,10.1
2022-07-03 02:00:00,22.8,0.0,1017.3,76.0,222.0,27.4,0.224138,7.6
2022-07-03 03:00:00,23.9,0.0,1017.4,96.0,0.0,24.6,0.241379,0.0
2022-07-03 04:00:00,23.5,0.0,1017.2,95.0,0.0,24.4,0.224138,0.0
2022-07-03 05:00:00,23.2,0.0,1017.7,96.0,0.0,23.9,0.224138,0.0
2022-07-03 06:00:00,24.0,0.0,1017.2,99.0,224.0,24.2,0.206897,5.4
2022-07-03 07:00:00,22.9,0.0,1016.9,97.0,0.0,23.4,0.206897,0.0
2022-07-03 08:00:00,22.7,0.0,1017.3,96.0,0.0,23.4,0.189655,0.0
2022-07-03 09:00:00,22.7,0.0,1018.0,96.0,0.0,23.4,0.172414,0.0
2022-07-03 10:00:00,22.7,0.0,1017.9,96.0,0.0,23.4,0.172414,0.0
2022-07-03 11:00:00,23.3,0.0,1018.5,95.0,0.0,24.2,0.172414,0.0
2022-07-03 12:00:00,22.7,0.5,1019.4,94.0,326.0,23.7,0.172414,9.0
2022-07-03 13:00:00,22.9,0.0,1019.6,90.0,338.0,24.7,0.155172,5.0
2022-07-03 14:00:00,22.3,0.0,1019.6,70.0,300.0,28.3,0.12069,7.4
2022-07-03 15:00:00,22.8,0.0,1020.1,81.0,281.0,26.3,0.068966,11.9
2022-07-03 16:00:00,23.0,0.0,1020.3,82.0,294.0,26.3,-0.034483,7.2
2022-07-03 17:00:00,21.8,0.2,1019.9,58.0,350.0,31.0,-0.137931,7.4
2022-07-03 18:00:00,21.4,0.1,1019.2,57.0,170.0,30.9,-0.103448,7.4
2022-07-03 19:00:00,23.8,0.0,1018.3,71.0,254.0,29.6,-0.034483,7.2
2022-07-03 20:00:00,23.7,0.1,1017.8,69.0,215.0,30.0,0.034483,7.9
2022-07-03 21:00:00,23.3,0.0,1017.2,66.0,280.0,30.4,0.189655,14.8
2022-07-03 22:00:00,22.6,0.0,1016.9,88.0,310.0,24.7,0.241379,13.0
2022-07-03 23:00:00,22.6,0.1,1017.0,90.0,280.0,24.3,0.224138,7.4
2022-07-04 00:00:00,22.9,4.2,1018.1,94.0,190.0,23.9,0.224138,5.5
2022-07-04 01:00:00,24.4,2.1,1018.7,96.0,251.0,25.1,0.224138,7.6
2022-07-04 02:00:00,23.1,0.9,1018.9,96.0,0.0,23.8,0.224138,0.0
2022-07-04 03:00:00,23.0,0.4,1019.0,94.0,0.0,24.0,0.224138,0.0
2022-07-04 04:00:00,23.2,0.3,1019.1,96.0,180.0,23.9,0.206897,5.5
2022-07-04 05:00:00,22.7,0.0,1018.9,97.0,0.0,23.2,0.206897,0.0
2022-07-04 06:00:00,23.6,0.0,1018.9,99.0,269.0,23.8,0.189655,6.8
2022-07-04 07:00:00,22.5,0.0,1018.7,96.0,260.0,23.2,0.172414,7.4
2022-07-04 08:00:00,22.6,0.0,1018.8,97.0,0.0,23.1,0.172414,0.0
2022-07-04 09:00:00,22.3,0.0,1019.2,96.0,0.0,23.0,0.172414,0.0
2022-07-04 10:00:00,22.1,0.0,1019.5,96.0,0.0,22.8,0.155172,0.0
2022-07-04 11:00:00,23.1,0.0,1019.9,100.0,256.0,23.1,0.155172,3.2
2022-07-04 12:00:00,23.2,0.1,1020.1,95.0,0.0,24.1,0.155172,0.0
2022-07-04 13:00:00,23.1,0.1,1020.7,90.0,0.0,24.9,0.137931,0.0
2022-07-04 14:00:00,23.1,0.2,1020.8,83.0,0.0,26.2,0.12069,0.0
2022-07-04 15:00:00,24.2,0.3,1020.8,79.0,326.0,28.2,0.086207,2.2
2022-07-04 16:00:00,23.9,0.2,1020.8,72.0,298.0,29.5,0.017241,2.5
2022-07-04 17:00:00,21.9,0.2,1019.6,63.0,0.0,29.7,-0.017241,0.0
2022-07-04 18:00:00,21.3,0.0,1019.1,55.0,50.0,31.4,-0.172414,7.4
2022-07-04 19:00:00,21.7,0.0,1018.2,53.0,180.0,32.5,-0.12069,7.4
2022-07-04 20:00:00,22.3,1.1,1017.4,59.0,181.0,31.3,-0.103448,4.3
2022-07-04 21:00:00,21.3,3.5,1017.7,54.0,260.0,31.8,0.0,9.3
2022-07-04 22:00:00,21.5,0.3,1016.7,56.0,280.0,31.3,-0.034483,5.5
2022-07-04 23:00:00,22.1,0.2,1017.3,75.0,300.0,26.9,0.172414,9.3
2022-07-05 00:00:00,23.0,0.0,1017.7,85.0,290.0,25.7,0.310345,5.5
2022-07-05 01:00:00,24.4,0.0,1017.9,85.0,352.0,27.1,0.275862,1.4
2022-07-05 02:00:00,24.5,0.0,1018.3,90.0,183.0,26.3,0.275862,1.8
2022-07-05 03:00:00,23.9,0.0,1018.6,96.0,0.0,24.6,0.275862,0.0
2022-07-05 04:00:00,23.7,0.0,1018.8,97.0,0.0,24.2,0.258621,0.0
2022-07-05 05:00:00,23.1,0.0,1018.5,96.0,240.0,23.8,0.241379,5.5
2022-07-05 06:00:00,23.9,0.0,1018.3,98.0,219.0,24.2,0.224138,4.7
2022-07-05 07:00:00,23.2,0.0,1018.0,97.0,0.0,23.7,0.206897,0.0
2022-07-05 08:00:00,23.0,0.0,1017.7,97.0,0.0,23.5,0.206897,0.0
2022-07-05 09:00:00,22.7,0.0,1017.7,96.0,0.0,23.4,0.189655,0.0
2022-07-05 10:00:00,22.5,0.0,1017.8,96.0,0.0,23.2,0.206897,0.0
2022-07-05 11:00:00,23.5,0.0,1018.2,100.0,255.0,23.5,0.241379,3.2
2022-07-05 12:00:00,24.0,0.0,1018.9,93.0,0.0,25.2,0.258621,0.0
2022-07-05 13:00:00,23.5,0.0,1019.3,81.0,0.0,27.0,0.258621,0.0
2022-07-05 14:00:00,23.0,0.0,1019.3,69.0,320.0,29.3,0.224138,7.4
2022-07-05 15:00:00,23.4,0.0,1019.0,69.0,190.0,29.7,0.155172,2.2
2022-07-05 16:00:00,22.2,0.0,1018.4,60.0,330.0,30.9,0.137931,7.4
2022-07-05 17:00:00,21.8,0.0,1018.0,56.0,160.0,31.7,0.017241,5.5
2022-07-05 18:00:00,21.2,0.0,1017.3,52.0,0.0,32.3,0.12069,0.0
2022-07-05 19:00:00,21.1,0.0,1015.9,48.0,0.0,33.6,0.137931,0.0
2022-07-05 20:00:00,21.8,0.0,1015.7,51.0,180.0,33.3,0.155172,7.6
2022-07-05 21:00:00,22.0,0.6,1016.0,56.0,224.0,31.9,0.12069,7.2
2022-07-05 22:00:00,21.8,0.3,1016.2,51.0,310.0,33.3,0.137931,5.5
2022-07-05 23:00:00,22.5,0.0,1015.4,69.0,200.0,28.7,0.137931,18.5
2022-07-06 00:00:00,25.0,0.0,1015.5,83.0,240.0,28.2,0.241379,11.1
2022-07-06 01:00:00,24.1,0.0,1015.9,78.0,186.0,28.3,0.310345,7.9
2022-07-06 02:00:00,24.3,0.0,1016.5,83.0,207.0,27.4,0.293103,8.6
2022-07-06 03:00:00,24.1,0.0,1016.9,85.0,215.0,26.8,0.344828,7.9
2022-07-06 04:00:00,23.8,0.0,1017.1,91.0,240.0,25.4,0.310345,7.4
2022-07-06 05:00:00,24.1,0.0,1016.8,91.0,210.0,25.7,0.293103,5.0
2022-07-06 06:00:00,23.6,0.0,1016.7,91.0,240.0,25.2,0.258621,5.5
2022-07-06 07:00:00,23.8,0.0,1016.4,94.0,230.0,24.8,0.241379,7.4
2022-07-06 08:00:00,23.9,0.0,1016.4,97.0,0.0,24.4,0.224138,0.0
2022-07-06 09:00:00,23.5,0.0,1015.9,97.0,0.0,24.0,0.206897,0.0
2022-07-06 10:00:00,24.1,0.0,1016.5,100.0,301.0,24.1,0.224138,4.7
2022-07-06 11:00:00,23.5,0.0,1017.2,97.0,0.0,24.0,0.258621,0.0
2022-07-06 12:00:00,24.4,0.0,1017.6,92.0,270.0,25.8,0.293103,5.5
2022-07-06 13:00:00,24.2,0.0,1018.0,78.0,340.0,28.4,0.293103,7.4
2022-07-06 14:00:00,23.4,0.0,1017.5,69.0,280.0,29.7,0.258621,7.4
2022-07-06 15:00:00,24.1,0.0,1017.2,67.0,262.0,30.9,0.189655,5.0
2022-07-06 16:00:00,21.0,0.0,1017.2,55.0,220.0,31.1,0.155172,9.3
2022-07-06 17:00:00,21.4,0.0,1017.0,53.0,210.0,32.2,0.086207,7.4
2022-07-06 18:00:00,21.5,0.0,1016.7,50.0,170.0,33.3,0.086207,7.4
2022-07-06 19:00:00,20.9,0.0,1015.7,48.0,290.0,33.4,0.068966,9.3
2022-07-06 20:00:00,23.0,0.0,1014.9,51.0,218.0,34.6,0.034483,8.6
2022-07-06 21:00:00,20.2,0.0,1014.3,43.0,160.0,34.6,0.086207,5.5
2022-07-06 22:00:00,20.1,0.0,1014.1,44.0,240.0,34.1,0.258621,7.4
2022-07-06 23:00:00,22.4,0.2,1014.4,58.0,230.0,31.7,0.241379,13.0
2022-07-07 00:00:00,23.4,0.0,1015.0,67.0,228.0,30.2,0.275862,12.2
2022-07-07 01:00:00,22.2,0.0,1015.6,68.0,230.0,28.7,0.37931,7.4
2022-07-07 02:00:00,22.6,0.0,1016.1,74.0,220.0,27.7,0.396552,5.5
2022-07-07 03:00:00,23.6,0.0,1016.4,84.0,220.0,26.5,0.37931,5.5
2022-07-07 04:00:00,23.7,0.0,1016.1,81.0,241.0,27.2,0.362069,9.0
2022-07-07 05:00:00,23.8,0.0,1016.1,84.0,245.0,26.7,0.327586,8.3
2022-07-07 06:00:00,23.8,0.0,1015.8,91.0,0.0,25.4,0.310345,0.0
2022-07-07 07:00:00,23.8,0.0,1015.5,92.0,0.0,25.2,0.275862,0.0
2022-07-07 08:00:00,23.9,0.0,1015.7,95.0,0.0,24.8,0.275862,0.0
2022-07-07 09:00:00,24.1,0.0,1015.9,97.0,0.0,24.6,0.258621,0.0
2022-07-07 10:00:00,23.7,0.0,1015.7,96.0,268.0,24.4,0.275862,6.1
2022-07-07 11:00:00,24.0,0.0,1016.2,94.0,300.0,25.0,0.310345,5.5
2022-07-07 12:00:00,24.0,0.0,1016.7,83.0,300.0,27.1,0.344828,9.3
2022-07-07 13:00:00,24.1,0.0,1017.3,76.0,300.0,28.8,0.362069,9.3
2022-07-07 14:00:00,24.1,0.0,1017.6,72.0,283.0,29.7,0.327586,8.3
2022-07-07 15:00:00,23.3,0.0,1017.1,64.0,0.0,30.9,0.258621,0.0
2022-07-07 16:00:00,22.3,0.0,1016.8,59.0,280.0,31.3,0.172414,5.5
2022-07-07 17:00:00,22.8,0.0,1016.5,55.0,0.0,33.0,0.137931,0.0
2022-07-07 18:00:00,22.8,0.0,1015.9,51.0,265.0,34.4,0.258621,3.2
2022-07-07 19:00:00,22.9,0.0,1015.2,49.0,236.0,35.2,0.155172,4.7
2022-07-07 20:00:00,21.8,0.0,1014.6,48.0,280.0,34.4,0.103448,5.5
2022-07-07 21:00:00,21.4,0.0,1014.1,48.0,230.0,33.9,0.344828,9.3
2022-07-07 22:00:00,22.7,0.3,1014.4,55.0,196.0,32.9,0.275862,5.4
2022-07-07 23:00:00,21.1,0.3,1014.7,49.0,270.0,33.3,0.258621,5.5
2022-07-08 00:00:00,23.4,0.0,1014.9,66.0,229.0,30.5,0.293103,10.4
2022-07-08 01:00:00,24.0,0.0,1015.6,72.0,233.0,29.6,0.362069,8.6
2022-07-08 02:00:00,22.9,0.0,1015.6,69.0,240.0,29.2,0.396552,7.4
2022-07-08 03:00:00,22.9,0.0,1016.4,73.0,230.0,28.2,0.413793,5.5
2022-07-08 04:00:00,23.8,0.0,1016.5,81.0,100.0,27.4,0.396552,5.5
2022-07-08 05:00:00,24.3,0.0,1016.5,84.0,227.0,27.2,0.362069,8.6
2022-07-08 06:00:00,24.2,0.0,1016.3,88.0,0.0,26.3,0.327586,0.0
2022-07-08 07:00:00,24.2,0.0,1016.1,90.0,220.0,26.0,0.310345,5.5
2022-07-08 08:00:00,24.0,0.0,1016.3,91.0,230.0,25.6,0.293103,5.5
2022-07-08 09:00:00,24.5,0.0,1016.5,95.0,234.0,25.4,0.275862,6.8
2022-07-08 10:00:00,24.3,0.0,1016.9,94.0,0.0,25.3,0.275862,0.0
2022-07-08 11:00:00,24.1,0.0,1017.4,93.0,0.0,25.3,0.293103,0.0
2022-07-08 12:00:00,24.2,0.0,1017.9,81.0,280.0,27.8,0.344828,7.4
2022-07-08 13:00:00,24.0,0.0,1018.3,72.0,310.0,29.6,0.344828,9.3
2022-07-08 14:00:00,24.3,0.0,1018.3,70.0,258.0,30.4,0.310345,8.6
2022-07-08 15:00:00,22.8,0.0,1018.2,59.0,280.0,31.8,0.224138,9.3
2022-07-08 16:00:00,22.3,0.0,1018.1,55.0,210.0,32.5,0.137931,11.1
2022-07-08 17:00:00,21.1,0.0,1017.5,47.0,250.0,34.0,0.12069,11.1
2022-07-08 18:00:00,21.1,0.0,1017.2,47.0,240.0,34.0,-0.017241,13.0
2022-07-08 19:00:00,22.2,0.0,1016.1,46.0,226.0,35.6,-0.017241,7.2
2022-07-08 20:00:00,20.7,0.2,1015.7,43.0,270.0,35.2,0.034483,13.0
2022-07-08 21:00:00,23.3,0.7,1016.3,60.0,234.0,32.0,0.051724,12.6
2022-07-08 22:00:00,22.6,0.3,1016.9,64.0,240.0,30.2,0.086207,6.5
2022-07-08 23:00:00,24.8,0.7,1016.5,85.0,191.0,27.6,0.155172,3.6
2022-07-09 00:00:00,24.8,0.2,1016.7,86.0,154.0,27.4,0.275862,4.0
2022-07-09 01:00:00,23.3,0.0,1016.9,84.0,150.0,26.2,0.310345,13.0
2022-07-09 02:00:00,24.8,0.0,1017.4,90.0,154.0,26.6,0.344828,7.9
2022-07-09 03:00:00,23.8,0.0,1017.7,76.0,204.0,28.4,0.327586,10.1
2022-07-09 04:00:00,23.8,0.0,1018.0,79.0,216.0,27.8,0.310345,9.4
2022-07-09 05:00:00,23.9,0.0,1018.3,82.0,215.0,27.2,0.293103,9.4
2022-07-09 06:00:00,24.0,0.0,1018.0,84.0,214.0,26.9,0.258621,9.4
2022-07-09 07:00:00,24.0,0.0,1017.6,93.0,190.0,25.2,0.258621,7.4
2022-07-09 08:00:00,24.2,0.0,1017.2,95.0,0.0,25.1,0.241379,0.0
2022-07-09 09:00:00,24.3,0.0,1017.1,91.0,218.0,25.9,0.241379,9.0
2022-07-09 10:00:00,24.4,0.0,1017.5,97.0,0.0,24.9,0.224138,0.0
2022-07-09 11:00:00,24.3,0.0,1017.7,97.0,0.0,24.8,0.224138,0.0
2022-07-09 12:00:00,24.7,0.0,1018.2,84.0,290.0,27.6,0.224138,5.5
2022-07-09 13:00:00,24.5,0.0,1018.3,78.0,242.0,28.7,0.206897,8.6
2022-07-09 14:00:00,24.5,0.0,1018.4,71.0,245.0,30.3,0.172414,10.8
2022-07-09 15:00:00,22.9,0.0,1018.3,59.0,260.0,31.9,0.068966,14.8
2022-07-09 16:00:00,22.0,0.0,1017.9,53.0,240.0,32.8,-0.017241,9.3
2022-07-09 17:00:00,22.1,0.0,1017.5,61.0,230.0,30.5,0.0,18.5
2022-07-09 18:00:00,22.3,0.0,1016.8,55.0,0.0,32.5,-0.086207,0.0
2022-07-09 19:00:00,22.5,1.0,1016.4,60.0,350.0,31.2,0.068966,12.2
2022-07-09 20:00:00,22.0,1.2,1016.6,60.0,240.0,30.7,0.034483,16.7
2022-07-09 21:00:00,23.6,0.9,1016.3,67.0,280.0,30.4,0.137931,5.5
2022-07-09 22:00:00,23.4,0.0,1015.7,66.0,219.0,30.5,0.189655,13.3
2022-07-09 23:00:00,24.3,0.0,1014.7,71.0,217.0,30.1,0.293103,17.6
2022-07-10 00:00:00,24.2,0.0,1014.9,75.0,216.0,29.1,0.241379,16.2
2022-07-10 01:00:00,23.9,0.0,1015.7,89.0,180.0,25.9,0.275862,7.4
2022-07-10 02:00:00,24.1,0.0,1016.2,95.0,0.0,25.0,0.293103,0.0
2022-07-10 03:00:00,24.2,0.0,1016.4,92.0,240.0,25.6,0.293103,5.5
2022-07-10 04:00:00,24.8,0.0,1015.7,89.0,213.0,26.8,0.275862,11.2
2022-07-10 05:00:00,23.0,0.0,1015.5,88.0,240.0,25.1,0.258621,7.4
2022-07-10 06:00:00,23.1,0.0,1015.3,89.0,240.0,25.0,0.241379,7.4
2022-07-10 07:00:00,23.4,0.0,1014.7,93.0,0.0,24.6,0.241379,0.0
2022-07-10 08:00:00,23.0,0.0,1014.6,91.0,220.0,24.6,0.224138,13.0
2022-07-10 09:00:00,24.8,0.0,1014.2,98.0,232.0,25.1,0.206897,8.6
2022-07-10 10:00:00,23.7,1.3,1014.0,94.0,0.0,24.7,0.206897,0.0
2022-07-10 11:00:00,23.9,0.0,1014.2,95.0,0.0,24.8,0.206897,0.0
2022-07-10 12:00:00,23.4,0.7,1014.8,88.0,0.0,25.5,0.206897,0.0
2022-07-10 13:00:00,23.8,0.0,1015.3,82.0,10.0,27.1,0.206897,13.0
2022-07-10 14:00:00,23.9,0.2,1014.7,93.0,224.0,25.1,0.12069,7.6
2022-07-10 15:00:00,23.1,0.0,1014.7,74.0,350.0,28.2,0.103448,7.4
2022-07-10 16:00:00,21.9,0.1,1014.7,65.0,340.0,29.2,0.017241,5.5
2022-07-10 17:00:00,19.8,0.0,1014.1,52.0,0.0,30.8,-0.086207,0.0
2022-07-10 18:00:00,24.2,0.0,1013.4,70.0,213.0,30.3,-0.068966,11.2
2022-07-10 19:00:00,20.8,0.0,1012.3,51.0,0.0,32.2,-0.103448,0.0
2022-07-10 20:00:00,19.8,0.0,1011.9,50.0,0.0,31.5,-0.034483,0.0
2022-07-10 21:00:00,24.1,7.5,1012.4,81.0,222.0,27.7,0.0,4.3
2022-07-10 22:00:00,20.4,0.8,1012.2,50.0,260.0,32.1,0.172414,5.5
2022-07-10 23:00:00,24.1,0.4,1011.4,82.0,257.0,27.4,0.086207,9.7
2022-07-11 00:00:00,22.2,0.2,1011.6,59.0,0.0,31.2,0.189655,0.0
2022-07-11 01:00:00,24.0,0.0,1011.8,73.0,190.0,29.3,0.293103,11.1
2022-07-11 02:00:00,25.3,0.0,1012.6,90.0,230.0,27.1,0.327586,7.4
2022-07-11 03:00:00,25.4,0.0,1012.7,92.0,210.0,26.8,0.327586,7.4
2022-07-11 04:00:00,23.2,1.1,1013.2,96.0,358.0,23.9,0.310345,3.2
2022-07-11 05:00:00,25.1,3.4,1012.7,94.0,0.0,26.1,0.293103,0.0
2022-07-11 06:00:00,25.2,0.1,1012.0,97.0,200.0,25.7,0.275862,5.5
2022-07-11 07:00:00,24.9,0.0,1011.5,97.0,0.0,25.4,0.241379,0.0
