DT,dwpt,rhum,wdir,Amity,pres,temp,wspd,prcp
2022-06-16 13:00:00,10.0,83.0,0.0,0.338841,1013.0,12.8,0.0,0.0
2022-06-16 14:00:00,10.6,78.0,220.0,0.361627,1013.1,14.4,11.2,0.0
2022-06-16 15:00:00,10.6,78.0,220.0,0.333331,1013.1,14.4,11.2,0.0
2022-06-16 16:00:00,10.6,75.0,300.0,0.297899,1013.5,15.0,9.4,0.0
2022-06-16 17:00:00,10.0,67.0,300.0,0.283917,1013.4,16.1,5.4,0.0
2022-06-16 18:00:00,10.0,67.0,260.0,0.286576,1013.4,16.1,5.4,0.0
2022-06-16 19:00:00,9.5,65.0,260.0,0.296588,1013.7,16.1,13.0,0.0
2022-06-16 20:00:00,10.6,61.0,220.0,0.13478,1013.5,18.3,7.6,0.0
2022-06-16 21:00:00,9.4,56.0,0.0,0.169761,1013.0,18.3,0.0,0.0
2022-06-16 22:00:00,8.2,50.0,0.0,0.1697,1012.5,18.9,5.4,0.0
2022-06-16 23:00:00,8.0,49.0,120.0,0.234117,1012.4,18.9,5.4,0.0
2022-06-17 00:00:00,8.0,49.0,120.0,0.266643,1012.4,18.9,5.4,0.0
2022-06-17 01:00:00,8.3,52.0,220.0,0.344539,1011.2,18.3,9.4,0.0
2022-06-17 02:00:00,8.3,60.0,250.0,0.379411,1011.5,16.1,14.8,0.0
2022-06-17 03:00:00,8.9,67.0,270.0,0.378686,1011.1,15.0,7.6,0.0
2022-06-17 04:00:00,8.9,72.0,0.0,0.370502,1011.3,13.9,0.0,0.0
2022-06-17 05:00:00,8.9,72.0,0.0,0.327245,1011.3,13.9,0.0,0.0
2022-06-17 06:00:00,8.8,86.0,250.0,0.275664,1010.6,11.1,5.4,0.0
2022-06-17 07:00:00,8.9,83.0,250.0,0.250258,1010.0,11.7,7.6,0.0
2022-06-17 08:00:00,8.8,86.0,2.0,0.239105,1009.5,11.1,7.6,0.0
2022-06-17 09:00:00,8.9,89.0,230.0,0.232496,1009.2,10.6,7.6,0.0
2022-06-17 10:00:00,8.9,89.0,230.0,0.232493,1009.2,10.6,7.6,0.0
2022-06-17 11:00:00,8.4,86.0,270.0,0.243568,1008.6,10.6,7.6,0.0
2022-06-17 12:00:00,8.9,89.0,250.0,0.287365,1008.8,10.6,5.4,0.0
2022-06-17 13:00:00,8.9,83.0,0.0,0.316116,1008.4,11.7,0.0,0.0
2022-06-17 14:00:00,8.9,83.0,0.0,0.363632,1008.4,11.7,0.0,0.0
2022-06-17 15:00:00,9.4,86.0,170.0,0.399677,1009.6,11.7,14.8,0.3
2022-06-17 16:00:00,10.0,93.0,230.0,0.412754,1009.9,11.1,11.2,2.3
2022-06-17 17:00:00,10.6,93.0,220.0,0.391858,1010.4,11.7,11.2,2.0
2022-06-17 18:00:00,11.7,93.0,220.0,0.344506,1010.6,12.8,14.8,1.3
2022-06-17 19:00:00,11.7,93.0,220.0,0.28234,1010.6,12.8,14.8,0.5
2022-06-17 20:00:00,12.1,83.0,220.0,0.299524,1011.2,15.0,14.8,0.2
2022-06-17 21:00:00,11.8,78.0,220.0,0.293911,1011.3,15.6,16.6,0.5
2022-06-17 22:00:00,10.6,70.0,250.0,0.301308,1011.6,16.1,14.8,2.0
2022-06-17 23:00:00,10.6,72.0,240.0,0.270621,1011.6,15.6,13.0,1.0
2022-06-18 00:00:00,10.6,72.0,240.0,0.309444,1011.6,15.6,13.0,0.0
2022-06-18 01:00:00,8.8,64.0,250.0,0.347922,1011.8,15.6,16.6,0.0
2022-06-18 02:00:00,9.0,70.0,250.0,0.381126,1012.5,14.4,9.4,0.0
2022-06-18 03:00:00,8.4,72.0,220.0,0.368464,1012.6,13.3,7.6,0.0
2022-06-18 04:00:00,8.9,83.0,240.0,0.366667,1013.3,11.7,9.4,0.0
2022-06-18 05:00:00,8.9,83.0,240.0,0.340728,1013.3,11.7,9.4,0.0
2022-06-18 06:00:00,8.3,89.0,250.0,0.293054,1013.7,10.0,9.4,0.0
2022-06-18 07:00:00,8.9,89.0,240.0,0.26636,1013.8,10.6,7.6,0.0
2022-06-18 08:00:00,8.3,89.0,270.0,0.257534,1013.9,10.0,7.6,0.0
2022-06-18 09:00:00,8.3,89.0,270.0,0.24994,1013.9,10.0,7.6,0.0
2022-06-18 10:00:00,8.9,93.0,240.0,0.250609,1014.3,10.0,7.6,0.0
2022-06-18 11:00:00,8.3,89.0,0.0,0.271563,1015.2,10.0,0.0,0.0
2022-06-18 12:00:00,7.9,97.0,240.0,0.292664,1015.5,8.3,7.6,0.0
2022-06-18 13:00:00,7.9,97.0,0.0,0.330258,1016.1,8.3,0.0,0.0
2022-06-18 14:00:00,7.9,97.0,0.0,0.351169,1016.1,8.3,0.0,0.0
2022-06-18 15:00:00,8.4,86.0,280.0,0.332911,1016.7,10.6,11.2,0.0
2022-06-18 16:00:00,8.9,72.0,0.0,0.249795,1016.5,13.9,0.0,0.0
2022-06-18 17:00:00,9.5,65.0,2.0,0.270681,1016.4,16.1,0.0,0.0
2022-06-18 18:00:00,11.1,83.0,220.0,0.304474,1016.6,13.9,9.4,0.0
2022-06-18 19:00:00,11.1,83.0,220.0,0.266358,1016.6,13.9,9.4,0.5
2022-06-18 20:00:00,10.1,65.0,260.0,0.286478,1017.1,16.7,14.8,0.3
2022-06-18 21:00:00,10.6,72.0,5.0,0.175792,1017.4,15.6,14.8,0.4
2022-06-18 22:00:00,8.8,62.0,350.0,0.241164,1017.7,16.1,16.6,0.0
2022-06-18 23:00:00,8.3,62.0,250.0,0.299713,1018.3,15.6,20.5,0.3
2022-06-19 00:00:00,8.3,62.0,250.0,0.34791,1018.3,15.6,20.5,0.0
2022-06-19 01:00:00,9.4,77.0,260.0,0.369448,1019.0,13.3,14.8,0.0
2022-06-19 02:00:00,9.9,86.0,250.0,0.372425,1019.3,12.2,11.2,0.0
2022-06-19 03:00:00,9.4,86.0,240.0,0.372981,1019.2,11.7,14.8,0.3
2022-06-19 04:00:00,9.4,86.0,240.0,0.357369,1019.2,11.7,14.8,0.0
2022-06-19 05:00:00,9.4,89.0,3.0,0.330571,1020.4,11.1,0.0,0.0
2022-06-19 06:00:00,9.4,89.0,230.0,0.293986,1020.6,11.1,9.4,0.0
2022-06-19 07:00:00,9.4,86.0,240.0,0.270297,1020.7,11.7,9.4,0.0
2022-06-19 08:00:00,10.0,93.0,240.0,0.251971,1020.6,11.1,9.4,0.0
2022-06-19 09:00:00,10.0,93.0,230.0,0.249461,1020.6,11.1,9.4,0.0
2022-06-19 10:00:00,10.0,93.0,240.0,0.242257,1021.0,11.1,5.4,0.0
2022-06-19 11:00:00,10.0,96.0,2.0,0.253143,1021.3,10.6,5.4,0.0
2022-06-19 12:00:00,10.0,96.0,220.0,0.281553,1021.8,10.6,5.4,0.0
2022-06-19 13:00:00,10.0,93.0,0.0,0.289251,1022.0,11.1,0.0,0.5
2022-06-19 14:00:00,10.0,93.0,0.0,0.337529,1022.0,11.1,0.0,0.2
2022-06-19 15:00:00,10.6,90.0,230.0,0.353116,1022.8,12.2,13.0,0.0
2022-06-19 16:00:00,11.1,83.0,250.0,0.328027,1022.9,13.9,9.4,0.0
2022-06-19 17:00:00,9.9,69.0,260.0,0.292717,1022.9,15.6,5.4,0.0
2022-06-19 18:00:00,9.9,69.0,260.0,0.248003,1022.9,15.6,5.4,0.0
2022-06-19 19:00:00,11.2,78.0,280.0,0.29814,1023.3,15.0,16.6,0.0
2022-06-19 20:00:00,10.6,65.0,210.0,0.296065,1023.5,17.2,7.6,0.0
2022-06-19 21:00:00,11.7,70.0,240.0,0.33756,1023.6,17.2,14.8,0.0
2022-06-19 22:00:00,11.7,70.0,230.0,0.306146,1023.8,17.2,11.2,0.0
2022-06-19 23:00:00,11.7,70.0,230.0,0.29994,1023.8,17.2,11.2,0.0
2022-06-20 00:00:00,11.0,67.0,230.0,0.28537,1023.4,17.2,11.2,0.0
2022-06-20 01:00:00,11.2,70.0,250.0,0.326452,1023.4,16.7,14.8,0.0
2022-06-20 02:00:00,11.2,75.0,240.0,0.371918,1023.6,15.6,11.2,0.0
2022-06-20 03:00:00,10.7,81.0,230.0,0.389816,1023.8,13.9,13.0,0.0
2022-06-20 04:00:00,10.7,81.0,230.0,0.379149,1023.8,13.9,13.0,0.0
2022-06-20 05:00:00,9.4,89.0,0.0,0.338486,1024.8,11.1,0.0,0.0
2022-06-20 06:00:00,9.4,89.0,240.0,0.293169,1024.9,11.1,5.4,0.0
2022-06-20 07:00:00,8.9,93.0,220.0,0.264704,1025.0,10.0,9.4,0.0
2022-06-20 08:00:00,8.9,93.0,0.0,0.248785,1025.0,10.0,9.4,0.0
2022-06-20 09:00:00,8.9,93.0,0.0,0.243866,1025.0,10.0,0.0,0.0
2022-06-20 10:00:00,10.0,93.0,0.0,0.240278,1025.2,11.1,0.0,0.0
2022-06-20 11:00:00,10.0,93.0,0.0,0.258287,1025.5,11.1,0.0,0.0
2022-06-20 12:00:00,10.0,93.0,0.0,0.291198,1025.5,11.1,0.0,0.0
2022-06-20 13:00:00,9.9,89.0,0.0,0.324422,1026.1,11.7,0.0,0.0
2022-06-20 14:00:00,9.9,89.0,0.0,0.346199,1026.1,11.7,0.0,0.0
2022-06-20 15:00:00,9.9,77.0,10.0,0.359197,1026.9,13.9,9.4,0.0
2022-06-20 16:00:00,9.9,77.0,10.0,0.318695,1026.9,13.9,9.4,0.0
2022-06-20 17:00:00,9.5,65.0,2.0,0.312782,1027.0,16.1,11.2,0.0
2022-06-20 18:00:00,9.5,65.0,10.0,0.22678,1027.0,16.1,5.4,0.0
2022-06-20 19:00:00,8.9,58.0,30.0,0.185008,1026.9,17.2,9.4,0.0
2022-06-20 20:00:00,9.3,52.0,21.0,0.176741,1026.5,19.4,9.4,0.0
2022-06-20 21:00:00,10.7,53.0,30.0,0.145999,1026.2,20.6,13.0,0.0
2022-06-20 22:00:00,10.5,49.0,20.0,0.188255,1025.6,21.7,11.2,0.0
2022-06-20 23:00:00,10.5,49.0,20.0,0.247724,1025.6,21.7,11.2,0.0
2022-06-21 00:00:00,10.7,48.0,50.0,0.291401,1025.0,22.2,13.0,0.0
2022-06-21 01:00:00,10.0,46.0,10.0,0.367051,1024.7,22.2,16.6,0.0
2022-06-21 02:00:00,10.7,53.0,10.0,0.409756,1024.8,20.6,9.4,0.0
2022-06-21 03:00:00,10.7,59.0,10.0,0.398818,1025.2,18.9,13.0,0.0
2022-06-21 04:00:00,10.7,59.0,10.0,0.384209,1025.2,18.9,13.0,0.0
2022-06-21 05:00:00,10.6,72.0,2.0,0.344705,1026.0,15.6,9.4,0.0
2022-06-21 06:00:00,10.6,78.0,320.0,0.288312,1026.2,14.4,7.6,0.0
2022-06-21 07:00:00,10.6,90.0,0.0,0.254408,1026.1,12.2,0.0,0.0
2022-06-21 08:00:00,10.6,90.0,0.0,0.245811,1026.1,12.2,0.0,0.0
2022-06-21 09:00:00,10.6,93.0,290.0,0.232538,1026.4,11.7,5.4,0.0
2022-06-21 10:00:00,10.0,93.0,300.0,0.233295,1026.4,11.1,5.4,0.0
2022-06-21 11:00:00,10.0,96.0,0.0,0.244463,1026.4,10.6,0.0,0.0
2022-06-21 12:00:00,8.3,96.0,0.0,0.279463,1027.7,8.9,0.0,0.0
2022-06-21 13:00:00,11.1,96.0,0.0,0.315773,1026.6,11.7,0.0,0.0
2022-06-21 14:00:00,11.1,96.0,0.0,0.316286,1026.6,11.7,0.0,0.0
2022-06-21 15:00:00,11.8,81.0,0.0,0.284021,1026.6,15.0,0.0,0.0
2022-06-21 16:00:00,12.9,73.0,0.0,0.241145,1026.3,17.8,5.4,0.0
2022-06-21 17:00:00,13.3,63.0,0.0,0.190689,1025.6,20.6,5.4,0.0
2022-06-21 18:00:00,13.3,55.0,30.0,0.176942,1025.0,22.8,14.8,0.0
2022-06-21 19:00:00,13.3,55.0,30.0,0.144338,1025.0,22.8,14.8,0.0
2022-06-21 20:00:00,13.5,47.0,30.0,0.152366,1023.5,25.6,14.8,0.0
2022-06-21 21:00:00,13.2,42.0,10.0,0.182472,1022.9,27.2,18.4,0.0
2022-06-21 22:00:00,13.0,40.0,30.0,0.235766,1022.3,27.8,13.0,0.0
2022-06-21 23:00:00,12.2,37.0,5.0,0.304772,1021.8,28.3,13.0,0.0
2022-06-22 00:00:00,14.1,43.0,40.0,0.351756,1021.4,27.8,16.6,0.0
2022-06-22 01:00:00,14.1,43.0,40.0,0.429908,1021.4,27.8,16.6,0.0
2022-06-22 02:00:00,13.8,48.0,10.0,0.469724,1021.2,25.6,16.6,0.0
2022-06-22 03:00:00,13.8,57.0,360.0,0.453984,1021.3,22.8,11.2,0.0
2022-06-22 04:00:00,13.8,57.0,360.0,0.41848,1021.3,22.8,11.2,0.0
2022-06-22 05:00:00,12.9,66.0,3.0,0.374269,1021.6,19.4,13.0,0.0
2022-06-22 06:00:00,12.1,72.0,0.0,0.308815,1021.6,17.2,0.0,0.0
2022-06-22 07:00:00,12.2,75.0,0.0,0.260426,1021.7,16.7,5.4,0.0
2022-06-22 08:00:00,12.8,93.0,2.0,0.248948,1021.7,13.9,5.4,0.0
2022-06-22 09:00:00,12.8,93.0,250.0,0.231983,1021.7,13.9,7.6,0.0
2022-06-22 10:00:00,11.7,97.0,230.0,0.232305,1021.6,12.2,7.6,0.0
2022-06-22 11:00:00,11.1,93.0,0.0,0.240997,1021.3,12.2,7.6,0.0
2022-06-22 12:00:00,11.1,96.0,290.0,0.270817,1021.4,11.7,7.6,0.0
2022-06-22 13:00:00,11.1,96.0,290.0,0.309124,1021.4,11.7,7.6,0.0
2022-06-22 14:00:00,13.2,80.0,0.0,0.299932,1021.4,16.7,0.0,0.0
2022-06-22 15:00:00,14.0,73.0,0.0,0.269626,1021.1,18.9,0.0,0.0
2022-06-22 16:00:00,14.0,66.0,0.0,0.237145,1020.7,20.6,0.0,0.0
2022-06-22 17:00:00,14.9,61.0,0.0,0.211832,1020.3,22.8,0.0,0.0
2022-06-22 18:00:00,14.9,61.0,0.0,0.204221,1020.3,22.8,0.0,0.0
2022-06-22 19:00:00,15.7,60.0,0.0,0.196173,1019.2,23.9,0.0,0.0
2022-06-22 20:00:00,16.1,60.0,2.0,0.194036,1018.7,24.4,0.0,0.0
2022-06-22 21:00:00,16.2,56.0,0.0,0.2788,1018.1,25.6,0.0,0.0
2022-06-22 22:00:00,16.2,56.0,0.0,0.32422,1018.1,25.6,0.0,0.0
2022-06-22 23:00:00,16.1,54.0,40.0,0.330539,1017.7,26.1,5.4,0.0
2022-06-23 00:00:00,14.5,52.0,360.0,0.418901,1017.1,25.0,20.5,0.0
2022-06-23 01:00:00,12.1,51.0,10.0,0.438645,1017.1,22.8,24.1,0.0
2022-06-23 02:00:00,10.0,49.0,10.0,0.474511,1017.4,21.1,22.3,0.0
2022-06-23 03:00:00,10.0,49.0,350.0,0.449391,1017.9,18.9,13.0,0.0
2022-06-23 04:00:00,6.7,45.0,350.0,0.405743,1017.9,18.9,13.0,0.0
2022-06-23 05:00:00,7.2,62.0,2.0,0.348925,1019.3,14.4,7.6,0.0
2022-06-23 06:00:00,7.2,77.0,0.0,0.297782,1019.7,11.1,0.0,0.0
2022-06-23 07:00:00,7.3,80.0,250.0,0.265484,1020.0,10.6,5.4,0.0
2022-06-23 08:00:00,7.3,80.0,250.0,0.244071,1020.0,10.6,5.4,0.0
2022-06-23 09:00:00,6.7,80.0,340.0,0.234262,1020.5,10.0,7.6,0.0
2022-06-23 10:00:00,6.1,93.0,0.0,0.235416,1020.5,7.2,0.0,0.0
2022-06-23 11:00:00,6.1,93.0,0.0,0.251715,1020.5,7.2,0.0,0.0
2022-06-23 12:00:00,6.7,100.0,0.0,0.288019,1021.1,6.7,0.0,0.0
2022-06-23 13:00:00,6.7,100.0,0.0,0.320369,1021.1,6.7,0.0,0.0
2022-06-23 14:00:00,7.8,80.0,0.0,0.315801,1021.5,11.1,5.4,0.0
2022-06-23 15:00:00,7.7,69.0,0.0,0.268078,1021.4,13.3,0.0,0.0
2022-06-23 16:00:00,8.4,58.0,0.0,0.229557,1021.0,16.7,9.4,0.0
2022-06-23 17:00:00,7.2,50.0,5.0,0.193941,1020.7,17.8,9.4,0.0
2022-06-23 18:00:00,7.2,50.0,10.0,0.158835,1020.7,17.8,16.6,0.0
2022-06-23 19:00:00,7.9,44.0,40.0,0.15865,1019.9,20.6,13.0,0.0
2022-06-23 20:00:00,8.9,44.0,40.0,0.15828,1019.6,21.7,5.4,0.0
2022-06-23 21:00:00,8.2,38.0,14.0,0.177673,1018.8,23.3,5.4,0.0
2022-06-23 22:00:00,8.2,38.0,30.0,0.219603,1018.8,23.3,5.4,0.0
2022-06-23 23:00:00,6.6,32.0,0.0,0.28723,1017.6,24.4,7.6,0.0
2022-06-24 00:00:00,6.2,31.0,350.0,0.348434,1017.2,24.4,11.2,0.0
2022-06-24 01:00:00,7.1,33.0,10.0,0.425663,1017.0,24.4,13.0,0.0
2022-06-24 02:00:00,8.0,40.0,10.0,0.446407,1017.2,22.2,13.0,0.0
2022-06-24 03:00:00,8.0,40.0,10.0,0.443822,1017.2,22.2,13.0,0.0
2022-06-24 04:00:00,10.1,65.0,360.0,0.417108,1018.2,16.7,13.0,0.0
2022-06-24 05:00:00,8.8,64.0,4.0,0.372965,1018.9,15.6,13.0,0.0
2022-06-24 06:00:00,6.7,62.0,360.0,0.306965,1019.2,13.9,11.2,0.0
2022-06-24 07:00:00,5.6,64.0,360.0,0.285573,1019.1,12.2,5.4,0.0
2022-06-24 08:00:00,5.6,64.0,240.0,0.263544,1019.1,12.2,5.4,0.0
2022-06-24 09:00:00,7.8,90.0,0.0,0.252666,1019.8,9.4,0.0,0.0
2022-06-24 10:00:00,7.8,93.0,0.0,0.250675,1019.8,8.9,0.0,0.0
2022-06-24 11:00:00,7.2,96.0,0.0,0.269929,1020.1,7.8,0.0,0.0
2022-06-24 12:00:00,7.2,96.0,0.0,0.296539,1020.6,7.8,0.0,0.0
2022-06-24 13:00:00,7.2,96.0,0.0,0.319377,1020.6,7.8,0.0,0.0
2022-06-24 14:00:00,9.4,83.0,0.0,0.338438,1020.5,12.2,0.0,0.0
2022-06-24 15:00:00,7.3,54.0,350.0,0.306051,1020.4,16.7,9.4,0.0
2022-06-24 16:00:00,6.2,45.0,10.0,0.249941,1020.4,18.3,16.6,0.0
2022-06-24 17:00:00,7.4,44.0,5.0,0.1998,1019.9,20.0,16.6,0.0
2022-06-24 18:00:00,7.4,44.0,330.0,0.170129,1019.9,20.0,16.6,0.0
2022-06-24 19:00:00,8.3,37.0,20.0,0.16831,1019.2,23.9,14.8,0.0
2022-06-24 20:00:00,9.4,36.0,4.0,0.176996,1018.6,25.6,14.8,0.0
2022-06-24 21:00:00,7.7,30.0,360.0,0.206659,1018.0,26.7,24.1,0.0
2022-06-24 22:00:00,8.1,28.0,360.0,0.246523,1017.4,28.3,24.1,0.0
2022-06-24 23:00:00,8.1,28.0,10.0,0.31089,1017.4,28.3,24.1,0.0
2022-06-25 00:00:00,8.1,28.0,20.0,0.372435,1016.6,28.3,20.5,0.0
2022-06-25 01:00:00,8.1,29.0,20.0,0.44595,1016.4,27.8,22.3,0.0
2022-06-25 02:00:00,9.0,34.0,5.0,0.460165,1016.5,26.1,22.3,0.0
2022-06-25 03:00:00,9.0,34.0,360.0,0.438172,1016.5,26.1,16.6,0.0
2022-06-25 04:00:00,8.9,44.0,340.0,0.424233,1017.0,21.7,18.4,0.0
2022-06-25 05:00:00,7.9,44.0,5.0,0.392425,1017.4,20.6,18.4,0.0
2022-06-25 06:00:00,7.2,45.0,350.0,0.331803,1017.4,19.4,14.8,0.0
2022-06-25 07:00:00,7.8,52.0,360.0,0.288472,1017.4,17.8,14.8,0.0
2022-06-25 08:00:00,7.8,52.0,360.0,0.249741,1017.4,17.8,14.8,0.0
2022-06-25 09:00:00,7.3,52.0,350.0,0.232627,1017.5,17.2,14.8,0.0
2022-06-25 10:00:00,6.7,50.0,350.0,0.227388,1017.3,17.2,18.4,0.0
2022-06-25 11:00:00,6.8,52.0,5.0,0.232714,1017.3,16.7,18.4,0.0
2022-06-25 12:00:00,6.8,52.0,350.0,0.2442,1017.3,16.7,16.6,0.0
2022-06-25 13:00:00,7.7,50.0,350.0,0.271557,1017.5,18.3,18.4,0.0
2022-06-25 14:00:00,10.0,49.0,360.0,0.320929,1017.6,21.1,14.8,0.0
2022-06-25 15:00:00,9.8,41.0,360.0,0.32311,1017.4,23.9,18.4,0.0
2022-06-25 16:00:00,9.4,36.0,10.0,0.288112,1017.2,25.6,18.4,0.0
2022-06-25 17:00:00,11.2,37.0,360.0,0.275638,1016.8,27.2,20.5,0.0
2022-06-25 18:00:00,11.2,37.0,360.0,0.264955,1016.8,27.2,20.5,0.0
2022-06-25 19:00:00,11.1,30.0,70.0,0.256168,1015.8,30.6,20.5,0.0
2022-06-25 20:00:00,9.9,26.0,20.0,0.26691,1015.1,31.7,22.3,0.0
2022-06-25 21:00:00,10.2,25.0,40.0,0.304718,1014.5,32.8,16.6,0.0
2022-06-25 22:00:00,10.2,25.0,40.0,0.340472,1014.5,32.8,16.6,0.0
2022-06-25 23:00:00,10.2,25.0,30.0,0.407041,1013.7,32.8,22.3,0.0
2022-06-26 00:00:00,9.1,24.0,10.0,0.467571,1013.4,32.2,18.4,0.0
2022-06-26 01:00:00,9.3,25.0,360.0,0.529736,1013.2,31.7,16.6,0.0
2022-06-26 02:00:00,9.0,27.0,360.0,0.548593,1013.2,30.0,14.8,0.0
2022-06-26 03:00:00,9.0,27.0,360.0,0.531105,1013.2,30.0,14.8,0.0
2022-06-26 04:00:00,6.7,28.0,350.0,0.496101,1013.8,26.7,20.5,0.0
2022-06-26 05:00:00,6.6,32.0,340.0,0.429651,1014.3,24.4,16.6,0.0
2022-06-26 06:00:00,7.4,37.0,340.0,0.38004,1014.4,22.8,18.4,0.0
2022-06-26 07:00:00,7.2,38.0,350.0,0.328269,1014.4,22.2,16.6,0.0
2022-06-26 08:00:00,7.2,38.0,350.0,0.295653,1014.4,22.2,16.6,0.0
2022-06-26 09:00:00,6.0,36.0,340.0,0.27432,1014.3,21.7,16.6,0.0
2022-06-26 10:00:00,6.9,41.0,350.0,0.260334,1014.3,20.6,9.4,0.0
2022-06-26 11:00:00,6.2,39.0,350.0,0.256929,1014.4,20.6,13.0,0.0
2022-06-26 12:00:00,6.2,39.0,350.0,0.262715,1014.4,20.6,13.0,0.0
2022-06-26 13:00:00,7.9,41.0,350.0,0.279732,1014.5,21.7,11.2,0.0
2022-06-26 14:00:00,7.9,41.0,350.0,0.313273,1014.6,21.7,16.6,0.0
2022-06-26 15:00:00,9.9,36.0,350.0,0.338369,1014.8,26.1,13.0,0.0
2022-06-26 16:00:00,10.4,35.0,360.0,0.332192,1014.4,27.2,18.4,0.0
2022-06-26 17:00:00,10.4,35.0,360.0,0.310068,1014.4,27.2,18.4,0.0
2022-06-26 18:00:00,13.4,35.0,320.0,0.309286,1014.0,30.6,14.8,0.0
2022-06-26 19:00:00,13.9,34.0,330.0,0.332746,1013.5,31.7,14.8,0.0
2022-06-26 20:00:00,14.4,33.0,330.0,0.353777,1013.0,32.8,11.2,0.0
2022-06-26 21:00:00,13.9,30.0,330.0,0.386193,1012.6,33.9,16.6,0.0
2022-06-26 22:00:00,13.9,30.0,330.0,0.43095,1012.6,33.9,16.6,0.0
2022-06-26 23:00:00,14.3,28.0,3.0,0.491799,1011.9,35.6,14.8,0.0
2022-06-27 00:00:00,14.3,29.0,350.0,0.56646,1011.6,35.0,9.4,0.0
2022-06-27 01:00:00,14.8,31.0,340.0,0.635001,1011.6,34.4,9.4,0.0
2022-06-27 02:00:00,14.8,31.0,340.0,0.650538,1011.6,34.4,9.4,0.0
2022-06-27 03:00:00,20.7,54.0,230.0,0.608149,1012.3,31.1,16.6,0.0
2022-06-27 04:00:00,15.6,58.0,250.0,0.547689,1012.8,24.4,5.4,0.0
2022-06-27 05:00:00,12.3,61.0,4.0,0.472931,1013.4,20.0,5.4,0.0
2022-06-27 06:00:00,11.7,63.0,240.0,0.383849,1013.5,18.9,14.8,0.0
2022-06-27 07:00:00,11.7,63.0,240.0,0.336942,1013.5,18.9,14.8,0.0
2022-06-27 08:00:00,12.3,78.0,0.0,0.305059,1014.3,16.1,0.0,0.0
2022-06-27 09:00:00,10.5,67.0,270.0,0.278881,1014.2,16.7,7.6,0.0
2022-06-27 10:00:00,9.9,69.0,250.0,0.272648,1014.1,15.6,13.0,0.0
2022-06-27 11:00:00,10.0,75.0,2.0,0.273791,1014.5,14.4,13.0,0.0
2022-06-27 12:00:00,10.0,75.0,250.0,0.294956,1014.5,14.4,5.4,0.0
2022-06-27 13:00:00,10.0,67.0,280.0,0.329909,1015.0,16.1,9.4,0.0
2022-06-27 14:00:00,12.7,70.0,280.0,0.353288,1015.0,18.3,7.6,0.0
2022-06-27 15:00:00,13.3,61.0,0.0,0.32433,1014.9,21.1,0.0,0.0
2022-06-27 16:00:00,12.7,53.0,0.0,0.317009,1014.8,22.8,0.0,0.0
2022-06-27 17:00:00,13.2,48.0,240.0,0.311293,1014.4,25.0,5.4,0.0
2022-06-27 18:00:00,13.2,48.0,240.0,0.330584,1014.4,25.0,5.4,0.0
2022-06-27 19:00:00,16.1,46.0,0.0,0.344245,1013.8,28.9,7.6,0.0
2022-06-27 20:00:00,16.2,42.0,240.0,0.359555,1013.5,30.6,14.8,0.0
2022-06-27 21:00:00,17.3,45.0,240.0,0.383817,1013.4,30.6,14.8,0.0
2022-06-27 22:00:00,17.3,45.0,240.0,0.436466,1013.4,30.6,14.8,0.0
2022-06-27 23:00:00,12.4,34.0,250.0,0.50131,1013.5,30.0,14.8,0.0
2022-06-28 00:00:00,9.6,30.0,260.0,0.529526,1013.6,28.9,16.6,0.0
2022-06-28 01:00:00,9.1,31.0,260.0,0.587987,1013.8,27.8,9.4,0.0
2022-06-28 02:00:00,9.1,31.0,260.0,0.60723,1013.8,27.8,9.4,0.0
2022-06-28 03:00:00,10.1,39.0,250.0,0.537902,1014.8,25.0,14.8,0.0
2022-06-28 04:00:00,10.7,63.0,230.0,0.480899,1015.2,17.8,22.3,0.0
2022-06-28 05:00:00,10.0,72.0,230.0,0.414191,1016.1,15.0,22.3,0.0
2022-06-28 06:00:00,9.9,77.0,220.0,0.342883,1016.8,13.9,16.6,0.0
2022-06-28 07:00:00,9.9,77.0,220.0,0.303729,1016.8,13.9,16.6,0.0
2022-06-28 08:00:00,9.4,83.0,190.0,0.284544,1017.6,12.2,13.0,0.0
2022-06-28 09:00:00,9.4,86.0,180.0,0.260551,1018.1,11.7,11.2,0.0
2022-06-28 10:00:00,9.4,89.0,180.0,0.254798,1018.3,11.1,11.2,0.0
2022-06-28 11:00:00,8.9,89.0,170.0,0.268451,1018.8,10.6,11.2,0.0
2022-06-28 12:00:00,8.9,89.0,170.0,0.281204,1018.8,10.6,11.2,0.0
2022-06-28 13:00:00,10.7,87.0,130.0,0.307937,1019.5,12.8,9.4,0.0
2022-06-28 14:00:00,10.6,78.0,3.0,0.326059,1020.1,14.4,9.4,0.0
2022-06-28 15:00:00,11.6,72.0,150.0,0.325374,1019.8,16.7,20.5,0.0
2022-06-28 16:00:00,11.6,72.0,150.0,0.33087,1019.8,16.7,20.5,0.0
2022-06-28 17:00:00,11.8,68.0,180.0,0.338721,1020.0,17.8,16.6,0.0
2022-06-28 18:00:00,12.3,68.0,200.0,0.320297,1020.5,18.3,18.4,0.0
2022-06-28 19:00:00,12.7,70.0,210.0,0.353172,1020.6,18.3,18.4,0.0
2022-06-28 20:00:00,13.3,68.0,5.0,0.289745,1020.8,19.4,18.4,0.0
2022-06-28 21:00:00,13.3,68.0,250.0,0.283225,1020.8,19.4,16.6,0.0
