DT,prcp,pres,dwpt,rhum,wdir,temp,wspd,Donalsonville
2022-07-13 14:00:00,0.9,1017.9,24.4,85.0,230.0,27.1,5.5,0.293103
2022-07-13 15:00:00,0.2,1018.1,23.1,89.0,229.0,25.0,11.2,0.206897
2022-07-13 16:00:00,0.2,1018.4,23.4,79.0,310.0,27.4,9.3,0.224138
2022-07-13 17:00:00,0.2,1018.3,24.2,85.0,0.0,26.9,0.0,0.034483
2022-07-13 18:00:00,0.1,1018.0,24.0,79.0,231.0,28.0,11.5,0.293103
2022-07-13 19:00:00,0.2,1017.3,22.5,65.0,250.0,29.8,13.0,0.258621
2022-07-13 20:00:00,1.3,1017.0,22.3,64.0,280.0,29.8,13.0,0.051724
2022-07-13 21:00:00,0.0,1016.4,23.9,82.0,243.0,27.2,8.3,0.103448
2022-07-13 22:00:00,0.0,1015.5,23.9,77.0,229.0,28.3,10.4,0.086207
2022-07-13 23:00:00,0.1,1015.4,23.9,77.0,223.0,28.3,11.2,0.103448
2022-07-14 00:00:00,0.0,1015.7,23.0,73.0,231.0,28.3,9.7,0.206897
2022-07-14 01:00:00,0.4,1016.7,24.0,94.0,160.0,25.0,7.4,0.258621
2022-07-14 02:00:00,0.2,1017.2,23.9,96.0,0.0,24.6,0.0,0.275862
2022-07-14 03:00:00,0.0,1018.1,23.4,88.0,203.0,25.5,7.6,0.275862
2022-07-14 04:00:00,0.0,1018.1,23.5,97.0,0.0,24.0,0.0,0.258621
2022-07-14 05:00:00,0.0,1018.3,23.2,97.0,0.0,23.7,0.0,0.224138
2022-07-14 06:00:00,0.0,1018.1,23.3,97.0,0.0,23.8,0.0,0.224138
2022-07-14 07:00:00,0.0,1017.9,23.3,97.0,0.0,23.8,0.0,0.206897
2022-07-14 08:00:00,0.0,1017.8,22.7,95.0,240.0,23.5,7.6,0.189655
2022-07-14 09:00:00,0.0,1017.9,22.9,96.0,190.0,23.6,7.4,0.172414
2022-07-14 10:00:00,0.0,1017.9,22.9,97.0,0.0,23.4,0.0,0.189655
2022-07-14 11:00:00,0.0,1018.5,23.4,97.0,220.0,23.9,5.5,0.224138
2022-07-14 12:00:00,0.0,1019.2,23.7,86.0,280.0,26.2,5.5,0.258621
2022-07-14 13:00:00,0.0,1019.6,23.3,90.0,211.0,25.1,10.1,0.293103
2022-07-14 14:00:00,0.1,1020.1,23.5,78.0,320.0,27.7,5.5,0.241379
2022-07-14 15:00:00,2.7,1020.2,23.6,71.0,310.0,29.4,13.0,0.155172
2022-07-14 16:00:00,0.1,1020.3,23.3,69.0,240.0,29.6,7.4,0.12069
2022-07-14 17:00:00,0.1,1019.9,23.0,84.0,241.0,25.9,9.0,0.086207
2022-07-14 18:00:00,0.1,1019.2,23.0,87.0,260.0,25.3,7.4,0.275862
2022-07-14 19:00:00,0.0,1018.3,23.9,93.0,240.0,25.1,7.4,0.293103
2022-07-14 20:00:00,0.0,1018.4,24.3,90.0,220.0,26.1,5.5,0.327586
2022-07-14 21:00:00,0.3,1017.9,24.1,88.0,310.0,26.2,7.4,0.293103
2022-07-14 22:00:00,0.0,1017.7,23.5,82.0,259.0,26.8,10.4,0.172414
2022-07-14 23:00:00,0.0,1017.8,23.6,85.0,170.0,26.3,9.3,0.137931
2022-07-15 00:00:00,0.0,1018.1,23.7,90.0,0.0,25.5,0.0,0.137931
2022-07-15 01:00:00,0.0,1018.4,23.8,95.0,250.0,24.7,5.5,0.224138
2022-07-15 02:00:00,0.0,1019.1,24.1,96.0,0.0,24.8,0.0,0.258621
2022-07-15 03:00:00,0.0,1019.7,23.6,96.0,232.0,24.3,5.4,0.241379
2022-07-15 04:00:00,0.0,1019.8,23.8,97.0,0.0,24.3,0.0,0.224138
2022-07-15 05:00:00,0.0,1019.5,24.2,98.0,0.0,24.5,0.0,0.206897
2022-07-15 06:00:00,0.0,1019.6,23.9,97.0,0.0,24.4,0.0,0.189655
2022-07-15 07:00:00,0.0,1019.6,24.0,97.0,0.0,24.5,0.0,0.189655
2022-07-15 08:00:00,0.0,1019.1,22.0,97.0,310.0,22.5,3.2,0.189655
2022-07-15 09:00:00,0.0,1018.8,23.1,96.0,170.0,23.8,7.4,0.172414
2022-07-15 10:00:00,0.0,1018.9,22.2,94.0,220.0,23.2,7.4,0.189655
2022-07-15 11:00:00,0.0,1019.3,21.8,93.0,260.0,23.0,9.3,0.224138
2022-07-15 12:00:00,0.0,1019.4,21.7,95.0,303.0,22.5,5.8,0.258621
2022-07-15 13:00:00,0.0,1019.7,21.5,90.0,0.0,23.2,0.0,0.275862
2022-07-15 14:00:00,0.0,1020.0,21.2,83.0,0.0,24.3,0.0,0.258621
2022-07-15 15:00:00,0.0,1020.2,20.9,76.0,80.0,25.4,7.4,0.224138
2022-07-15 16:00:00,0.1,1020.3,21.7,74.0,170.0,26.7,7.4,0.189655
2022-07-15 17:00:00,0.3,1020.1,23.3,77.0,102.0,27.7,6.8,0.103448
2022-07-15 18:00:00,4.2,1019.9,21.8,71.0,0.0,27.5,0.0,0.034483
2022-07-15 19:00:00,6.5,1019.9,21.3,65.0,120.0,28.5,7.4,0.0
2022-07-15 20:00:00,0.9,1019.2,21.5,62.0,150.0,29.6,9.3,-0.051724
2022-07-15 21:00:00,0.5,1019.1,21.2,59.0,170.0,30.1,7.4,-0.086207
2022-07-15 22:00:00,0.0,1018.6,22.8,86.0,167.0,25.3,4.7,0.017241
2022-07-15 23:00:00,0.0,1018.5,20.0,73.0,170.0,25.2,18.5,0.155172
2022-07-16 00:00:00,0.0,1018.5,21.8,87.0,260.0,24.1,7.4,0.172414
2022-07-16 01:00:00,0.0,1018.7,22.1,94.0,0.0,23.1,0.0,0.224138
2022-07-16 02:00:00,0.0,1018.9,21.9,94.0,0.0,22.9,0.0,0.258621
2022-07-16 03:00:00,0.0,1019.2,22.4,97.0,104.0,22.9,5.8,0.241379
2022-07-16 04:00:00,0.0,1019.0,21.8,92.0,0.0,23.2,0.0,0.258621
2022-07-16 05:00:00,0.0,1018.9,22.0,98.0,0.0,22.3,0.0,0.241379
2022-07-16 06:00:00,0.0,1018.5,22.0,97.0,160.0,22.5,5.5,0.206897
2022-07-16 07:00:00,0.0,1018.6,21.6,98.0,154.0,21.9,6.1,0.189655
2022-07-16 08:00:00,0.0,1018.2,22.0,98.0,0.0,22.3,0.0,0.172414
2022-07-16 09:00:00,0.0,1017.9,21.5,97.0,0.0,22.0,0.0,0.172414
2022-07-16 10:00:00,0.0,1017.8,21.3,98.0,0.0,21.6,0.0,0.155172
2022-07-16 11:00:00,0.0,1018.2,21.4,97.0,0.0,21.9,0.0,0.172414
2022-07-16 12:00:00,0.0,1018.5,22.1,97.0,44.0,22.6,1.8,0.172414
2022-07-16 13:00:00,0.0,1019.2,21.6,88.0,100.0,23.7,5.5,0.172414
2022-07-16 14:00:00,0.0,1019.1,21.4,76.0,100.0,26.0,5.5,0.137931
2022-07-16 15:00:00,0.0,1018.7,21.5,69.0,0.0,27.7,0.0,0.017241
2022-07-16 16:00:00,0.0,1018.3,21.3,63.0,70.0,29.1,5.5,-0.051724
2022-07-16 17:00:00,0.0,1018.2,23.3,72.0,131.0,28.9,7.6,-0.103448
2022-07-16 18:00:00,0.2,1017.8,20.6,55.0,140.0,30.7,5.5,-0.137931
2022-07-16 19:00:00,0.2,1017.0,19.9,51.0,190.0,31.2,7.4,-0.12069
2022-07-16 20:00:00,0.0,1016.2,20.5,56.0,210.0,30.2,14.8,-0.086207
2022-07-16 21:00:00,0.7,1015.8,20.8,68.0,188.0,27.2,7.9,-0.051724
2022-07-16 22:00:00,2.3,1015.8,23.4,87.0,250.0,25.7,11.9,-0.017241
2022-07-16 23:00:00,0.0,1015.9,17.6,57.0,210.0,26.8,9.3,0.051724
2022-07-17 00:00:00,0.0,1015.9,20.2,70.0,140.0,26.1,11.1,0.137931
2022-07-17 01:00:00,0.0,1016.0,22.0,89.0,0.0,23.9,0.0,0.224138
2022-07-17 02:00:00,0.0,1016.6,23.1,93.0,131.0,24.3,6.1,0.275862
2022-07-17 03:00:00,0.0,1017.2,22.0,93.0,0.0,23.2,0.0,0.275862
2022-07-17 04:00:00,0.0,1017.5,22.4,97.0,0.0,22.9,0.0,0.241379
2022-07-17 05:00:00,0.0,1017.6,21.6,96.0,0.0,22.3,0.0,0.224138
2022-07-17 06:00:00,0.0,1017.4,21.2,95.0,0.0,22.0,0.0,0.206897
2022-07-17 07:00:00,0.0,1016.7,21.1,94.0,119.0,22.1,5.8,0.189655
2022-07-17 08:00:00,0.0,1016.6,21.0,97.0,0.0,21.5,0.0,0.189655
2022-07-17 09:00:00,0.0,1016.3,20.7,96.0,0.0,21.4,0.0,0.172414
2022-07-17 10:00:00,0.0,1016.0,20.4,96.0,0.0,21.1,0.0,0.155172
2022-07-17 11:00:00,0.0,1016.4,20.9,93.0,40.0,22.1,5.5,0.155172
2022-07-17 12:00:00,0.0,1016.9,22.1,97.0,75.0,22.6,6.1,0.155172
2022-07-17 13:00:00,0.0,1017.3,21.7,82.0,80.0,25.0,5.5,0.155172
2022-07-17 14:00:00,0.0,1017.6,20.8,67.0,140.0,27.5,11.1,0.103448
2022-07-17 15:00:00,0.0,1017.8,19.3,56.0,110.0,29.0,7.4,0.0
2022-07-17 16:00:00,0.0,1017.6,22.0,67.0,99.0,28.7,8.3,-0.068966
2022-07-17 17:00:00,0.0,1017.3,19.1,52.0,150.0,30.0,11.1,-0.051724
2022-07-17 18:00:00,0.0,1016.8,19.8,51.0,160.0,31.1,7.4,-0.12069
2022-07-17 19:00:00,0.0,1016.1,20.1,53.0,160.0,30.8,9.3,-0.155172
2022-07-17 20:00:00,0.0,1015.6,20.5,53.0,160.0,31.2,11.1,-0.103448
2022-07-17 21:00:00,0.0,1015.2,22.6,62.0,171.0,30.7,7.9,-0.017241
2022-07-17 22:00:00,0.3,1015.1,20.2,51.0,180.0,31.6,9.3,0.12069
2022-07-17 23:00:00,0.0,1014.9,19.6,51.0,190.0,30.9,11.1,0.086207
2022-07-18 00:00:00,0.0,1014.8,21.6,68.0,190.0,28.1,5.5,0.155172
2022-07-18 01:00:00,0.0,1015.3,21.1,75.0,0.0,25.9,0.0,0.275862
2022-07-18 02:00:00,0.0,1015.8,23.6,89.0,180.0,25.5,4.7,0.310345
2022-07-18 03:00:00,0.0,1016.5,22.1,87.0,190.0,24.4,7.4,0.293103
2022-07-18 04:00:00,0.0,1016.5,22.1,86.0,0.0,24.6,0.0,0.275862
2022-07-18 05:00:00,0.0,1016.6,22.5,91.0,250.0,24.1,5.5,0.258621
2022-07-18 06:00:00,0.0,1016.5,22.6,92.0,0.0,24.0,0.0,0.224138
2022-07-18 07:00:00,0.0,1016.2,22.6,96.0,196.0,23.3,5.4,0.206897
2022-07-18 08:00:00,0.0,1016.1,22.7,97.0,0.0,23.2,0.0,0.189655
2022-07-18 09:00:00,0.0,1016.1,22.5,97.0,0.0,23.0,0.0,0.189655
2022-07-18 10:00:00,0.0,1016.4,22.2,97.0,0.0,22.7,0.0,0.189655
2022-07-18 11:00:00,0.0,1016.9,22.7,100.0,100.0,22.7,2.9,0.241379
2022-07-18 12:00:00,0.0,1017.3,22.9,90.0,100.0,24.7,5.5,0.275862
2022-07-18 13:00:00,0.0,1017.8,23.0,83.0,0.0,26.1,0.0,0.293103
2022-07-18 14:00:00,0.0,1018.0,22.8,73.0,330.0,28.1,9.3,0.258621
2022-07-18 15:00:00,0.0,1017.9,23.2,77.0,250.0,27.6,7.4,0.155172
2022-07-18 16:00:00,0.0,1017.8,21.3,58.0,0.0,30.5,0.0,0.12069
2022-07-18 17:00:00,0.0,1017.4,23.0,67.0,209.0,29.8,10.4,0.086207
2022-07-18 18:00:00,0.0,1016.8,24.0,86.0,220.0,26.5,9.3,0.103448
2022-07-18 19:00:00,0.3,1016.2,23.0,71.0,230.0,28.8,16.7,0.275862
2022-07-18 20:00:00,0.3,1015.3,23.5,64.0,215.0,31.1,12.2,0.189655
2022-07-18 21:00:00,0.0,1014.8,22.9,64.0,208.0,30.5,20.5,0.137931
2022-07-18 22:00:00,0.0,1014.9,22.9,64.0,210.0,30.5,16.7,0.086207
2022-07-18 23:00:00,0.0,1014.6,22.4,64.0,230.0,30.0,11.1,0.068966
2022-07-19 00:00:00,0.0,1014.9,22.4,70.0,230.0,28.4,7.4,0.172414
2022-07-19 01:00:00,0.0,1015.3,23.9,88.0,220.0,26.0,7.4,0.293103
2022-07-19 02:00:00,0.0,1016.0,23.3,82.0,215.0,26.6,12.2,0.310345
2022-07-19 03:00:00,0.0,1016.4,23.1,84.0,230.0,26.0,9.3,0.310345
2022-07-19 04:00:00,0.0,1016.4,22.9,85.0,270.0,25.6,5.5,0.275862
2022-07-19 05:00:00,0.0,1016.5,23.1,91.0,210.0,24.7,11.1,0.241379
2022-07-19 06:00:00,0.0,1016.7,23.2,91.0,0.0,24.8,0.0,0.224138
2022-07-19 07:00:00,0.0,1016.5,23.6,96.0,221.0,24.3,9.0,0.206897
2022-07-19 08:00:00,0.0,1016.5,23.3,96.0,0.0,24.0,0.0,0.206897
2022-07-19 09:00:00,0.0,1016.7,23.6,98.0,0.0,23.9,0.0,0.189655
2022-07-19 10:00:00,0.0,1016.8,23.5,97.0,223.0,24.0,8.3,0.189655
2022-07-19 11:00:00,0.0,1017.3,22.8,93.0,247.0,24.0,7.2,0.241379
2022-07-19 12:00:00,0.0,1017.5,24.1,91.0,230.0,25.7,9.3,0.275862
2022-07-19 13:00:00,0.0,1017.7,24.3,81.0,250.0,27.9,9.3,0.293103
2022-07-19 14:00:00,0.0,1017.8,24.5,73.0,270.0,29.9,11.1,0.258621
2022-07-19 15:00:00,0.1,1018.0,24.3,73.0,240.0,29.7,13.0,0.172414
2022-07-19 16:00:00,0.3,1018.9,23.1,84.0,226.0,26.0,13.0,0.086207
2022-07-19 17:00:00,0.0,1018.8,24.4,71.0,240.0,30.2,16.7,0.137931
2022-07-19 18:00:00,0.0,1017.9,23.1,67.0,280.0,29.9,11.1,0.086207
2022-07-19 19:00:00,0.0,1016.8,21.6,77.0,0.0,25.9,0.0,0.137931
2022-07-19 20:00:00,0.0,1016.1,24.1,72.0,230.0,29.7,12.2,0.362069
2022-07-19 21:00:00,0.0,1016.4,23.3,75.0,236.0,28.1,17.6,0.241379
2022-07-19 22:00:00,0.0,1016.0,22.9,67.0,270.0,29.7,7.4,0.137931
2022-07-19 23:00:00,0.0,1015.6,21.0,70.0,200.0,26.9,9.3,0.086207
2022-07-20 00:00:00,0.0,1015.9,22.3,78.0,180.0,26.4,7.4,0.155172
2022-07-20 01:00:00,0.0,1016.1,23.6,87.0,194.0,25.9,10.1,0.241379
2022-07-20 02:00:00,0.0,1016.3,23.4,90.0,220.0,25.2,9.3,0.275862
2022-07-20 03:00:00,0.0,1016.5,23.3,89.0,220.0,25.2,9.3,0.275862
2022-07-20 04:00:00,0.0,1016.3,23.7,94.0,210.0,24.7,7.4,0.258621
2022-07-20 05:00:00,0.0,1016.5,23.8,97.0,0.0,24.3,0.0,0.241379
2022-07-20 06:00:00,0.0,1016.4,23.4,93.0,229.0,24.6,10.4,0.224138
2022-07-20 07:00:00,0.0,1016.1,23.3,97.0,0.0,23.8,0.0,0.206897
2022-07-20 08:00:00,0.0,1016.0,23.3,96.0,220.0,24.0,5.5,0.189655
2022-07-20 09:00:00,0.0,1015.5,23.6,98.0,0.0,23.9,0.0,0.189655
2022-07-20 10:00:00,0.0,1015.7,22.9,97.0,0.0,23.4,0.0,0.189655
2022-07-20 11:00:00,0.0,1016.0,23.3,96.0,231.0,24.0,10.1,0.224138
2022-07-20 12:00:00,0.0,1016.7,24.4,93.0,230.0,25.6,7.4,0.275862
2022-07-20 13:00:00,0.0,1017.0,24.3,81.0,250.0,27.9,5.5,0.293103
2022-07-20 14:00:00,0.0,1017.3,24.5,73.0,300.0,29.9,9.3,0.258621
2022-07-20 15:00:00,0.0,1017.2,23.4,68.0,300.0,30.0,7.4,0.172414
2022-07-20 16:00:00,0.1,1017.2,24.4,76.0,239.0,29.1,13.7,0.12069
2022-07-20 17:00:00,0.2,1016.8,21.7,72.0,160.0,27.2,5.5,0.068966
2022-07-20 18:00:00,0.0,1016.7,21.9,85.0,210.0,24.6,22.2,0.103448
2022-07-20 19:00:00,0.0,1015.8,21.8,84.0,210.0,24.7,18.5,0.206897
2022-07-20 20:00:00,0.0,1015.3,21.8,81.0,220.0,25.3,24.1,0.310345
2022-07-20 21:00:00,0.7,1014.8,23.5,76.0,227.0,28.1,13.7,0.241379
2022-07-20 22:00:00,0.0,1014.1,23.8,76.0,224.0,28.4,15.1,0.137931
2022-07-20 23:00:00,0.0,1013.7,23.2,72.0,218.0,28.8,15.8,0.051724
2022-07-21 00:00:00,0.0,1013.6,23.1,87.0,180.0,25.4,7.4,0.172414
2022-07-21 01:00:00,0.0,1014.1,22.9,93.0,190.0,24.1,14.8,0.241379
2022-07-21 02:00:00,0.0,1014.9,22.7,90.0,220.0,24.4,13.0,0.241379
2022-07-21 03:00:00,0.0,1015.5,23.2,97.0,210.0,23.7,5.5,0.241379
2022-07-21 04:00:00,0.0,1014.6,23.8,91.0,211.0,25.4,16.2,0.224138
2022-07-21 05:00:00,0.0,1014.8,23.0,97.0,220.0,23.5,9.3,0.206897
2022-07-21 06:00:00,0.0,1014.7,23.4,98.0,220.0,23.7,9.3,0.189655
2022-07-21 07:00:00,0.0,1014.4,23.4,97.0,220.0,23.9,9.3,0.189655
2022-07-21 08:00:00,0.0,1014.6,23.5,98.0,0.0,23.8,0.0,0.172414
2022-07-21 09:00:00,0.0,1014.6,23.4,98.0,220.0,23.7,5.5,0.172414
2022-07-21 10:00:00,0.0,1015.1,23.5,95.0,225.0,24.4,8.6,0.189655
2022-07-21 11:00:00,0.0,1015.4,23.4,97.0,0.0,23.9,0.0,0.224138
2022-07-21 12:00:00,0.0,1015.8,25.1,89.0,240.0,27.1,9.3,0.258621
2022-07-21 13:00:00,0.0,1016.1,24.3,85.0,211.0,27.0,10.4,0.293103
2022-07-21 14:00:00,0.0,1016.0,24.9,77.0,230.0,29.4,11.1,0.241379
2022-07-21 15:00:00,0.0,1016.6,24.5,71.0,220.0,30.3,16.7,0.172414
2022-07-21 16:00:00,0.0,1016.9,23.3,62.0,240.0,31.5,20.4,0.086207
2022-07-21 17:00:00,0.0,1015.9,23.3,66.0,250.0,30.4,16.7,0.034483
2022-07-21 18:00:00,0.0,1015.2,24.4,66.0,215.0,31.5,19.1,0.051724
2022-07-21 19:00:00,0.7,1017.0,23.4,62.0,240.0,31.6,18.5,-0.051724
2022-07-21 20:00:00,0.3,1016.3,22.8,59.0,250.0,31.8,14.8,0.0
2022-07-21 21:00:00,0.1,1014.8,22.7,57.0,230.0,32.3,20.4,0.034483
2022-07-21 22:00:00,0.0,1014.4,24.1,74.0,229.0,29.2,17.6,0.068966
2022-07-21 23:00:00,0.0,1014.1,23.9,75.0,222.0,28.8,14.0,0.155172
2022-07-22 00:00:00,0.0,1014.1,22.5,69.0,230.0,28.8,9.3,0.258621
2022-07-22 01:00:00,0.0,1015.0,23.0,76.0,230.0,27.6,11.1,0.293103
2022-07-22 02:00:00,0.0,1016.1,23.2,82.0,220.0,26.5,5.5,0.293103
2022-07-22 03:00:00,0.0,1016.6,23.7,88.0,220.0,25.8,7.4,0.293103
2022-07-22 04:00:00,0.0,1016.7,24.0,93.0,214.0,25.2,9.0,0.275862
2022-07-22 05:00:00,0.0,1016.8,24.0,91.0,220.0,25.6,7.4,0.258621
2022-07-22 06:00:00,0.0,1016.6,24.3,93.0,240.0,25.5,7.4,0.224138
2022-07-22 07:00:00,0.0,1016.5,24.6,97.0,240.0,25.1,7.4,0.224138
2022-07-22 08:00:00,0.0,1016.4,23.7,97.0,225.0,24.2,7.9,0.206897
2022-07-22 09:00:00,0.0,1016.8,24.4,97.0,0.0,24.9,0.0,0.206897
2022-07-22 10:00:00,0.0,1017.2,24.1,98.0,180.0,24.4,7.4,0.206897
2022-07-22 11:00:00,0.0,1016.5,24.5,97.0,0.0,25.0,0.0,0.258621
2022-07-22 12:00:00,0.0,1017.5,24.8,94.0,160.0,25.8,7.4,0.293103
2022-07-22 13:00:00,0.0,1017.9,24.4,85.0,219.0,27.1,9.0,0.293103
2022-07-22 14:00:00,0.2,1018.2,24.6,78.0,220.0,28.8,13.0,0.275862
2022-07-22 15:00:00,0.5,1018.3,24.9,76.0,218.0,29.6,11.5,0.206897
2022-07-22 16:00:00,6.4,1018.9,23.0,60.0,200.0,31.7,16.7,0.103448
2022-07-22 17:00:00,0.0,1018.5,22.1,59.0,228.0,31.0,10.8,0.086207
2022-07-22 18:00:00,0.3,1018.3,22.2,60.0,206.0,30.9,9.4,0.12069
2022-07-22 19:00:00,0.4,1017.7,22.4,78.0,300.0,26.5,11.1,0.189655
2022-07-22 20:00:00,0.0,1017.3,24.1,65.0,179.0,31.5,9.0,0.12069
2022-07-22 21:00:00,1.9,1017.9,24.1,77.0,235.0,28.5,9.4,-0.051724
2022-07-22 22:00:00,0.0,1017.2,21.6,64.0,280.0,29.1,9.3,0.017241
2022-07-22 23:00:00,0.0,1017.1,23.6,75.0,244.0,28.5,8.3,0.103448
2022-07-23 00:00:00,0.0,1017.6,24.1,80.0,237.0,27.9,4.0,0.172414
2022-07-23 01:00:00,0.0,1018.0,24.2,89.0,201.0,26.2,5.8,0.241379
2022-07-23 02:00:00,0.0,1018.7,24.4,97.0,0.0,24.9,0.0,0.258621
2022-07-23 03:00:00,0.0,1019.3,24.1,95.0,173.0,25.0,5.8,0.275862
2022-07-23 04:00:00,0.0,1019.4,23.6,98.0,0.0,23.9,0.0,0.241379
2022-07-23 05:00:00,0.0,1019.3,23.5,98.0,0.0,23.8,0.0,0.224138
2022-07-23 06:00:00,0.0,1019.0,22.2,97.0,200.0,22.7,5.5,0.206897
2022-07-23 07:00:00,0.0,1018.6,22.8,96.0,0.0,23.5,0.0,0.189655
2022-07-23 08:00:00,0.0,1018.7,23.2,100.0,182.0,23.2,5.8,0.189655
2022-07-23 09:00:00,0.0,1018.8,22.3,96.0,0.0,23.0,0.0,0.172414
2022-07-23 10:00:00,0.0,1019.4,22.4,96.0,20.0,23.1,5.5,0.172414
2022-07-23 11:00:00,0.0,1020.0,22.4,96.0,40.0,23.1,5.5,0.189655
2022-07-23 12:00:00,0.0,1019.9,23.6,89.0,0.0,25.5,0.0,0.206897
2022-07-23 13:00:00,0.0,1020.2,23.5,85.0,0.0,26.2,0.0,0.206897
2022-07-23 14:00:00,0.0,1020.7,24.2,81.0,229.0,27.8,2.5,0.137931
2022-07-23 15:00:00,0.0,1020.6,23.3,72.0,150.0,28.9,7.4,0.051724
2022-07-23 16:00:00,0.0,1020.9,22.0,60.0,120.0,30.6,5.5,0.0
2022-07-23 17:00:00,0.0,1020.6,21.9,57.0,180.0,31.4,5.5,-0.017241
2022-07-23 18:00:00,0.0,1020.1,22.6,58.0,195.0,31.9,4.3,-0.137931
2022-07-23 19:00:00,0.0,1019.5,21.8,52.0,10.0,33.0,9.3,-0.12069
2022-07-23 20:00:00,0.0,1018.9,22.6,56.0,210.0,32.5,6.8,0.0
2022-07-23 21:00:00,0.0,1018.1,22.2,55.0,228.0,32.4,5.4,-0.017241
2022-07-23 22:00:00,0.0,1018.5,22.8,84.0,229.0,25.7,10.8,0.068966
2022-07-23 23:00:00,0.0,1018.9,24.1,73.0,220.0,29.4,10.4,0.051724
2022-07-24 00:00:00,0.0,1019.0,24.1,77.0,210.0,28.5,9.4,0.172414
2022-07-24 01:00:00,0.5,1019.6,23.9,82.0,183.0,27.2,6.8,0.224138
2022-07-24 02:00:00,0.0,1019.8,23.1,93.0,0.0,24.3,0.0,0.275862
2022-07-24 03:00:00,0.0,1020.3,24.2,89.0,197.0,26.2,7.2,0.275862
2022-07-24 04:00:00,0.0,1020.2,23.1,94.0,0.0,24.1,0.0,0.275862
2022-07-24 05:00:00,0.0,1020.0,22.9,96.0,0.0,23.6,0.0,0.241379
2022-07-24 06:00:00,0.0,1019.4,22.8,97.0,0.0,23.3,0.0,0.224138
2022-07-24 07:00:00,0.0,1019.0,22.5,98.0,0.0,22.8,0.0,0.206897
2022-07-24 08:00:00,0.0,1019.1,23.4,98.0,191.0,23.7,5.0,0.189655
2022-07-24 09:00:00,0.0,1019.4,21.8,98.0,190.0,22.1,5.5,0.172414
2022-07-24 10:00:00,0.0,1019.5,21.7,97.0,0.0,22.2,0.0,0.172414
2022-07-24 11:00:00,0.0,1019.6,22.7,95.0,20.0,23.5,5.5,0.172414
2022-07-24 12:00:00,0.0,1020.1,23.3,86.0,60.0,25.8,5.5,0.172414
2022-07-24 13:00:00,0.0,1020.7,24.1,90.0,113.0,25.9,2.9,0.172414
2022-07-24 14:00:00,0.0,1020.9,22.1,68.0,30.0,28.6,9.3,0.103448
2022-07-24 15:00:00,0.0,1020.8,21.8,62.0,60.0,29.9,7.4,0.017241
2022-07-24 16:00:00,0.0,1020.5,22.0,57.0,100.0,31.5,7.4,-0.086207
2022-07-24 17:00:00,0.0,1020.4,24.1,66.0,148.0,31.2,5.4,-0.137931
2022-07-24 18:00:00,0.0,1019.8,21.7,53.0,0.0,32.5,0.0,-0.155172
2022-07-24 19:00:00,0.0,1019.0,20.8,52.0,150.0,31.9,11.1,-0.12069
2022-07-24 20:00:00,0.4,1018.8,21.3,50.0,180.0,33.1,13.0,-0.103448
2022-07-24 21:00:00,0.0,1018.6,23.8,73.0,188.0,29.1,11.5,-0.068966
2022-07-24 22:00:00,0.0,1018.5,23.7,72.0,205.0,29.3,6.8,-0.034483
2022-07-24 23:00:00,0.8,1018.6,23.5,76.0,178.0,28.1,6.1,0.224138
2022-07-25 00:00:00,0.0,1018.6,21.6,76.0,0.0,26.2,0.0,0.293103
2022-07-25 01:00:00,0.0,1018.7,23.2,89.0,0.0,25.1,0.0,0.275862
2022-07-25 02:00:00,0.0,1019.3,23.6,94.0,100.0,24.6,9.3,0.275862
2022-07-25 03:00:00,0.0,1019.4,24.0,94.0,146.0,25.0,5.4,0.275862
2022-07-25 04:00:00,0.0,1019.3,23.7,94.0,0.0,24.7,0.0,0.258621
2022-07-25 05:00:00,0.0,1019.5,23.6,94.0,50.0,24.6,11.1,0.241379
2022-07-25 06:00:00,0.0,1019.2,23.6,97.0,0.0,24.1,0.0,0.224138
2022-07-25 07:00:00,0.0,1018.7,23.3,98.0,0.0,23.6,0.0,0.206897
2022-07-25 08:00:00,0.0,1018.6,23.1,98.0,203.0,23.4,5.8,0.206897
2022-07-25 09:00:00,0.0,1018.8,22.5,97.0,180.0,23.0,5.5,0.189655
2022-07-25 10:00:00,0.0,1019.0,22.2,96.0,90.0,22.9,5.5,0.189655
2022-07-25 11:00:00,0.0,1019.7,22.3,96.0,0.0,23.0,0.0,0.241379
2022-07-25 12:00:00,0.0,1020.1,22.5,85.0,160.0,25.2,7.4,0.275862
2022-07-25 13:00:00,0.0,1020.7,24.3,92.0,162.0,25.7,6.5,0.293103
2022-07-25 14:00:00,0.0,1020.8,22.8,74.0,0.0,27.9,0.0,0.241379
2022-07-25 15:00:00,0.0,1020.3,21.9,62.0,150.0,30.0,5.5,0.137931
2022-07-25 16:00:00,0.0,1020.4,24.5,74.0,182.0,29.6,4.7,0.068966
2022-07-25 17:00:00,0.0,1020.0,24.0,68.0,171.0,30.6,5.4,0.051724
2022-07-25 18:00:00,0.0,1019.5,20.5,51.0,0.0,31.9,0.0,0.017241
2022-07-25 19:00:00,0.0,1018.7,20.6,49.0,0.0,32.7,0.0,0.034483
2022-07-25 20:00:00,0.0,1018.0,19.7,47.0,0.0,32.5,0.0,0.051724
2022-07-25 21:00:00,0.0,1017.6,23.0,60.0,211.0,31.7,10.4,0.051724
