DT,pres,dwpt,prcp,rhum,temp,wspd,wdir,Donalsonville
2022-08-05 03:00:00,1019.4,23.0,0.0,94.0,24.0,5.5,150.0,0.327586
2022-08-05 04:00:00,1019.1,22.9,0.0,91.0,24.5,0.0,0.0,0.293103
2022-08-05 05:00:00,1018.9,23.2,0.0,88.0,25.3,5.4,190.0,0.258621
2022-08-05 06:00:00,1018.8,23.3,0.0,98.0,23.6,0.0,0.0,0.241379
2022-08-05 07:00:00,1018.5,22.4,0.0,96.0,23.1,0.0,0.0,0.224138
2022-08-05 08:00:00,1018.5,21.9,0.0,96.0,22.6,5.5,200.0,0.206897
2022-08-05 09:00:00,1018.4,23.5,0.0,97.0,24.0,5.4,123.0,0.206897
2022-08-05 10:00:00,1018.5,22.0,0.0,96.0,22.7,0.0,0.0,0.224138
2022-08-05 11:00:00,1018.8,21.6,0.0,96.0,22.3,0.0,0.0,0.258621
2022-08-05 12:00:00,1019.4,21.9,0.0,86.0,24.4,5.5,100.0,0.275862
2022-08-05 13:00:00,1019.8,22.9,0.0,77.0,27.3,0.0,0.0,0.310345
2022-08-05 14:00:00,1019.9,23.2,0.0,70.0,29.2,0.0,0.0,0.258621
2022-08-05 15:00:00,1020.2,22.6,0.0,63.0,30.4,6.1,127.0,0.172414
2022-08-05 16:00:00,1020.2,20.7,0.0,52.0,31.8,7.4,110.0,0.103448
2022-08-05 17:00:00,1019.9,20.8,0.0,49.0,32.9,13.0,120.0,0.068966
2022-08-05 18:00:00,1019.4,20.3,0.0,45.0,33.9,11.1,100.0,-0.017241
2022-08-05 19:00:00,1018.8,20.6,0.0,44.0,34.6,6.1,142.0,0.017241
2022-08-05 20:00:00,1017.9,19.2,0.0,41.0,34.3,5.5,150.0,0.086207
2022-08-05 21:00:00,1017.2,20.7,0.0,45.0,34.3,9.3,130.0,0.103448
2022-08-05 22:00:00,1017.3,22.7,0.1,57.0,32.3,9.3,190.0,0.137931
2022-08-05 23:00:00,1017.4,20.6,0.0,52.0,31.7,2.2,196.0,0.241379
2022-08-06 00:00:00,1018.5,22.1,0.0,65.0,29.4,7.4,230.0,0.258621
2022-08-06 01:00:00,1018.8,22.7,0.0,73.0,28.0,0.0,0.0,0.362069
2022-08-06 02:00:00,1019.6,22.2,0.0,75.0,27.0,0.0,0.0,0.396552
2022-08-06 03:00:00,1020.3,23.0,0.0,87.0,25.3,0.0,0.0,0.396552
2022-08-06 04:00:00,1020.3,23.5,0.0,89.0,25.4,3.6,124.0,0.362069
2022-08-06 05:00:00,1020.0,23.3,0.0,91.0,24.9,0.0,0.0,0.344828
2022-08-06 06:00:00,1020.0,22.8,0.0,91.0,24.4,5.5,80.0,0.327586
2022-08-06 07:00:00,1019.9,22.6,0.0,90.0,24.3,0.0,0.0,0.310345
2022-08-06 08:00:00,1019.9,22.7,0.0,95.0,23.5,5.5,10.0,0.293103
2022-08-06 09:00:00,1020.2,22.3,0.0,93.0,23.5,4.3,53.0,0.275862
2022-08-06 10:00:00,1020.3,22.2,0.0,97.0,22.7,0.0,0.0,0.293103
2022-08-06 11:00:00,1020.8,22.8,0.0,96.0,23.5,5.5,40.0,0.275862
2022-08-06 12:00:00,1021.3,23.4,0.0,87.0,25.7,7.4,100.0,0.275862
2022-08-06 13:00:00,1021.5,23.1,0.0,73.0,28.4,7.4,90.0,0.258621
2022-08-06 14:00:00,1021.9,23.7,0.0,76.0,28.3,5.0,91.0,0.224138
2022-08-06 15:00:00,1021.3,23.3,0.0,67.0,30.1,11.1,120.0,0.137931
2022-08-06 16:00:00,1021.5,23.4,0.0,60.0,32.1,9.3,130.0,0.051724
2022-08-06 17:00:00,1021.2,23.5,0.0,60.0,32.3,11.1,170.0,0.017241
2022-08-06 18:00:00,1020.5,22.6,0.0,54.0,33.2,9.4,95.0,0.017241
2022-08-06 19:00:00,1020.0,22.1,0.0,70.0,28.1,11.1,160.0,0.051724
2022-08-06 20:00:00,1020.3,21.6,6.5,82.0,24.9,13.0,200.0,0.172414
2022-08-06 21:00:00,1020.8,22.3,0.1,90.0,24.0,7.4,340.0,0.258621
2022-08-06 22:00:00,1021.1,23.0,0.0,95.0,23.8,7.4,250.0,0.258621
2022-08-06 23:00:00,1020.2,23.2,0.0,95.0,24.1,14.8,90.0,0.275862
2022-08-07 00:00:00,1020.7,23.0,0.0,84.0,25.9,6.5,276.0,0.258621
2022-08-07 01:00:00,1021.1,22.2,0.0,92.0,23.6,0.0,0.0,0.241379
2022-08-07 02:00:00,1021.6,22.1,0.0,94.0,23.1,0.0,0.0,0.241379
2022-08-07 03:00:00,1021.8,21.9,0.0,92.0,23.3,0.0,0.0,0.258621
2022-08-07 04:00:00,1021.3,23.5,0.0,93.0,24.7,5.8,45.0,0.241379
2022-08-07 05:00:00,1021.5,21.6,0.0,92.0,23.0,0.0,0.0,0.241379
2022-08-07 06:00:00,1020.8,21.9,0.0,98.0,22.2,0.0,0.0,0.224138
2022-08-07 07:00:00,1020.6,21.7,0.0,98.0,22.0,0.0,0.0,0.206897
2022-08-07 08:00:00,1020.8,21.7,0.0,98.0,22.0,0.0,0.0,0.206897
2022-08-07 09:00:00,1020.8,23.2,0.0,97.0,23.7,3.6,63.0,0.189655
2022-08-07 10:00:00,1021.1,21.4,0.0,97.0,21.9,0.0,0.0,0.189655
2022-08-07 11:00:00,1021.7,21.5,0.0,94.0,22.5,7.4,50.0,0.189655
2022-08-07 12:00:00,1022.3,22.5,0.0,85.0,25.2,7.4,110.0,0.189655
2022-08-07 13:00:00,1022.4,22.9,0.0,79.0,26.8,7.4,100.0,0.189655
2022-08-07 14:00:00,1022.3,23.3,0.0,81.0,26.8,2.5,67.0,0.137931
2022-08-07 15:00:00,1022.1,23.4,0.0,72.0,29.0,5.5,110.0,0.034483
2022-08-07 16:00:00,1022.0,22.6,0.0,65.0,29.9,0.0,0.0,-0.034483
2022-08-07 17:00:00,1021.7,22.5,0.0,58.0,31.8,5.5,140.0,-0.068966
2022-08-07 18:00:00,1020.7,22.9,0.0,58.0,32.2,4.3,86.0,0.034483
2022-08-07 19:00:00,1019.8,22.1,0.0,54.0,32.6,14.8,170.0,-0.103448
2022-08-07 20:00:00,1020.4,21.0,1.6,64.0,28.5,13.3,105.0,-0.103448
2022-08-07 21:00:00,1019.8,22.9,0.8,97.0,23.4,9.3,260.0,0.051724
2022-08-07 22:00:00,1019.4,23.0,0.0,95.0,23.9,5.5,20.0,0.344828
2022-08-07 23:00:00,1019.8,23.8,0.0,81.0,27.3,2.9,288.0,0.293103
2022-08-08 00:00:00,1019.9,23.0,0.0,96.0,23.7,0.0,0.0,0.258621
2022-08-08 01:00:00,1020.1,23.0,0.0,98.0,23.3,0.0,0.0,0.258621
2022-08-08 02:00:00,1020.7,22.9,0.0,98.0,23.2,0.0,0.0,0.275862
2022-08-08 03:00:00,1021.1,22.9,0.0,97.0,23.4,7.4,160.0,0.275862
2022-08-08 04:00:00,1021.0,22.5,0.0,88.0,24.6,7.2,124.0,0.241379
2022-08-08 05:00:00,1020.9,23.3,0.0,98.0,23.6,0.0,0.0,0.224138
2022-08-08 06:00:00,1020.2,22.9,0.0,98.0,23.2,7.4,30.0,0.224138
2022-08-08 07:00:00,1019.9,21.9,0.0,96.0,22.6,0.0,0.0,0.206897
2022-08-08 08:00:00,1019.1,21.8,0.0,96.0,22.5,0.0,0.0,0.189655
2022-08-08 09:00:00,1018.9,22.2,0.0,98.0,22.5,4.7,112.0,0.189655
2022-08-08 10:00:00,1018.9,21.7,0.0,96.0,22.4,5.5,40.0,0.189655
2022-08-08 11:00:00,1019.6,21.4,0.0,96.0,22.1,0.0,0.0,0.241379
2022-08-08 12:00:00,1020.5,22.9,0.0,96.0,23.6,5.5,100.0,0.275862
2022-08-08 13:00:00,1020.9,22.9,0.0,90.0,24.7,5.4,56.0,0.293103
2022-08-08 14:00:00,1021.3,22.7,0.0,85.0,25.4,9.3,100.0,0.258621
2022-08-08 15:00:00,1021.0,22.9,0.0,77.0,27.3,0.0,0.0,0.206897
2022-08-08 16:00:00,1020.7,21.9,0.0,65.0,29.2,5.5,110.0,0.137931
2022-08-08 17:00:00,1020.0,21.7,0.0,60.0,30.3,0.0,0.0,0.034483
2022-08-08 18:00:00,1019.3,20.5,0.0,52.0,31.5,2.5,100.0,0.017241
2022-08-08 19:00:00,1018.4,21.9,0.0,57.0,31.4,7.4,280.0,0.12069
2022-08-08 20:00:00,1017.2,20.8,0.0,60.0,29.4,5.0,144.0,0.017241
2022-08-08 21:00:00,1016.3,22.8,0.0,96.0,23.5,5.5,140.0,0.051724
2022-08-08 22:00:00,1017.3,22.5,0.0,94.0,23.5,0.0,0.0,0.137931
2022-08-08 23:00:00,1017.4,21.9,0.0,63.0,29.7,5.0,185.0,0.293103
2022-08-09 00:00:00,1017.8,23.1,0.0,95.0,24.0,0.0,0.0,0.275862
2022-08-09 01:00:00,1018.2,23.5,0.0,97.0,24.0,0.0,0.0,0.258621
2022-08-09 02:00:00,1019.4,21.9,0.0,91.0,23.5,13.0,140.0,0.275862
2022-08-09 03:00:00,1019.8,21.6,2.3,93.0,22.8,0.0,0.0,0.275862
2022-08-09 04:00:00,1019.8,23.0,0.0,97.0,23.5,5.0,204.0,0.241379
2022-08-09 05:00:00,1019.6,21.4,0.0,94.0,22.4,5.5,160.0,0.224138
2022-08-09 06:00:00,1019.5,21.2,0.0,97.0,21.7,0.0,0.0,0.189655
2022-08-09 07:00:00,1019.0,21.4,0.0,98.0,21.7,0.0,0.0,0.189655
2022-08-09 08:00:00,1019.1,21.5,0.0,97.0,22.0,0.0,0.0,0.172414
2022-08-09 09:00:00,1019.2,21.9,0.0,100.0,21.9,4.7,133.0,0.172414
2022-08-09 10:00:00,1019.5,21.4,0.0,97.0,21.9,0.0,0.0,0.172414
2022-08-09 11:00:00,1020.0,21.4,0.0,95.0,22.2,0.0,0.0,0.224138
2022-08-09 12:00:00,1020.3,21.8,0.0,92.0,23.2,0.0,0.0,0.275862
2022-08-09 13:00:00,1020.8,22.9,0.0,92.0,24.3,6.1,153.0,0.293103
2022-08-09 14:00:00,1020.8,22.6,0.0,85.0,25.3,0.0,0.0,0.241379
2022-08-09 15:00:00,1020.8,23.2,0.0,70.0,29.2,9.3,170.0,0.155172
2022-08-09 16:00:00,1020.3,22.1,0.0,61.0,30.5,13.0,180.0,0.017241
2022-08-09 17:00:00,1020.1,22.1,0.0,60.0,30.8,8.3,140.0,0.0
2022-08-09 18:00:00,1019.9,22.0,0.0,57.0,31.6,9.4,153.0,0.017241
2022-08-09 19:00:00,1019.3,20.4,0.0,52.0,31.4,0.0,0.0,0.051724
2022-08-09 20:00:00,1018.4,21.6,0.3,57.0,31.1,0.0,0.0,0.0
2022-08-09 21:00:00,1019.7,21.7,2.9,73.0,26.9,22.7,206.0,0.086207
2022-08-09 22:00:00,1019.1,23.3,1.6,87.0,25.6,8.6,193.0,0.362069
2022-08-09 23:00:00,1018.9,22.9,0.7,96.0,23.6,7.4,140.0,0.310345
2022-08-10 00:00:00,1019.2,22.6,0.0,89.0,24.5,3.2,264.0,0.293103
2022-08-10 01:00:00,1019.4,23.0,0.0,94.0,24.0,4.0,284.0,0.275862
2022-08-10 02:00:00,1020.4,22.8,0.0,97.0,23.3,4.0,291.0,0.258621
2022-08-10 03:00:00,1020.8,22.5,0.0,96.0,23.2,2.5,166.0,0.258621
2022-08-10 04:00:00,1020.8,22.6,0.0,96.0,23.3,1.4,113.0,0.241379
2022-08-10 05:00:00,1020.4,22.0,0.0,98.0,22.3,5.5,160.0,0.224138
2022-08-10 06:00:00,1020.1,21.6,0.0,97.0,22.1,5.5,130.0,0.189655
2022-08-10 07:00:00,1020.1,21.3,0.0,96.0,22.0,0.0,0.0,0.189655
2022-08-10 08:00:00,1020.1,22.1,0.0,99.0,22.3,5.0,88.0,0.189655
2022-08-10 09:00:00,1020.4,20.9,0.0,97.0,21.4,5.5,130.0,0.172414
2022-08-10 10:00:00,1019.9,20.8,0.0,97.0,21.3,7.4,70.0,0.189655
2022-08-10 11:00:00,1020.6,21.1,0.0,97.0,21.6,5.5,70.0,0.224138
2022-08-10 12:00:00,1021.3,21.4,0.0,91.0,22.9,5.5,90.0,0.275862
2022-08-10 13:00:00,1021.6,22.8,0.0,92.0,24.2,9.0,141.0,0.293103
2022-08-10 14:00:00,1021.8,22.5,0.0,82.0,25.8,16.7,170.0,0.224138
2022-08-10 15:00:00,1021.1,23.2,0.0,72.0,28.7,5.5,70.0,0.224138
2022-08-10 16:00:00,1021.3,23.5,0.0,67.0,30.3,9.3,160.0,0.103448
2022-08-10 17:00:00,1021.1,23.0,0.0,61.0,31.4,8.3,164.0,0.0
2022-08-10 18:00:00,1020.4,22.1,0.0,60.0,30.8,13.0,140.0,0.0
2022-08-10 19:00:00,1020.0,21.3,0.6,54.0,31.8,16.7,200.0,0.137931
2022-08-10 20:00:00,1019.5,22.7,0.8,63.0,30.5,5.5,230.0,0.068966
2022-08-10 21:00:00,1019.0,22.7,0.0,70.0,28.7,16.2,206.0,0.103448
2022-08-10 22:00:00,1018.9,23.0,0.0,71.0,28.8,14.0,205.0,0.310345
2022-08-10 23:00:00,1018.9,21.6,0.0,88.0,23.7,13.0,140.0,0.258621
2022-08-11 00:00:00,1018.8,22.2,0.0,92.0,23.6,7.4,160.0,0.275862
2022-08-11 01:00:00,1019.5,22.5,0.0,95.0,23.3,0.0,0.0,0.275862
2022-08-11 02:00:00,1020.3,22.6,0.0,96.0,23.3,0.0,0.0,0.275862
2022-08-11 03:00:00,1020.5,23.6,0.0,92.0,25.0,4.7,218.0,0.293103
2022-08-11 04:00:00,1020.3,22.5,0.0,98.0,22.8,7.4,110.0,0.258621
2022-08-11 05:00:00,1020.1,22.1,0.0,97.0,22.6,5.5,120.0,0.224138
2022-08-11 06:00:00,1020.1,21.8,0.0,97.0,22.3,0.0,0.0,0.189655
2022-08-11 07:00:00,1019.8,21.6,0.0,97.0,22.1,0.0,0.0,0.189655
2022-08-11 08:00:00,1019.6,23.0,0.0,99.0,23.2,5.4,165.0,0.172414
2022-08-11 09:00:00,1019.0,21.6,0.0,97.0,22.1,5.5,130.0,0.172414
2022-08-11 10:00:00,1019.1,21.8,0.0,98.0,22.1,5.5,160.0,0.189655
2022-08-11 11:00:00,1018.7,22.6,0.0,95.0,23.4,7.6,133.0,0.224138
2022-08-11 12:00:00,1019.3,22.2,0.2,95.0,23.0,0.0,0.0,0.275862
2022-08-11 13:00:00,1019.9,22.4,0.1,90.0,24.1,14.8,214.0,0.293103
2022-08-11 14:00:00,1020.1,22.7,0.0,83.0,25.8,14.8,180.0,0.241379
2022-08-11 15:00:00,1020.5,22.1,0.0,73.0,27.4,16.7,210.0,0.206897
2022-08-11 16:00:00,1020.0,23.0,0.0,86.0,25.5,11.9,197.0,0.155172
2022-08-11 17:00:00,1019.3,22.5,0.0,79.0,26.4,10.8,208.0,0.051724
2022-08-11 18:00:00,1018.6,21.5,0.0,63.0,29.3,20.4,230.0,0.086207
2022-08-11 19:00:00,1018.1,23.0,0.0,68.0,29.5,11.5,197.0,0.034483
2022-08-11 20:00:00,1017.1,21.2,0.0,66.0,28.1,18.5,250.0,0.103448
2022-08-11 21:00:00,1017.2,20.4,2.0,63.0,28.1,13.0,260.0,0.068966
2022-08-11 22:00:00,1017.1,23.0,0.2,87.0,25.3,11.2,188.0,0.103448
2022-08-11 23:00:00,1016.8,20.8,0.3,69.0,27.0,11.1,240.0,0.103448
2022-08-12 00:00:00,1016.9,21.0,1.0,74.0,26.0,9.3,240.0,0.189655
2022-08-12 01:00:00,1017.5,22.8,0.2,94.0,23.8,8.6,200.0,0.293103
2022-08-12 02:00:00,1018.0,22.1,0.0,88.0,24.2,10.1,226.0,0.293103
2022-08-12 03:00:00,1018.3,22.0,0.0,91.0,23.6,9.4,224.0,0.275862
2022-08-12 04:00:00,1018.3,21.9,0.0,92.0,23.3,12.6,222.0,0.258621
2022-08-12 05:00:00,1018.2,22.2,0.0,93.0,23.4,7.4,230.0,0.224138
2022-08-12 06:00:00,1018.0,22.5,0.0,97.0,23.0,0.0,0.0,0.224138
2022-08-12 07:00:00,1017.6,21.9,0.0,97.0,22.4,5.4,212.0,0.206897
2022-08-12 08:00:00,1017.4,22.7,0.0,97.0,23.2,5.5,200.0,0.189655
2022-08-12 09:00:00,1017.2,21.9,0.0,96.0,22.6,11.1,200.0,0.189655
2022-08-12 10:00:00,1017.5,21.3,0.0,96.0,22.0,0.0,0.0,0.189655
2022-08-12 11:00:00,1017.9,21.8,0.2,96.0,22.5,0.0,0.0,0.241379
2022-08-12 12:00:00,1018.3,22.2,0.1,97.0,22.7,2.9,194.0,0.275862
2022-08-12 13:00:00,1018.4,21.3,0.0,83.0,24.4,9.3,250.0,0.293103
2022-08-12 14:00:00,1018.6,22.2,0.0,93.0,23.4,7.4,300.0,0.241379
2022-08-12 15:00:00,1018.5,23.3,0.0,93.0,24.5,9.3,230.0,0.224138
2022-08-12 16:00:00,1018.4,22.5,0.2,75.0,27.3,11.9,234.0,0.241379
2022-08-12 17:00:00,1017.9,23.1,0.2,75.0,27.9,15.5,237.0,0.017241
2022-08-12 18:00:00,1017.0,22.5,0.6,67.0,29.3,11.1,210.0,0.017241
2022-08-12 19:00:00,1016.8,22.5,1.3,75.0,27.3,24.1,220.0,0.0
2022-08-12 20:00:00,1016.3,22.1,1.9,71.0,27.8,18.0,239.0,-0.086207
2022-08-12 21:00:00,1016.1,22.0,2.4,75.0,26.8,18.5,220.0,0.017241
2022-08-12 22:00:00,1015.0,22.6,0.1,78.0,26.8,19.1,223.0,0.051724
2022-08-12 23:00:00,1015.0,21.5,0.2,79.0,25.4,7.4,260.0,0.034483
2022-08-13 00:00:00,1015.1,22.5,0.0,88.0,24.6,0.0,0.0,0.275862
2022-08-13 01:00:00,1015.7,22.8,0.0,89.0,24.7,12.2,235.0,0.241379
2022-08-13 02:00:00,1016.1,22.7,0.0,91.0,24.3,10.8,235.0,0.258621
2022-08-13 03:00:00,1017.1,22.7,0.4,91.0,24.3,8.6,250.0,0.258621
2022-08-13 04:00:00,1016.8,22.3,0.0,91.0,23.9,5.5,230.0,0.241379
2022-08-13 05:00:00,1016.5,22.9,0.0,95.0,23.7,8.6,252.0,0.224138
2022-08-13 06:00:00,1015.8,22.5,0.0,95.0,23.3,0.0,0.0,0.206897
2022-08-13 07:00:00,1015.3,22.6,0.0,97.0,23.1,6.8,254.0,0.189655
2022-08-13 08:00:00,1015.5,22.5,0.0,97.0,23.0,0.0,0.0,0.189655
2022-08-13 09:00:00,1015.4,22.9,0.0,98.0,23.2,5.5,290.0,0.189655
2022-08-13 10:00:00,1015.4,22.8,0.0,98.0,23.1,5.5,220.0,0.172414
2022-08-13 11:00:00,1015.9,23.3,0.0,97.0,23.8,5.5,280.0,0.189655
2022-08-13 12:00:00,1016.3,22.5,0.0,96.0,23.2,7.9,285.0,0.172414
2022-08-13 13:00:00,1016.8,23.5,0.0,90.0,25.3,5.5,320.0,0.189655
2022-08-13 14:00:00,1017.5,23.3,0.0,82.0,26.6,14.8,10.0,0.137931
2022-08-13 15:00:00,1017.8,22.9,0.1,77.0,27.3,11.1,10.0,0.137931
2022-08-13 16:00:00,1017.8,22.8,0.0,74.0,27.9,1.8,282.0,0.137931
2022-08-13 17:00:00,1017.1,22.6,0.0,68.0,29.1,2.9,288.0,0.051724
2022-08-13 18:00:00,1016.5,22.6,0.0,66.0,29.6,9.3,340.0,0.0
2022-08-13 19:00:00,1015.9,23.1,0.6,72.0,28.6,7.6,59.0,-0.086207
2022-08-13 20:00:00,1015.9,23.1,0.9,80.0,26.8,2.5,126.0,-0.155172
2022-08-13 21:00:00,1015.4,23.4,0.0,79.0,27.4,6.1,104.0,-0.086207
2022-08-13 22:00:00,1014.8,23.5,0.2,80.0,27.3,5.0,193.0,0.068966
2022-08-13 23:00:00,1014.8,23.3,0.2,79.0,27.3,3.2,179.0,0.086207
2022-08-14 00:00:00,1015.5,23.1,1.5,87.0,25.4,7.2,120.0,0.241379
2022-08-14 01:00:00,1016.1,22.6,1.4,94.0,23.6,2.9,328.0,0.310345
2022-08-14 02:00:00,1016.5,22.7,0.1,95.0,23.5,3.6,299.0,0.327586
2022-08-14 03:00:00,1016.6,22.5,0.0,97.0,23.0,2.9,34.0,0.293103
2022-08-14 04:00:00,1016.4,22.5,0.0,98.0,22.8,3.6,57.0,0.275862
2022-08-14 05:00:00,1016.5,22.1,0.0,96.0,22.8,0.0,0.0,0.241379
2022-08-14 06:00:00,1016.1,22.4,0.0,98.0,22.7,0.0,0.0,0.224138
2022-08-14 07:00:00,1015.7,22.1,0.0,96.0,22.8,7.6,99.0,0.206897
2022-08-14 08:00:00,1015.4,21.9,0.0,98.0,22.2,0.0,0.0,0.189655
2022-08-14 09:00:00,1015.3,22.2,0.0,98.0,22.5,7.4,60.0,0.189655
2022-08-14 10:00:00,1015.4,21.9,0.0,97.0,22.4,0.0,0.0,0.172414
2022-08-14 11:00:00,1015.9,22.2,0.0,96.0,22.9,7.4,70.0,0.172414
2022-08-14 12:00:00,1016.4,22.0,0.0,97.0,22.5,7.9,86.0,0.189655
2022-08-14 13:00:00,1017.0,22.3,0.0,86.0,24.8,9.3,100.0,0.189655
2022-08-14 14:00:00,1017.4,21.7,0.0,72.0,27.2,11.1,130.0,0.137931
2022-08-14 15:00:00,1016.8,21.2,0.0,66.0,28.2,13.0,110.0,0.017241
2022-08-14 16:00:00,1016.6,22.3,0.0,71.0,28.0,12.2,108.0,-0.051724
2022-08-14 17:00:00,1016.5,18.6,0.1,51.0,29.8,9.3,160.0,-0.12069
2022-08-14 18:00:00,1016.2,18.6,0.0,50.0,30.2,7.4,90.0,-0.034483
2022-08-14 19:00:00,1015.5,17.9,0.0,46.0,30.9,9.3,90.0,-0.137931
2022-08-14 20:00:00,1015.2,17.8,0.0,46.0,30.7,5.5,120.0,-0.155172
2022-08-14 21:00:00,1014.2,19.9,0.0,53.0,30.6,6.8,103.0,-0.051724
2022-08-14 22:00:00,1013.7,19.7,0.0,53.0,30.3,5.4,112.0,-0.034483
2022-08-14 23:00:00,1013.4,18.2,0.0,47.0,30.8,0.0,0.0,0.086207
2022-08-15 00:00:00,1013.5,21.3,0.0,65.0,28.5,2.2,195.0,0.189655
2022-08-15 01:00:00,1013.9,21.2,0.0,84.0,24.1,0.0,0.0,0.293103
2022-08-15 02:00:00,1014.5,20.7,0.0,74.0,25.7,5.4,202.0,0.327586
2022-08-15 03:00:00,1015.0,20.9,0.0,80.0,24.6,6.5,192.0,0.293103
2022-08-15 04:00:00,1014.9,21.3,0.0,85.0,24.0,6.1,230.0,0.258621
2022-08-15 05:00:00,1014.8,21.1,0.0,94.0,22.1,0.0,0.0,0.241379
2022-08-15 06:00:00,1014.4,21.2,0.0,98.0,21.5,0.0,0.0,0.224138
2022-08-15 07:00:00,1013.8,21.2,0.0,95.0,22.0,5.8,295.0,0.189655
2022-08-15 08:00:00,1013.7,20.8,0.0,96.0,21.5,0.0,0.0,0.189655
2022-08-15 09:00:00,1013.9,20.1,0.0,96.0,20.8,0.0,0.0,0.189655
2022-08-15 10:00:00,1014.2,20.2,0.0,97.0,20.7,0.0,0.0,0.189655
2022-08-15 11:00:00,1014.0,20.1,0.0,97.0,20.6,0.0,0.0,0.241379
2022-08-15 12:00:00,1014.6,21.4,0.0,98.0,21.7,3.6,261.0,0.275862
2022-08-15 13:00:00,1014.9,22.7,0.0,91.0,24.3,1.1,102.0,0.293103
2022-08-15 14:00:00,1015.1,22.6,0.0,78.0,26.8,1.8,183.0,0.224138
2022-08-15 15:00:00,1015.0,22.0,0.0,67.0,28.7,4.7,211.0,0.137931
2022-08-15 16:00:00,1014.6,21.7,0.0,61.0,30.0,7.6,218.0,0.051724
2022-08-15 17:00:00,1014.2,19.6,0.0,50.0,31.3,7.4,240.0,0.0
2022-08-15 18:00:00,1013.9,18.1,0.0,44.0,31.9,11.1,250.0,-0.017241
2022-08-15 19:00:00,1013.1,19.7,0.0,46.0,32.8,9.3,240.0,-0.017241
2022-08-15 20:00:00,1012.1,20.5,0.0,50.0,32.2,8.3,213.0,0.0
2022-08-15 21:00:00,1011.1,20.2,0.0,48.0,32.6,9.7,207.0,0.034483
2022-08-15 22:00:00,1010.7,20.4,0.0,51.0,31.8,11.9,230.0,0.103448
2022-08-15 23:00:00,1010.6,19.0,0.0,50.0,30.6,0.0,0.0,0.137931
2022-08-16 00:00:00,1011.2,23.1,0.0,72.0,28.6,14.4,231.0,0.310345
2022-08-16 01:00:00,1011.5,23.2,0.0,77.0,27.6,11.9,230.0,0.37931
2022-08-16 02:00:00,1012.5,23.3,0.3,83.0,26.4,9.0,246.0,0.396552
2022-08-16 03:00:00,1013.1,23.6,0.0,87.0,25.9,8.3,234.0,0.37931
2022-08-16 04:00:00,1012.8,23.3,0.0,86.0,25.8,0.0,0.0,0.362069
2022-08-16 05:00:00,1012.7,23.5,0.0,85.0,26.2,5.5,230.0,0.327586
2022-08-16 06:00:00,1012.5,23.9,0.0,95.0,24.8,7.9,221.0,0.293103
2022-08-16 07:00:00,1012.2,24.4,0.0,98.0,24.7,7.2,212.0,0.275862
2022-08-16 08:00:00,1011.8,24.2,0.0,98.0,24.5,8.6,226.0,0.275862
2022-08-16 09:00:00,1011.7,24.0,0.0,94.0,25.0,9.3,220.0,0.258621
2022-08-16 10:00:00,1011.9,24.0,0.0,98.0,24.3,8.3,242.0,0.258621
2022-08-16 11:00:00,1012.1,24.0,0.0,99.0,24.2,7.6,242.0,0.293103
2022-08-16 12:00:00,1012.8,24.9,0.0,96.0,25.6,0.0,0.0,0.362069
2022-08-16 13:00:00,1012.7,25.5,0.0,90.0,27.3,7.4,260.0,0.396552
2022-08-16 14:00:00,1012.9,25.1,0.0,72.0,30.7,16.7,270.0,0.344828
2022-08-16 15:00:00,1013.1,24.6,0.0,73.0,30.0,10.1,270.0,0.275862
2022-08-16 16:00:00,1012.9,23.9,0.0,65.0,31.3,10.1,280.0,0.137931
2022-08-16 17:00:00,1012.4,23.6,0.1,60.0,32.4,14.8,300.0,0.206897
2022-08-16 18:00:00,1012.0,22.5,0.0,53.0,33.4,16.7,320.0,0.137931
2022-08-16 19:00:00,1011.1,21.2,0.0,47.0,34.1,13.0,330.0,0.189655
2022-08-16 20:00:00,1010.7,21.6,0.0,48.0,34.2,11.9,298.0,0.155172
2022-08-16 21:00:00,1010.5,21.5,0.0,47.0,34.4,11.2,280.0,0.155172
2022-08-16 22:00:00,1010.3,24.7,0.0,71.0,30.6,18.7,216.0,0.396552
2022-08-16 23:00:00,1010.3,21.8,0.0,70.0,27.8,9.3,270.0,0.344828
2022-08-17 00:00:00,1010.6,21.5,0.0,78.0,25.6,7.4,230.0,0.396552
2022-08-17 01:00:00,1011.1,24.1,0.0,81.0,27.7,8.6,209.0,0.37931
2022-08-17 02:00:00,1011.6,23.7,0.0,84.0,26.6,9.7,214.0,0.396552
2022-08-17 03:00:00,1012.0,22.4,0.0,90.0,24.1,5.5,270.0,0.37931
2022-08-17 04:00:00,1011.9,22.5,0.0,92.0,23.9,5.5,290.0,0.327586
2022-08-17 05:00:00,1011.6,22.6,0.0,93.0,23.8,7.4,310.0,0.310345
2022-08-17 06:00:00,1011.5,20.8,0.0,73.0,26.0,7.9,295.0,0.293103
2022-08-17 07:00:00,1011.4,22.9,0.0,97.0,23.4,7.4,330.0,0.275862
2022-08-17 08:00:00,1011.7,22.5,0.0,98.0,22.8,0.0,0.0,0.258621
2022-08-17 09:00:00,1011.9,22.3,0.0,97.0,22.8,0.0,0.0,0.258621
2022-08-17 10:00:00,1012.2,18.9,0.0,75.0,23.6,7.2,345.0,0.258621
