DT,prcp,dwpt,pres,rhum,temp,wspd,Donalsonville,wdir
2022-07-19 07:00:00,0.0,23.6,1016.5,96.0,24.3,9.0,0.206897,221.0
2022-07-19 08:00:00,0.0,23.3,1016.5,96.0,24.0,0.0,0.206897,0.0
2022-07-19 09:00:00,0.0,23.6,1016.7,98.0,23.9,0.0,0.189655,0.0
2022-07-19 10:00:00,0.0,23.5,1016.8,97.0,24.0,8.3,0.189655,223.0
2022-07-19 11:00:00,0.0,22.8,1017.3,93.0,24.0,7.2,0.241379,247.0
2022-07-19 12:00:00,0.0,24.1,1017.5,91.0,25.7,9.3,0.275862,230.0
2022-07-19 13:00:00,0.0,24.3,1017.7,81.0,27.9,9.3,0.293103,250.0
2022-07-19 14:00:00,0.0,24.5,1017.8,73.0,29.9,11.1,0.258621,270.0
2022-07-19 15:00:00,0.1,24.3,1018.0,73.0,29.7,13.0,0.172414,240.0
2022-07-19 16:00:00,0.3,23.1,1018.9,84.0,26.0,13.0,0.086207,226.0
2022-07-19 17:00:00,0.0,24.4,1018.8,71.0,30.2,16.7,0.137931,240.0
2022-07-19 18:00:00,0.0,23.1,1017.9,67.0,29.9,11.1,0.086207,280.0
2022-07-19 19:00:00,0.0,21.6,1016.8,77.0,25.9,0.0,0.137931,0.0
2022-07-19 20:00:00,0.0,24.1,1016.1,72.0,29.7,12.2,0.362069,230.0
2022-07-19 21:00:00,0.0,23.3,1016.4,75.0,28.1,17.6,0.241379,236.0
2022-07-19 22:00:00,0.0,22.9,1016.0,67.0,29.7,7.4,0.137931,270.0
2022-07-19 23:00:00,0.0,21.0,1015.6,70.0,26.9,9.3,0.086207,200.0
2022-07-20 00:00:00,0.0,22.3,1015.9,78.0,26.4,7.4,0.155172,180.0
2022-07-20 01:00:00,0.0,23.6,1016.1,87.0,25.9,10.1,0.241379,194.0
2022-07-20 02:00:00,0.0,23.4,1016.3,90.0,25.2,9.3,0.275862,220.0
2022-07-20 03:00:00,0.0,23.3,1016.5,89.0,25.2,9.3,0.275862,220.0
2022-07-20 04:00:00,0.0,23.7,1016.3,94.0,24.7,7.4,0.258621,210.0
2022-07-20 05:00:00,0.0,23.8,1016.5,97.0,24.3,0.0,0.241379,0.0
2022-07-20 06:00:00,0.0,23.4,1016.4,93.0,24.6,10.4,0.224138,229.0
2022-07-20 07:00:00,0.0,23.3,1016.1,97.0,23.8,0.0,0.206897,0.0
2022-07-20 08:00:00,0.0,23.3,1016.0,96.0,24.0,5.5,0.189655,220.0
2022-07-20 09:00:00,0.0,23.6,1015.5,98.0,23.9,0.0,0.189655,0.0
2022-07-20 10:00:00,0.0,22.9,1015.7,97.0,23.4,0.0,0.189655,0.0
2022-07-20 11:00:00,0.0,23.3,1016.0,96.0,24.0,10.1,0.224138,231.0
2022-07-20 12:00:00,0.0,24.4,1016.7,93.0,25.6,7.4,0.275862,230.0
2022-07-20 13:00:00,0.0,24.3,1017.0,81.0,27.9,5.5,0.293103,250.0
2022-07-20 14:00:00,0.0,24.5,1017.3,73.0,29.9,9.3,0.258621,300.0
2022-07-20 15:00:00,0.0,23.4,1017.2,68.0,30.0,7.4,0.172414,300.0
2022-07-20 16:00:00,0.1,24.4,1017.2,76.0,29.1,13.7,0.12069,239.0
2022-07-20 17:00:00,0.2,21.7,1016.8,72.0,27.2,5.5,0.068966,160.0
2022-07-20 18:00:00,0.0,21.9,1016.7,85.0,24.6,22.2,0.103448,210.0
2022-07-20 19:00:00,0.0,21.8,1015.8,84.0,24.7,18.5,0.206897,210.0
2022-07-20 20:00:00,0.0,21.8,1015.3,81.0,25.3,24.1,0.310345,220.0
2022-07-20 21:00:00,0.7,23.5,1014.8,76.0,28.1,13.7,0.241379,227.0
2022-07-20 22:00:00,0.0,23.8,1014.1,76.0,28.4,15.1,0.137931,224.0
2022-07-20 23:00:00,0.0,23.2,1013.7,72.0,28.8,15.8,0.051724,218.0
2022-07-21 00:00:00,0.0,23.1,1013.6,87.0,25.4,7.4,0.172414,180.0
2022-07-21 01:00:00,0.0,22.9,1014.1,93.0,24.1,14.8,0.241379,190.0
2022-07-21 02:00:00,0.0,22.7,1014.9,90.0,24.4,13.0,0.241379,220.0
2022-07-21 03:00:00,0.0,23.2,1015.5,97.0,23.7,5.5,0.241379,210.0
2022-07-21 04:00:00,0.0,23.8,1014.6,91.0,25.4,16.2,0.224138,211.0
2022-07-21 05:00:00,0.0,23.0,1014.8,97.0,23.5,9.3,0.206897,220.0
2022-07-21 06:00:00,0.0,23.4,1014.7,98.0,23.7,9.3,0.189655,220.0
2022-07-21 07:00:00,0.0,23.4,1014.4,97.0,23.9,9.3,0.189655,220.0
2022-07-21 08:00:00,0.0,23.5,1014.6,98.0,23.8,0.0,0.172414,0.0
2022-07-21 09:00:00,0.0,23.4,1014.6,98.0,23.7,5.5,0.172414,220.0
2022-07-21 10:00:00,0.0,23.5,1015.1,95.0,24.4,8.6,0.189655,225.0
2022-07-21 11:00:00,0.0,23.4,1015.4,97.0,23.9,0.0,0.224138,0.0
2022-07-21 12:00:00,0.0,25.1,1015.8,89.0,27.1,9.3,0.258621,240.0
2022-07-21 13:00:00,0.0,24.3,1016.1,85.0,27.0,10.4,0.293103,211.0
2022-07-21 14:00:00,0.0,24.9,1016.0,77.0,29.4,11.1,0.241379,230.0
2022-07-21 15:00:00,0.0,24.5,1016.6,71.0,30.3,16.7,0.172414,220.0
2022-07-21 16:00:00,0.0,23.3,1016.9,62.0,31.5,20.4,0.086207,240.0
2022-07-21 17:00:00,0.0,23.3,1015.9,66.0,30.4,16.7,0.034483,250.0
2022-07-21 18:00:00,0.0,24.4,1015.2,66.0,31.5,19.1,0.051724,215.0
2022-07-21 19:00:00,0.7,23.4,1017.0,62.0,31.6,18.5,-0.051724,240.0
2022-07-21 20:00:00,0.3,22.8,1016.3,59.0,31.8,14.8,0.0,250.0
2022-07-21 21:00:00,0.1,22.7,1014.8,57.0,32.3,20.4,0.034483,230.0
2022-07-21 22:00:00,0.0,24.1,1014.4,74.0,29.2,17.6,0.068966,229.0
2022-07-21 23:00:00,0.0,23.9,1014.1,75.0,28.8,14.0,0.155172,222.0
2022-07-22 00:00:00,0.0,22.5,1014.1,69.0,28.8,9.3,0.258621,230.0
2022-07-22 01:00:00,0.0,23.0,1015.0,76.0,27.6,11.1,0.293103,230.0
2022-07-22 02:00:00,0.0,23.2,1016.1,82.0,26.5,5.5,0.293103,220.0
2022-07-22 03:00:00,0.0,23.7,1016.6,88.0,25.8,7.4,0.293103,220.0
2022-07-22 04:00:00,0.0,24.0,1016.7,93.0,25.2,9.0,0.275862,214.0
2022-07-22 05:00:00,0.0,24.0,1016.8,91.0,25.6,7.4,0.258621,220.0
2022-07-22 06:00:00,0.0,24.3,1016.6,93.0,25.5,7.4,0.224138,240.0
2022-07-22 07:00:00,0.0,24.6,1016.5,97.0,25.1,7.4,0.224138,240.0
2022-07-22 08:00:00,0.0,23.7,1016.4,97.0,24.2,7.9,0.206897,225.0
2022-07-22 09:00:00,0.0,24.4,1016.8,97.0,24.9,0.0,0.206897,0.0
2022-07-22 10:00:00,0.0,24.1,1017.2,98.0,24.4,7.4,0.206897,180.0
2022-07-22 11:00:00,0.0,24.5,1016.5,97.0,25.0,0.0,0.258621,0.0
2022-07-22 12:00:00,0.0,24.8,1017.5,94.0,25.8,7.4,0.293103,160.0
2022-07-22 13:00:00,0.0,24.4,1017.9,85.0,27.1,9.0,0.293103,219.0
2022-07-22 14:00:00,0.2,24.6,1018.2,78.0,28.8,13.0,0.275862,220.0
2022-07-22 15:00:00,0.5,24.9,1018.3,76.0,29.6,11.5,0.206897,218.0
2022-07-22 16:00:00,6.4,23.0,1018.9,60.0,31.7,16.7,0.103448,200.0
2022-07-22 17:00:00,0.0,22.1,1018.5,59.0,31.0,10.8,0.086207,228.0
2022-07-22 18:00:00,0.3,22.2,1018.3,60.0,30.9,9.4,0.12069,206.0
2022-07-22 19:00:00,0.4,22.4,1017.7,78.0,26.5,11.1,0.189655,300.0
2022-07-22 20:00:00,0.0,24.1,1017.3,65.0,31.5,9.0,0.12069,179.0
2022-07-22 21:00:00,1.9,24.1,1017.9,77.0,28.5,9.4,-0.051724,235.0
2022-07-22 22:00:00,0.0,21.6,1017.2,64.0,29.1,9.3,0.017241,280.0
2022-07-22 23:00:00,0.0,23.6,1017.1,75.0,28.5,8.3,0.103448,244.0
2022-07-23 00:00:00,0.0,24.1,1017.6,80.0,27.9,4.0,0.172414,237.0
2022-07-23 01:00:00,0.0,24.2,1018.0,89.0,26.2,5.8,0.241379,201.0
2022-07-23 02:00:00,0.0,24.4,1018.7,97.0,24.9,0.0,0.258621,0.0
2022-07-23 03:00:00,0.0,24.1,1019.3,95.0,25.0,5.8,0.275862,173.0
2022-07-23 04:00:00,0.0,23.6,1019.4,98.0,23.9,0.0,0.241379,0.0
2022-07-23 05:00:00,0.0,23.5,1019.3,98.0,23.8,0.0,0.224138,0.0
2022-07-23 06:00:00,0.0,22.2,1019.0,97.0,22.7,5.5,0.206897,200.0
2022-07-23 07:00:00,0.0,22.8,1018.6,96.0,23.5,0.0,0.189655,0.0
2022-07-23 08:00:00,0.0,23.2,1018.7,100.0,23.2,5.8,0.189655,182.0
2022-07-23 09:00:00,0.0,22.3,1018.8,96.0,23.0,0.0,0.172414,0.0
2022-07-23 10:00:00,0.0,22.4,1019.4,96.0,23.1,5.5,0.172414,20.0
2022-07-23 11:00:00,0.0,22.4,1020.0,96.0,23.1,5.5,0.189655,40.0
2022-07-23 12:00:00,0.0,23.6,1019.9,89.0,25.5,0.0,0.206897,0.0
2022-07-23 13:00:00,0.0,23.5,1020.2,85.0,26.2,0.0,0.206897,0.0
2022-07-23 14:00:00,0.0,24.2,1020.7,81.0,27.8,2.5,0.137931,229.0
2022-07-23 15:00:00,0.0,23.3,1020.6,72.0,28.9,7.4,0.051724,150.0
2022-07-23 16:00:00,0.0,22.0,1020.9,60.0,30.6,5.5,0.0,120.0
2022-07-23 17:00:00,0.0,21.9,1020.6,57.0,31.4,5.5,-0.017241,180.0
2022-07-23 18:00:00,0.0,22.6,1020.1,58.0,31.9,4.3,-0.137931,195.0
2022-07-23 19:00:00,0.0,21.8,1019.5,52.0,33.0,9.3,-0.12069,10.0
2022-07-23 20:00:00,0.0,22.6,1018.9,56.0,32.5,6.8,0.0,210.0
2022-07-23 21:00:00,0.0,22.2,1018.1,55.0,32.4,5.4,-0.017241,228.0
2022-07-23 22:00:00,0.0,22.8,1018.5,84.0,25.7,10.8,0.068966,229.0
2022-07-23 23:00:00,0.0,24.1,1018.9,73.0,29.4,10.4,0.051724,220.0
2022-07-24 00:00:00,0.0,24.1,1019.0,77.0,28.5,9.4,0.172414,210.0
2022-07-24 01:00:00,0.5,23.9,1019.6,82.0,27.2,6.8,0.224138,183.0
2022-07-24 02:00:00,0.0,23.1,1019.8,93.0,24.3,0.0,0.275862,0.0
2022-07-24 03:00:00,0.0,24.2,1020.3,89.0,26.2,7.2,0.275862,197.0
2022-07-24 04:00:00,0.0,23.1,1020.2,94.0,24.1,0.0,0.275862,0.0
2022-07-24 05:00:00,0.0,22.9,1020.0,96.0,23.6,0.0,0.241379,0.0
2022-07-24 06:00:00,0.0,22.8,1019.4,97.0,23.3,0.0,0.224138,0.0
2022-07-24 07:00:00,0.0,22.5,1019.0,98.0,22.8,0.0,0.206897,0.0
2022-07-24 08:00:00,0.0,23.4,1019.1,98.0,23.7,5.0,0.189655,191.0
2022-07-24 09:00:00,0.0,21.8,1019.4,98.0,22.1,5.5,0.172414,190.0
2022-07-24 10:00:00,0.0,21.7,1019.5,97.0,22.2,0.0,0.172414,0.0
2022-07-24 11:00:00,0.0,22.7,1019.6,95.0,23.5,5.5,0.172414,20.0
2022-07-24 12:00:00,0.0,23.3,1020.1,86.0,25.8,5.5,0.172414,60.0
2022-07-24 13:00:00,0.0,24.1,1020.7,90.0,25.9,2.9,0.172414,113.0
2022-07-24 14:00:00,0.0,22.1,1020.9,68.0,28.6,9.3,0.103448,30.0
2022-07-24 15:00:00,0.0,21.8,1020.8,62.0,29.9,7.4,0.017241,60.0
2022-07-24 16:00:00,0.0,22.0,1020.5,57.0,31.5,7.4,-0.086207,100.0
2022-07-24 17:00:00,0.0,24.1,1020.4,66.0,31.2,5.4,-0.137931,148.0
2022-07-24 18:00:00,0.0,21.7,1019.8,53.0,32.5,0.0,-0.155172,0.0
2022-07-24 19:00:00,0.0,20.8,1019.0,52.0,31.9,11.1,-0.12069,150.0
2022-07-24 20:00:00,0.4,21.3,1018.8,50.0,33.1,13.0,-0.103448,180.0
2022-07-24 21:00:00,0.0,23.8,1018.6,73.0,29.1,11.5,-0.068966,188.0
2022-07-24 22:00:00,0.0,23.7,1018.5,72.0,29.3,6.8,-0.034483,205.0
2022-07-24 23:00:00,0.8,23.5,1018.6,76.0,28.1,6.1,0.224138,178.0
2022-07-25 00:00:00,0.0,21.6,1018.6,76.0,26.2,0.0,0.293103,0.0
2022-07-25 01:00:00,0.0,23.2,1018.7,89.0,25.1,0.0,0.275862,0.0
2022-07-25 02:00:00,0.0,23.6,1019.3,94.0,24.6,9.3,0.275862,100.0
2022-07-25 03:00:00,0.0,24.0,1019.4,94.0,25.0,5.4,0.275862,146.0
2022-07-25 04:00:00,0.0,23.7,1019.3,94.0,24.7,0.0,0.258621,0.0
2022-07-25 05:00:00,0.0,23.6,1019.5,94.0,24.6,11.1,0.241379,50.0
2022-07-25 06:00:00,0.0,23.6,1019.2,97.0,24.1,0.0,0.224138,0.0
2022-07-25 07:00:00,0.0,23.3,1018.7,98.0,23.6,0.0,0.206897,0.0
2022-07-25 08:00:00,0.0,23.1,1018.6,98.0,23.4,5.8,0.206897,203.0
2022-07-25 09:00:00,0.0,22.5,1018.8,97.0,23.0,5.5,0.189655,180.0
2022-07-25 10:00:00,0.0,22.2,1019.0,96.0,22.9,5.5,0.189655,90.0
2022-07-25 11:00:00,0.0,22.3,1019.7,96.0,23.0,0.0,0.241379,0.0
2022-07-25 12:00:00,0.0,22.5,1020.1,85.0,25.2,7.4,0.275862,160.0
2022-07-25 13:00:00,0.0,24.3,1020.7,92.0,25.7,6.5,0.293103,162.0
2022-07-25 14:00:00,0.0,22.8,1020.8,74.0,27.9,0.0,0.241379,0.0
2022-07-25 15:00:00,0.0,21.9,1020.3,62.0,30.0,5.5,0.137931,150.0
2022-07-25 16:00:00,0.0,24.5,1020.4,74.0,29.6,4.7,0.068966,182.0
2022-07-25 17:00:00,0.0,24.0,1020.0,68.0,30.6,5.4,0.051724,171.0
2022-07-25 18:00:00,0.0,20.5,1019.5,51.0,31.9,0.0,0.017241,0.0
2022-07-25 19:00:00,0.0,20.6,1018.7,49.0,32.7,0.0,0.034483,0.0
2022-07-25 20:00:00,0.0,19.7,1018.0,47.0,32.5,0.0,0.051724,0.0
2022-07-25 21:00:00,0.0,23.0,1017.6,60.0,31.7,10.4,0.051724,211.0
2022-07-25 22:00:00,0.2,22.2,1017.9,63.0,30.0,15.5,0.051724,188.0
2022-07-25 23:00:00,0.0,22.7,1017.9,73.0,28.0,12.2,0.258621,195.0
2022-07-26 00:00:00,0.0,22.0,1017.7,79.0,25.9,0.0,0.224138,0.0
2022-07-26 01:00:00,0.0,23.2,1018.0,83.0,26.3,6.8,0.258621,188.0
2022-07-26 02:00:00,0.0,23.5,1019.0,87.0,25.8,6.1,0.293103,197.0
2022-07-26 03:00:00,0.0,23.4,1019.6,97.0,23.9,0.0,0.293103,0.0
2022-07-26 04:00:00,0.0,22.9,1019.3,96.0,23.6,7.4,0.258621,140.0
2022-07-26 05:00:00,0.0,22.5,1018.7,97.0,23.0,5.5,0.241379,180.0
2022-07-26 06:00:00,0.0,22.2,1019.2,97.0,22.7,0.0,0.224138,0.0
2022-07-26 07:00:00,0.0,22.6,1018.9,97.0,23.1,6.1,0.206897,135.0
2022-07-26 08:00:00,0.0,22.2,1018.8,97.0,22.7,0.0,0.189655,0.0
2022-07-26 09:00:00,0.0,21.9,1018.8,97.0,22.4,0.0,0.172414,0.0
2022-07-26 10:00:00,0.0,21.6,1019.0,96.0,22.3,0.0,0.172414,0.0
2022-07-26 11:00:00,0.0,22.7,1019.6,96.0,23.4,0.0,0.224138,0.0
2022-07-26 12:00:00,0.0,23.5,1020.4,96.0,24.2,4.0,0.258621,129.0
2022-07-26 13:00:00,0.0,23.3,1020.8,84.0,26.2,7.4,0.275862,180.0
2022-07-26 14:00:00,0.0,21.2,1021.1,63.0,29.0,9.3,0.224138,160.0
2022-07-26 15:00:00,0.0,21.0,1020.9,57.0,30.5,5.5,0.155172,90.0
2022-07-26 16:00:00,0.0,22.9,1020.5,65.0,30.2,5.8,0.086207,166.0
2022-07-26 17:00:00,0.0,21.0,1020.2,53.0,31.8,7.4,0.034483,60.0
2022-07-26 18:00:00,0.0,21.0,1019.8,52.0,32.1,7.6,0.0,170.0
2022-07-26 19:00:00,0.0,20.4,1019.1,48.0,32.9,0.0,0.051724,0.0
2022-07-26 20:00:00,0.0,21.2,1018.4,51.0,32.6,8.3,0.034483,170.0
2022-07-26 21:00:00,0.0,22.3,1018.1,59.0,31.3,14.0,0.189655,196.0
2022-07-26 22:00:00,0.0,23.2,1017.3,66.0,30.3,10.1,0.155172,217.0
2022-07-26 23:00:00,0.0,21.7,1017.0,57.0,31.2,0.0,0.224138,0.0
2022-07-27 00:00:00,0.0,23.4,1017.4,71.0,29.2,5.8,0.275862,243.0
2022-07-27 01:00:00,0.0,23.3,1018.1,78.0,27.5,5.0,0.37931,251.0
2022-07-27 02:00:00,0.0,22.8,1019.2,75.0,27.6,3.6,0.413793,202.0
2022-07-27 03:00:00,0.0,23.1,1019.5,81.0,26.6,4.7,0.413793,224.0
2022-07-27 04:00:00,0.0,23.3,1019.3,91.0,24.9,0.0,0.37931,0.0
2022-07-27 05:00:00,0.0,22.6,1019.1,94.0,23.6,7.4,0.344828,210.0
2022-07-27 06:00:00,0.0,22.2,1018.8,96.0,22.9,7.4,0.310345,180.0
2022-07-27 07:00:00,0.0,23.7,1018.2,95.0,24.6,6.1,0.293103,194.0
2022-07-27 08:00:00,0.0,22.9,1018.4,96.0,23.6,0.0,0.275862,0.0
2022-07-27 09:00:00,0.0,22.7,1018.7,97.0,23.2,0.0,0.275862,0.0
2022-07-27 10:00:00,0.0,22.8,1019.1,96.0,23.5,0.0,0.275862,0.0
2022-07-27 11:00:00,0.0,23.0,1019.5,95.0,23.9,1.4,0.310345,173.0
2022-07-27 12:00:00,0.0,23.0,1019.9,90.0,24.8,0.0,0.362069,0.0
2022-07-27 13:00:00,0.0,23.5,1020.4,83.0,26.6,5.5,0.396552,100.0
2022-07-27 14:00:00,0.0,23.4,1020.5,75.0,28.3,7.4,0.344828,180.0
2022-07-27 15:00:00,0.0,23.1,1020.4,68.0,29.6,2.2,0.241379,182.0
2022-07-27 16:00:00,0.0,22.4,1020.2,61.0,30.8,3.6,0.137931,152.0
2022-07-27 17:00:00,0.0,21.4,1019.7,59.0,30.3,16.7,0.224138,280.0
2022-07-27 18:00:00,0.0,20.9,1019.1,56.0,30.7,5.5,0.137931,300.0
2022-07-27 19:00:00,0.0,21.7,1018.5,73.0,26.9,7.9,0.155172,185.0
2022-07-27 20:00:00,0.0,23.2,1017.9,86.0,25.7,7.4,0.086207,170.0
2022-07-27 21:00:00,0.5,23.5,1017.8,70.0,29.5,16.6,0.258621,178.0
2022-07-27 22:00:00,0.0,23.8,1017.5,74.0,28.9,13.0,0.327586,220.0
2022-07-27 23:00:00,0.0,22.8,1017.3,70.0,28.8,11.2,0.155172,193.0
2022-07-28 00:00:00,0.0,23.0,1017.3,80.0,26.7,0.0,0.172414,0.0
2022-07-28 01:00:00,0.0,23.4,1017.7,87.0,25.7,7.4,0.310345,280.0
2022-07-28 02:00:00,0.0,23.7,1018.3,86.0,26.2,8.3,0.344828,204.0
2022-07-28 03:00:00,0.0,24.0,1018.8,91.0,25.6,5.8,0.344828,200.0
2022-07-28 04:00:00,0.0,23.5,1019.0,94.0,24.5,0.0,0.310345,0.0
2022-07-28 05:00:00,0.0,23.5,1019.2,98.0,23.8,0.0,0.293103,0.0
2022-07-28 06:00:00,0.0,23.2,1018.7,97.0,23.7,0.0,0.275862,0.0
2022-07-28 07:00:00,0.0,23.5,1018.4,98.0,23.8,5.8,0.258621,216.0
2022-07-28 08:00:00,0.0,23.0,1018.1,97.0,23.5,0.0,0.241379,0.0
2022-07-28 09:00:00,0.0,22.4,1017.9,97.0,22.9,0.0,0.241379,0.0
2022-07-28 10:00:00,0.0,21.9,1018.1,97.0,22.4,0.0,0.241379,0.0
2022-07-28 11:00:00,0.0,23.8,1018.7,100.0,23.8,1.4,0.275862,252.0
2022-07-28 12:00:00,0.0,23.1,1018.9,95.0,24.0,0.0,0.310345,0.0
2022-07-28 13:00:00,0.0,23.7,1019.0,81.0,27.2,5.5,0.327586,170.0
2022-07-28 14:00:00,0.0,23.4,1019.2,73.0,28.7,9.3,0.275862,210.0
2022-07-28 15:00:00,0.2,21.4,1019.2,58.0,30.6,7.4,0.224138,270.0
2022-07-28 16:00:00,0.0,24.2,1019.3,70.0,30.3,9.4,0.086207,220.0
2022-07-28 17:00:00,0.0,21.2,1019.1,54.0,31.6,5.5,0.103448,180.0
2022-07-28 18:00:00,0.0,21.0,1018.5,55.0,31.1,5.5,0.12069,190.0
2022-07-28 19:00:00,0.0,21.2,1017.7,53.0,32.0,5.5,0.051724,90.0
2022-07-28 20:00:00,0.3,22.8,1017.1,57.0,32.4,11.5,0.068966,210.0
2022-07-28 21:00:00,0.9,24.0,1017.6,76.0,28.6,15.5,0.275862,216.0
2022-07-28 22:00:00,0.3,22.9,1017.6,95.0,23.7,11.1,0.396552,280.0
2022-07-28 23:00:00,0.0,23.3,1017.0,92.0,24.7,7.4,0.293103,250.0
2022-07-29 00:00:00,0.0,23.8,1017.0,95.0,24.7,0.0,0.293103,0.0
2022-07-29 01:00:00,0.0,23.3,1017.4,77.0,27.7,10.8,0.275862,219.0
2022-07-29 02:00:00,0.0,23.5,1018.3,98.0,23.8,0.0,0.293103,0.0
2022-07-29 03:00:00,0.0,23.1,1018.9,97.0,23.6,0.0,0.293103,0.0
2022-07-29 04:00:00,0.0,22.8,1018.7,97.0,23.3,0.0,0.275862,0.0
2022-07-29 05:00:00,0.0,22.9,1018.5,97.0,23.4,5.5,0.258621,180.0
2022-07-29 06:00:00,0.0,24.0,1018.2,97.0,24.5,8.3,0.241379,206.0
2022-07-29 07:00:00,0.0,23.1,1018.1,98.0,23.4,0.0,0.224138,0.0
2022-07-29 08:00:00,0.0,22.6,1018.0,96.0,23.3,0.0,0.224138,0.0
2022-07-29 09:00:00,0.0,22.6,1018.2,97.0,23.1,0.0,0.206897,0.0
2022-07-29 10:00:00,0.0,22.6,1018.2,98.0,22.9,0.0,0.224138,0.0
2022-07-29 11:00:00,0.0,23.5,1018.8,97.0,24.0,6.1,0.258621,208.0
2022-07-29 12:00:00,0.0,24.1,1019.3,94.0,25.1,5.5,0.275862,230.0
2022-07-29 13:00:00,0.0,24.4,1019.7,84.0,27.3,11.1,0.293103,230.0
2022-07-29 14:00:00,0.0,24.2,1020.0,74.0,29.3,7.4,0.258621,280.0
2022-07-29 15:00:00,0.0,24.1,1019.6,76.0,28.7,0.0,0.172414,0.0
2022-07-29 16:00:00,0.7,22.7,1020.1,66.0,29.7,14.4,0.068966,244.0
2022-07-29 17:00:00,0.2,22.3,1019.8,59.0,31.3,0.0,0.103448,0.0
2022-07-29 18:00:00,0.0,23.9,1019.4,64.0,31.5,11.5,-0.051724,233.0
2022-07-29 19:00:00,0.0,23.9,1018.7,75.0,28.8,14.8,-0.017241,240.0
2022-07-29 20:00:00,0.0,23.2,1018.3,66.0,30.3,14.8,0.103448,260.0
2022-07-29 21:00:00,0.3,23.9,1018.0,71.0,29.7,16.6,0.068966,199.0
2022-07-29 22:00:00,0.0,20.9,1017.4,61.0,29.2,9.3,0.068966,240.0
2022-07-29 23:00:00,0.0,22.6,1017.3,73.0,27.9,7.4,0.12069,250.0
2022-07-30 00:00:00,0.0,23.9,1017.6,87.0,26.2,7.4,0.293103,200.0
2022-07-30 01:00:00,0.0,23.0,1018.4,76.0,27.6,8.3,0.327586,226.0
2022-07-30 02:00:00,0.0,24.2,1018.9,93.0,25.4,7.4,0.344828,200.0
2022-07-30 03:00:00,0.0,24.2,1019.8,94.0,25.2,5.5,0.327586,220.0
2022-07-30 04:00:00,0.0,24.1,1020.0,97.0,24.6,0.0,0.310345,0.0
2022-07-30 05:00:00,0.0,23.6,1020.2,98.0,23.9,0.0,0.275862,0.0
2022-07-30 06:00:00,0.0,23.4,1020.0,92.0,24.8,7.6,0.258621,231.0
2022-07-30 07:00:00,0.0,23.3,1019.7,97.0,23.8,0.0,0.258621,0.0
2022-07-30 08:00:00,0.0,22.8,1019.6,98.0,23.1,0.0,0.224138,0.0
2022-07-30 09:00:00,0.0,22.5,1019.7,96.0,23.2,0.0,0.224138,0.0
2022-07-30 10:00:00,0.0,22.4,1020.0,96.0,23.1,0.0,0.224138,0.0
2022-07-30 11:00:00,0.0,23.4,1020.2,99.0,23.6,5.4,0.241379,228.0
2022-07-30 12:00:00,0.0,24.2,1021.1,97.0,24.7,0.0,0.258621,0.0
2022-07-30 13:00:00,0.0,24.4,1021.5,81.0,28.0,9.3,0.258621,290.0
2022-07-30 14:00:00,0.0,23.4,1021.9,68.0,29.9,7.4,0.206897,250.0
2022-07-30 15:00:00,0.0,22.0,1021.7,60.0,30.7,11.1,0.12069,300.0
2022-07-30 16:00:00,0.0,22.0,1021.4,56.0,31.9,8.3,0.051724,250.0
2022-07-30 17:00:00,0.0,22.7,1021.2,58.0,32.0,13.0,-0.017241,230.0
2022-07-30 18:00:00,0.0,20.6,1020.9,49.0,32.7,9.3,-0.034483,270.0
2022-07-30 19:00:00,0.0,20.9,1020.0,48.0,33.4,14.8,-0.051724,210.0
2022-07-30 20:00:00,0.0,22.5,1019.2,52.0,33.7,11.2,-0.034483,219.0
2022-07-30 21:00:00,0.0,21.1,1018.8,48.0,33.6,13.0,-0.017241,220.0
2022-07-30 22:00:00,0.0,20.1,1018.4,45.0,33.7,9.3,0.12069,230.0
2022-07-30 23:00:00,0.0,22.0,1018.6,58.0,31.2,5.5,0.155172,230.0
2022-07-31 00:00:00,0.0,20.4,1019.3,60.0,28.9,5.5,0.293103,270.0
2022-07-31 01:00:00,0.0,18.8,1020.0,55.0,28.7,12.6,0.362069,221.0
2022-07-31 02:00:00,0.0,20.5,1020.9,72.0,25.9,0.0,0.37931,0.0
2022-07-31 03:00:00,0.0,20.7,1021.7,74.0,25.7,0.0,0.362069,0.0
2022-07-31 04:00:00,0.0,21.0,1022.0,81.0,24.5,0.0,0.327586,0.0
2022-07-31 05:00:00,0.0,20.9,1022.0,81.0,24.4,0.0,0.293103,0.0
2022-07-31 06:00:00,0.0,22.3,1021.7,89.0,24.2,8.3,0.275862,203.0
2022-07-31 07:00:00,0.0,21.4,1021.5,94.0,22.4,0.0,0.258621,0.0
2022-07-31 08:00:00,0.0,21.4,1020.9,96.0,22.1,0.0,0.241379,0.0
2022-07-31 09:00:00,0.0,21.8,1020.8,97.0,22.3,0.0,0.224138,0.0
2022-07-31 10:00:00,0.0,21.6,1020.9,96.0,22.3,0.0,0.206897,0.0
2022-07-31 11:00:00,0.0,21.1,1021.4,95.0,21.9,5.0,0.206897,235.0
2022-07-31 12:00:00,0.0,22.2,1022.0,95.0,23.0,0.0,0.206897,0.0
2022-07-31 13:00:00,0.0,23.3,1022.7,80.0,27.0,0.0,0.172414,0.0
2022-07-31 14:00:00,0.0,22.3,1023.3,62.0,30.4,9.3,0.137931,190.0
