DT,rhum,dwpt,pres,temp,prcp,Waianae,wdir,wspd
2022-11-10 22:00:00,51.0,17.4,1018.7,28.5,0.0,-0.159149,45.0,16.2
2022-11-10 23:00:00,48.0,16.9,1017.7,29.0,0.0,-0.347234,43.0,16.9
2022-11-11 00:00:00,49.0,17.0,1017.0,28.8,0.0,-0.374468,42.0,18.0
2022-11-11 01:00:00,53.0,17.5,1016.9,28.0,0.0,-0.149787,39.0,18.7
2022-11-11 02:00:00,57.0,17.9,1016.7,27.1,0.0,0.12766,39.0,16.9
2022-11-11 03:00:00,66.0,18.6,1017.0,25.4,0.0,0.540426,38.0,16.6
2022-11-11 04:00:00,75.0,19.0,1017.6,23.7,0.0,0.760851,32.0,14.4
2022-11-11 05:00:00,81.0,19.4,1018.2,22.8,0.0,0.770213,35.0,13.0
2022-11-11 06:00:00,81.0,19.4,1018.8,22.8,0.0,0.72,37.0,11.5
2022-11-11 07:00:00,84.0,19.8,1019.2,22.6,0.0,0.691915,34.0,10.8
2022-11-11 08:00:00,86.0,19.8,1019.4,22.3,0.0,0.651915,35.0,9.0
2022-11-11 09:00:00,83.0,19.5,1019.2,22.5,0.0,0.597447,33.0,7.9
2022-11-11 10:00:00,83.0,19.1,1019.1,22.1,0.0,0.550638,32.0,7.6
2022-11-11 11:00:00,85.0,19.4,1019.0,22.0,0.0,0.514043,35.0,7.6
2022-11-11 12:00:00,89.0,19.4,1018.6,21.3,0.0,0.485958,36.0,7.2
2022-11-11 13:00:00,91.0,19.4,1018.1,20.9,0.0,0.460426,28.0,7.6
2022-11-11 14:00:00,88.0,19.0,1017.9,21.1,0.0,0.460426,35.0,6.8
2022-11-11 15:00:00,83.0,18.7,1017.6,21.7,0.0,0.479149,35.0,10.1
2022-11-11 16:00:00,78.0,17.6,1017.8,21.6,0.0,0.491915,32.0,13.3
2022-11-11 17:00:00,80.0,18.0,1017.5,21.6,0.0,0.462979,28.0,14.4
2022-11-11 18:00:00,60.0,15.4,1018.0,23.6,0.0,0.400851,29.0,16.9
2022-11-11 19:00:00,50.0,14.2,1018.4,25.4,0.0,-0.118298,34.0,16.6
2022-11-11 20:00:00,43.0,13.3,1018.7,26.9,0.0,-0.193191,44.0,16.6
2022-11-11 21:00:00,45.0,13.8,1018.6,26.7,0.0,0.0306384,40.0,19.1
2022-11-11 22:00:00,40.0,13.0,1017.6,27.8,0.0,-0.00851046,38.0,18.0
2022-11-11 23:00:00,40.0,13.0,1016.3,27.8,0.0,-0.331064,34.0,22.7
2022-11-12 00:00:00,44.0,13.5,1015.6,26.8,0.0,-0.204255,34.0,21.6
2022-11-12 01:00:00,48.0,14.3,1015.4,26.2,0.0,0.00851071,35.0,22.7
2022-11-12 02:00:00,53.0,15.1,1015.9,25.4,0.0,0.126809,36.0,22.0
2022-11-12 03:00:00,69.0,17.4,1016.4,23.4,0.0,0.513192,38.0,16.6
2022-11-12 04:00:00,65.0,16.5,1016.6,23.5,0.0,0.716596,36.0,12.2
2022-11-12 05:00:00,73.0,17.5,1016.9,22.6,0.0,0.738723,40.0,13.3
2022-11-12 06:00:00,74.0,17.5,1017.1,22.4,0.0,0.704681,41.0,12.2
2022-11-12 07:00:00,76.0,17.5,1017.5,21.9,0.0,0.666383,38.0,11.9
2022-11-12 08:00:00,77.0,17.7,1017.8,21.9,0.0,0.645106,38.0,10.8
2022-11-12 09:00:00,78.0,17.9,1017.5,21.9,0.0,0.584681,39.0,11.2
2022-11-12 10:00:00,79.0,18.0,1017.6,21.8,0.0,0.531064,35.0,9.4
2022-11-12 11:00:00,78.0,17.8,1017.0,21.8,0.0,0.479149,29.0,10.1
2022-11-12 12:00:00,81.0,18.0,1016.5,21.4,0.0,0.468936,24.0,8.6
2022-11-12 13:00:00,81.0,17.8,1015.8,21.2,0.0,0.439149,22.0,8.3
2022-11-12 14:00:00,79.0,17.6,1014.8,21.4,0.0,0.441702,30.0,8.6
2022-11-12 15:00:00,76.0,17.0,1014.8,21.4,0.0,0.449362,28.0,7.6
2022-11-12 16:00:00,74.0,16.4,1015.1,21.2,0.0,0.468936,26.0,7.2
2022-11-12 17:00:00,69.0,16.5,1015.7,22.5,0.0,0.480851,31.0,10.4
2022-11-12 18:00:00,68.0,17.4,1016.3,23.7,0.0,0.333617,39.0,15.8
2022-11-12 19:00:00,62.0,17.4,1016.5,25.2,0.0,0.270638,37.0,20.5
2022-11-12 20:00:00,57.0,17.3,1016.6,26.5,0.0,-0.284255,38.0,21.6
2022-11-12 21:00:00,60.0,17.8,1016.2,26.2,0.1,-0.175319,37.0,20.2
2022-11-12 22:00:00,61.0,18.0,1015.5,26.1,0.1,-0.365106,38.0,17.6
2022-11-12 23:00:00,60.0,18.3,1014.6,26.7,0.2,-0.430638,49.0,17.3
2022-11-13 00:00:00,58.0,18.0,1013.7,27.0,0.1,-0.433191,53.0,19.1
2022-11-13 01:00:00,59.0,18.0,1013.6,26.7,0.0,-0.200851,52.0,18.4
2022-11-13 02:00:00,62.0,18.2,1013.8,26.0,0.0,0.354894,50.0,16.6
2022-11-13 03:00:00,66.0,18.1,1014.1,24.9,0.0,0.521702,49.0,15.5
2022-11-13 04:00:00,73.0,18.6,1014.6,23.7,0.0,0.739574,48.0,14.0
2022-11-13 05:00:00,76.0,18.6,1015.1,23.1,0.0,0.730213,42.0,10.1
2022-11-13 06:00:00,76.0,18.3,1015.4,22.8,0.0,0.683404,44.0,8.6
2022-11-13 07:00:00,76.0,18.3,1016.0,22.8,0.0,0.651064,47.0,9.4
2022-11-13 08:00:00,79.0,18.6,1016.2,22.4,0.0,0.642553,52.0,9.7
2022-11-13 09:00:00,81.0,18.7,1016.1,22.1,0.0,0.600851,48.0,9.0
2022-11-13 10:00:00,85.0,19.2,1015.9,21.8,0.0,0.551489,49.0,10.1
2022-11-13 11:00:00,87.0,19.4,1015.8,21.7,0.0,0.507234,52.0,9.0
2022-11-13 12:00:00,88.0,19.5,1015.4,21.6,0.0,0.482553,45.0,10.8
2022-11-13 13:00:00,86.0,19.2,1015.0,21.6,0.0,0.467234,44.0,10.1
2022-11-13 14:00:00,87.0,19.2,1014.9,21.5,0.0,0.468085,37.0,9.7
2022-11-13 15:00:00,89.0,19.3,1014.6,21.2,0.0,0.47234,33.0,8.6
2022-11-13 16:00:00,90.0,19.1,1015.1,20.8,0.0,0.497872,39.0,8.6
2022-11-13 17:00:00,90.0,19.3,1015.6,21.0,0.0,0.52766,37.0,8.3
2022-11-13 18:00:00,77.0,19.2,1016.4,23.5,0.0,0.388936,51.0,10.8
2022-11-13 19:00:00,68.0,19.1,1016.9,25.4,0.0,-0.0229786,54.0,13.0
2022-11-13 20:00:00,63.0,18.7,1017.2,26.3,0.0,-0.271489,55.0,15.8
2022-11-13 21:00:00,57.0,17.9,1016.8,27.2,0.0,-0.0817021,62.0,16.9
2022-11-13 22:00:00,54.0,17.7,1016.2,27.9,0.0,-0.460425,65.0,17.3
2022-11-13 23:00:00,51.0,17.4,1015.5,28.5,0.0,-0.104681,67.0,18.4
2022-11-14 00:00:00,52.0,17.6,1015.0,28.4,0.0,-0.262979,65.0,19.1
2022-11-14 01:00:00,47.0,16.0,1014.5,28.4,0.0,-0.16,69.0,18.4
2022-11-14 02:00:00,49.0,16.0,1014.7,27.7,0.0,0.140426,67.0,18.4
2022-11-14 03:00:00,54.0,16.3,1015.1,26.4,0.0,0.590638,64.0,19.1
2022-11-14 04:00:00,64.0,17.6,1016.0,24.9,0.0,0.814468,61.0,14.4
2022-11-14 05:00:00,70.0,18.3,1016.8,24.1,0.0,0.830638,58.0,12.2
2022-11-14 06:00:00,72.0,18.4,1017.5,23.7,0.0,0.774468,59.0,11.5
2022-11-14 07:00:00,75.0,18.6,1017.8,23.3,0.0,0.760851,60.0,10.8
2022-11-14 08:00:00,77.0,18.7,1018.1,22.9,0.0,0.667234,58.0,9.4
2022-11-14 09:00:00,80.0,18.9,1018.5,22.5,0.0,0.589787,58.0,7.9
2022-11-14 10:00:00,81.0,18.8,1018.4,22.2,0.0,0.533617,54.0,6.8
2022-11-14 11:00:00,82.0,18.7,1017.9,21.9,0.0,0.486809,61.0,7.2
2022-11-14 12:00:00,86.0,19.0,1017.5,21.4,0.0,0.46383,55.0,6.5
2022-11-14 13:00:00,87.0,18.9,1017.2,21.1,0.0,0.445957,52.0,7.6
2022-11-14 14:00:00,86.0,19.0,1017.0,21.4,0.0,0.465532,47.0,7.2
2022-11-14 15:00:00,86.0,19.1,1017.0,21.5,0.0,0.481702,44.0,7.9
2022-11-14 16:00:00,86.0,19.1,1017.2,21.5,0.0,0.508936,44.0,9.0
2022-11-14 17:00:00,88.0,19.2,1017.4,21.3,0.0,0.516596,50.0,7.6
2022-11-14 18:00:00,74.0,19.0,1017.9,23.9,0.0,0.274043,63.0,11.2
2022-11-14 19:00:00,64.0,18.5,1018.0,25.8,0.0,-0.102979,68.0,13.7
2022-11-14 20:00:00,54.0,17.3,1017.9,27.4,0.0,-0.307234,68.0,15.5
2022-11-14 21:00:00,52.0,17.2,1017.7,28.0,0.0,-0.378723,66.0,15.8
2022-11-14 22:00:00,49.0,16.8,1017.0,28.5,0.0,-0.445957,68.0,16.6
2022-11-14 23:00:00,49.0,16.8,1016.4,28.6,0.0,-0.390638,67.0,16.9
2022-11-15 00:00:00,50.0,16.8,1015.6,28.2,0.0,-0.418723,66.0,16.9
2022-11-15 01:00:00,51.0,16.7,1015.6,27.8,0.0,-0.146383,66.0,17.6
2022-11-15 02:00:00,55.0,17.0,1015.7,26.8,0.0,0.135319,63.0,18.0
2022-11-15 03:00:00,59.0,17.2,1015.6,25.8,0.0,0.577872,65.0,16.9
2022-11-15 04:00:00,67.0,17.9,1015.9,24.4,0.0,0.771915,63.0,14.0
2022-11-15 05:00:00,71.0,18.1,1016.5,23.7,0.0,0.819574,60.0,12.2
2022-11-15 06:00:00,74.0,18.4,1017.0,23.3,0.0,0.777873,57.0,11.5
2022-11-15 07:00:00,76.0,18.6,1017.9,23.1,0.0,0.725106,54.0,11.5
2022-11-15 08:00:00,80.0,19.0,1017.7,22.6,0.0,0.674043,54.0,11.5
2022-11-15 09:00:00,81.0,18.9,1017.5,22.3,0.0,0.613617,54.0,11.2
2022-11-15 10:00:00,83.0,19.0,1017.3,22.0,0.0,0.563404,58.0,10.8
2022-11-15 11:00:00,85.0,19.0,1017.0,21.6,0.0,0.513191,54.0,12.2
2022-11-15 12:00:00,86.0,19.1,1016.6,21.5,0.0,0.485106,45.0,11.9
2022-11-15 13:00:00,86.0,18.9,1016.2,21.3,0.0,0.458723,46.0,13.3
2022-11-15 14:00:00,85.0,18.8,1016.0,21.4,0.0,0.475745,50.0,11.2
2022-11-15 15:00:00,84.0,18.9,1016.1,21.7,0.0,0.501277,61.0,10.1
2022-11-15 16:00:00,85.0,18.9,1016.2,21.5,0.0,0.504681,61.0,8.3
2022-11-15 17:00:00,84.0,18.5,1016.7,21.3,0.0,0.516596,58.0,8.3
2022-11-15 18:00:00,72.0,18.3,1016.9,23.6,0.0,0.265532,53.0,11.9
2022-11-15 19:00:00,63.0,17.8,1017.2,25.4,0.0,-0.0970211,60.0,15.1
2022-11-15 20:00:00,55.0,17.0,1017.3,26.8,0.0,-0.293617,66.0,15.1
2022-11-15 21:00:00,50.0,16.5,1017.0,27.9,0.0,-0.467234,66.0,15.1
2022-11-15 22:00:00,49.0,16.4,1016.2,28.1,0.1,-0.516596,66.0,14.8
2022-11-15 23:00:00,45.0,15.5,1015.4,28.6,0.1,-0.491915,70.0,13.7
2022-11-16 00:00:00,45.0,15.3,1014.7,28.4,0.0,-0.414468,65.0,13.7
2022-11-16 01:00:00,48.0,15.5,1014.8,27.5,0.0,-0.175319,62.0,14.8
2022-11-16 02:00:00,51.0,15.6,1014.9,26.6,0.0,0.149787,58.0,15.5
2022-11-16 03:00:00,56.0,15.9,1015.3,25.3,0.0,0.545532,58.0,15.1
2022-11-16 04:00:00,63.0,16.3,1015.4,23.8,0.0,0.737872,63.0,13.0
2022-11-16 05:00:00,68.0,16.8,1015.9,23.0,0.0,0.774468,58.0,11.2
2022-11-16 06:00:00,70.0,16.8,1016.6,22.5,0.0,0.744681,58.0,8.6
2022-11-16 07:00:00,72.0,16.5,1017.2,21.8,0.0,0.686809,52.0,6.5
2022-11-16 08:00:00,76.0,16.7,1017.7,21.1,0.0,0.637447,46.0,6.8
2022-11-16 09:00:00,76.0,16.9,1017.5,21.3,0.0,0.555745,39.0,6.5
2022-11-16 10:00:00,77.0,17.0,1017.4,21.2,0.0,0.509787,61.0,7.2
2022-11-16 11:00:00,80.0,17.3,1017.1,20.9,0.0,0.465532,68.0,7.2
2022-11-16 12:00:00,82.0,17.3,1016.9,20.5,0.0,0.433192,61.0,7.2
2022-11-16 13:00:00,82.0,17.1,1016.6,20.3,0.0,0.42383,47.0,6.8
2022-11-16 14:00:00,87.0,18.2,1015.9,20.4,0.0,0.411915,39.0,5.4
2022-11-16 15:00:00,87.0,17.8,1016.2,20.0,0.0,0.444255,34.0,6.1
2022-11-16 16:00:00,87.0,17.7,1016.7,19.9,0.0,0.450213,33.0,6.8
2022-11-16 17:00:00,85.0,17.6,1017.1,20.2,0.0,0.485958,49.0,7.9
2022-11-16 18:00:00,64.0,16.6,1017.4,23.8,0.0,0.228085,61.0,10.1
2022-11-16 19:00:00,51.0,15.3,1017.6,26.2,0.0,-0.120851,74.0,15.8
2022-11-16 20:00:00,45.0,14.5,1017.7,27.5,0.0,-0.350638,80.0,16.2
2022-11-16 21:00:00,43.0,14.4,1017.2,28.2,0.0,-0.445106,83.0,16.6
2022-11-16 22:00:00,43.0,14.8,1016.0,28.6,0.0,-0.24851,86.0,16.9
2022-11-16 23:00:00,43.0,14.8,1015.4,28.6,0.0,-0.274893,84.0,17.3
2022-11-17 00:00:00,39.0,13.7,1015.4,29.0,0.0,-0.0782977,93.0,15.5
2022-11-17 01:00:00,41.0,14.1,1015.4,28.6,0.0,0.135319,84.0,16.6
2022-11-17 02:00:00,45.0,14.6,1015.7,27.6,0.0,0.295319,77.0,18.0
2022-11-17 03:00:00,51.0,15.4,1016.0,26.3,0.0,0.462128,76.0,17.3
2022-11-17 04:00:00,57.0,15.9,1016.6,25.0,0.0,0.684255,72.0,13.0
2022-11-17 05:00:00,65.0,16.9,1017.0,23.9,0.0,0.798298,57.0,10.4
2022-11-17 06:00:00,67.0,17.1,1017.7,23.6,0.0,0.76,67.0,9.7
2022-11-17 07:00:00,68.0,17.0,1018.1,23.2,0.0,0.711489,64.0,8.3
2022-11-17 08:00:00,69.0,16.9,1018.3,22.9,0.0,0.669787,66.0,8.6
2022-11-17 09:00:00,72.0,17.4,1018.1,22.7,0.0,0.594043,71.0,9.4
2022-11-17 10:00:00,77.0,18.6,1017.6,22.8,0.0,0.529362,73.0,11.2
2022-11-17 11:00:00,79.0,18.8,1017.3,22.6,0.0,0.485958,70.0,11.5
2022-11-17 12:00:00,80.0,18.9,1017.0,22.5,0.0,0.458724,69.0,11.2
2022-11-17 13:00:00,82.0,19.1,1016.6,22.3,0.0,0.436596,69.0,11.2
2022-11-17 14:00:00,85.0,19.5,1016.5,22.1,0.0,0.444255,68.0,11.2
2022-11-17 15:00:00,89.0,19.9,1016.5,21.8,0.0,0.468085,65.0,11.2
2022-11-17 16:00:00,89.0,19.8,1016.9,21.7,0.0,0.477447,59.0,10.4
2022-11-17 17:00:00,88.0,19.7,1017.4,21.8,0.0,0.510638,60.0,9.7
2022-11-17 18:00:00,79.0,19.8,1017.6,23.7,0.0,0.305532,71.0,12.2
2022-11-17 19:00:00,71.0,19.9,1018.0,25.5,0.0,-0.0110637,75.0,12.6
2022-11-17 20:00:00,56.0,18.4,1018.2,28.0,0.0,-0.255319,101.0,7.9
2022-11-17 21:00:00,52.0,18.2,1018.1,29.0,0.0,0.0178725,140.0,2.9
2022-11-17 22:00:00,55.0,18.5,1017.6,28.4,0.6,0.0731916,248.0,5.4
2022-11-17 23:00:00,56.0,18.7,1016.9,28.3,0.2,0.217021,270.0,7.9
2022-11-18 00:00:00,56.0,18.6,1016.2,28.2,0.6,0.16,251.0,6.1
2022-11-18 01:00:00,55.0,18.4,1015.7,28.3,0.3,0.0340426,356.0,8.6
2022-11-18 02:00:00,54.0,17.9,1015.9,28.1,0.2,0.301277,1.0,10.1
2022-11-18 03:00:00,61.0,18.7,1016.3,26.8,0.0,0.834894,20.0,11.2
2022-11-18 04:00:00,75.0,20.0,1016.9,24.7,0.0,0.96,39.0,10.4
2022-11-18 05:00:00,81.0,20.1,1017.5,23.5,0.0,0.828085,46.0,12.2
2022-11-18 06:00:00,81.0,20.0,1018.1,23.4,0.0,0.773617,51.0,10.4
2022-11-18 07:00:00,83.0,20.0,1018.5,23.0,0.0,0.76,54.0,6.8
2022-11-18 08:00:00,86.0,20.2,1018.8,22.7,0.0,0.694468,46.0,7.2
2022-11-18 09:00:00,89.0,20.4,1019.1,22.3,0.0,0.640851,54.0,6.5
2022-11-18 10:00:00,91.0,20.5,1018.7,22.0,0.0,0.572766,48.0,6.1
2022-11-18 11:00:00,93.0,20.5,1018.3,21.7,0.0,0.511489,42.0,6.5
2022-11-18 12:00:00,93.0,20.9,1018.3,22.1,0.0,0.484255,15.0,5.0
2022-11-18 13:00:00,94.0,20.8,1017.8,21.8,0.0,0.468936,16.0,5.0
2022-11-18 14:00:00,93.0,20.8,1017.6,22.0,0.0,0.471489,25.0,4.7
2022-11-18 15:00:00,95.0,20.6,1017.7,21.4,0.0,0.508936,11.0,5.4
2022-11-18 16:00:00,95.0,20.6,1017.9,21.4,0.0,0.507234,25.0,6.5
2022-11-18 17:00:00,91.0,20.5,1018.0,22.0,0.0,0.494468,42.0,7.6
2022-11-18 18:00:00,80.0,20.2,1018.6,23.9,0.0,0.231489,49.0,12.2
2022-11-18 19:00:00,72.0,20.1,1019.2,25.5,0.0,-0.0340425,59.0,15.8
2022-11-18 20:00:00,67.0,19.6,1019.3,26.2,0.0,0.024681,63.0,14.0
2022-11-18 21:00:00,56.0,18.8,1018.8,28.4,0.0,-0.170213,76.0,16.6
2022-11-18 22:00:00,55.0,19.0,1017.8,29.0,0.1,-0.0680851,82.0,14.8
2022-11-18 23:00:00,54.0,18.7,1017.3,28.9,0.0,-0.372766,78.0,14.4
2022-11-19 00:00:00,54.0,18.8,1016.7,29.1,0.0,-0.319149,78.0,13.7
2022-11-19 01:00:00,55.0,18.9,1016.4,28.8,0.0,-0.0136169,70.0,13.3
2022-11-19 02:00:00,59.0,19.1,1016.8,27.9,0.0,0.218724,64.0,14.4
2022-11-19 03:00:00,63.0,18.8,1017.3,26.4,0.0,0.651064,60.0,13.0
2022-11-19 04:00:00,74.0,19.5,1018.0,24.4,0.0,0.787234,49.0,13.7
2022-11-19 05:00:00,79.0,19.8,1018.9,23.7,0.0,0.809362,48.0,13.3
2022-11-19 06:00:00,83.0,20.2,1019.4,23.3,0.0,0.788085,50.0,13.3
2022-11-19 07:00:00,85.0,20.4,1019.5,23.1,0.0,0.748936,52.0,12.6
2022-11-19 08:00:00,86.0,20.8,1019.5,23.3,0.0,0.699575,50.0,10.8
2022-11-19 09:00:00,85.0,20.5,1019.7,23.2,0.0,0.68,57.0,13.7
2022-11-19 10:00:00,86.0,20.4,1019.3,22.9,0.0,0.610213,55.0,13.0
2022-11-19 11:00:00,86.0,20.4,1018.7,22.9,0.0,0.562553,53.0,11.5
2022-11-19 12:00:00,88.0,20.6,1018.4,22.7,0.0,0.522553,53.0,10.1
2022-11-19 13:00:00,88.0,20.5,1017.9,22.6,0.0,0.514043,53.0,9.4
2022-11-19 14:00:00,88.0,20.3,1017.6,22.4,0.0,0.49617,53.0,9.4
2022-11-19 15:00:00,86.0,20.0,1017.4,22.5,0.0,0.508085,53.0,9.7
2022-11-19 16:00:00,86.0,20.0,1017.7,22.5,0.0,0.514043,52.0,9.4
2022-11-19 17:00:00,86.0,20.0,1018.3,22.5,0.0,0.52766,52.0,11.5
2022-11-19 18:00:00,78.0,20.1,1018.5,24.2,0.0,0.330213,60.0,14.0
2022-11-19 19:00:00,69.0,20.0,1018.7,26.1,0.0,0.064681,66.0,17.3
2022-11-19 20:00:00,60.0,19.1,1018.9,27.6,0.0,0.037447,73.0,19.1
2022-11-19 21:00:00,56.0,18.6,1018.8,28.2,0.0,-0.299574,72.0,19.8
2022-11-19 22:00:00,54.0,18.4,1018.0,28.6,0.0,-0.297872,67.0,19.8
2022-11-19 23:00:00,53.0,18.4,1017.6,28.9,0.0,-0.317447,69.0,20.9
2022-11-20 00:00:00,52.0,18.0,1016.9,28.8,0.0,-0.302979,68.0,19.8
2022-11-20 01:00:00,55.0,18.2,1016.6,28.1,0.0,-0.121702,68.0,19.8
2022-11-20 02:00:00,59.0,18.5,1016.6,27.2,0.0,0.18383,65.0,19.4
2022-11-20 03:00:00,66.0,19.0,1016.9,25.8,0.0,0.58383,63.0,18.7
2022-11-20 04:00:00,69.0,18.8,1017.7,24.9,0.0,0.76,66.0,16.6
2022-11-20 05:00:00,74.0,19.3,1018.5,24.2,0.0,0.789787,61.0,15.8
2022-11-20 06:00:00,76.0,19.3,1019.2,23.8,0.0,0.73617,59.0,14.8
2022-11-20 07:00:00,78.0,19.6,1019.9,23.7,0.0,0.720851,56.0,14.0
2022-11-20 08:00:00,78.0,19.5,1020.2,23.6,0.0,0.674042,59.0,14.4
2022-11-20 09:00:00,82.0,20.0,1020.3,23.2,0.0,0.638298,64.0,14.0
2022-11-20 10:00:00,82.0,19.9,1020.0,23.1,0.0,0.581277,65.0,14.8
2022-11-20 11:00:00,83.0,19.9,1019.7,22.9,0.0,0.548936,62.0,14.0
2022-11-20 12:00:00,82.0,19.8,1019.2,23.0,0.0,0.517447,63.0,14.0
2022-11-20 13:00:00,82.0,19.7,1018.6,22.9,0.0,0.497872,63.0,13.7
2022-11-20 14:00:00,82.0,19.6,1018.7,22.8,0.0,0.491915,60.0,13.3
2022-11-20 15:00:00,82.0,19.6,1018.8,22.8,0.0,0.488511,62.0,15.5
2022-11-20 16:00:00,83.0,19.7,1019.2,22.7,0.0,0.507234,58.0,14.4
2022-11-20 17:00:00,81.0,19.7,1019.9,23.1,0.0,0.529362,61.0,16.2
2022-11-20 18:00:00,72.0,19.3,1020.2,24.7,0.0,0.353192,66.0,19.1
2022-11-20 19:00:00,64.0,18.9,1020.5,26.3,0.0,0.0348936,67.0,23.0
2022-11-20 20:00:00,56.0,17.8,1020.5,27.4,0.0,-0.250213,68.0,24.5
2022-11-20 21:00:00,53.0,17.7,1020.1,28.2,0.0,-0.335319,69.0,25.2
2022-11-20 22:00:00,50.0,17.2,1019.5,28.6,0.0,-0.36851,71.0,24.5
2022-11-20 23:00:00,51.0,17.5,1018.7,28.6,0.0,-0.420425,73.0,24.8
2022-11-21 00:00:00,51.0,17.1,1017.9,28.2,0.0,-0.271489,73.0,25.6
2022-11-21 01:00:00,53.0,17.2,1017.7,27.6,0.0,-0.102979,70.0,26.3
2022-11-21 02:00:00,57.0,17.5,1017.9,26.7,0.0,0.182979,67.0,26.3
2022-11-21 03:00:00,63.0,18.0,1018.3,25.6,0.0,0.629787,66.0,25.6
2022-11-21 04:00:00,72.0,18.9,1018.7,24.3,0.0,0.806809,63.0,22.0
2022-11-21 05:00:00,73.0,19.0,1019.4,24.1,0.0,0.831489,70.0,19.1
2022-11-21 06:00:00,74.0,19.1,1020.0,24.0,0.0,0.798298,71.0,19.4
2022-11-21 07:00:00,75.0,19.1,1020.4,23.8,0.0,0.749787,73.0,19.1
2022-11-21 08:00:00,77.0,19.3,1020.6,23.6,0.0,0.707234,73.0,19.1
2022-11-21 09:00:00,78.0,19.4,1020.5,23.5,0.0,0.637447,71.0,18.4
2022-11-21 10:00:00,78.0,19.3,1020.3,23.4,0.0,0.572766,71.0,17.6
2022-11-21 11:00:00,79.0,19.4,1020.0,23.2,0.0,0.542128,71.0,15.5
2022-11-21 12:00:00,80.0,19.4,1019.6,23.0,0.0,0.502128,71.0,14.8
2022-11-21 13:00:00,83.0,19.6,1019.4,22.6,0.0,0.486809,70.0,14.0
2022-11-21 14:00:00,82.0,19.5,1019.3,22.7,0.0,0.542128,72.0,15.5
2022-11-21 15:00:00,81.0,19.4,1019.3,22.8,0.0,0.558298,69.0,16.2
2022-11-21 16:00:00,78.0,18.9,1019.5,22.9,0.0,0.561702,69.0,16.2
2022-11-21 17:00:00,75.0,18.4,1020.1,23.1,0.0,0.568511,69.0,16.6
2022-11-21 18:00:00,66.0,17.8,1020.7,24.6,0.0,0.320851,74.0,22.0
2022-11-21 19:00:00,58.0,17.1,1021.1,26.0,0.0,-0.0510636,74.0,24.5
2022-11-21 20:00:00,52.0,16.3,1021.2,27.0,0.0,-0.304681,74.0,25.9
2022-11-21 21:00:00,49.0,16.0,1020.7,27.7,0.0,-0.468936,76.0,26.6
2022-11-21 22:00:00,39.0,13.2,1019.8,28.5,0.0,-0.527659,73.0,27.0
2022-11-21 23:00:00,41.0,14.0,1018.8,28.5,0.0,-0.450213,75.0,28.8
2022-11-22 00:00:00,43.0,14.2,1018.0,27.9,0.0,-0.344681,72.0,28.1
2022-11-22 01:00:00,42.0,13.7,1017.8,27.8,0.0,-0.148936,74.0,27.7
2022-11-22 02:00:00,45.0,14.3,1017.6,27.3,0.0,0.179574,74.0,24.8
2022-11-22 03:00:00,49.0,14.6,1017.9,26.2,0.0,0.545532,76.0,24.8
2022-11-22 04:00:00,54.0,15.2,1018.3,25.2,0.0,0.75234,79.0,19.8
2022-11-22 05:00:00,62.0,16.8,1019.1,24.6,0.0,0.78383,82.0,22.3
2022-11-22 06:00:00,72.0,18.4,1019.8,23.8,0.0,0.77617,76.0,20.5
2022-11-22 07:00:00,72.0,18.4,1020.3,23.7,0.0,0.718298,78.0,19.8
2022-11-22 08:00:00,73.0,18.5,1020.7,23.6,0.0,0.692766,75.0,18.7
2022-11-22 09:00:00,74.0,18.5,1020.8,23.4,0.0,0.613617,77.0,18.4
2022-11-22 10:00:00,74.0,18.4,1020.8,23.3,0.0,0.551489,75.0,16.9
2022-11-22 11:00:00,74.0,18.3,1020.4,23.2,0.0,0.519149,72.0,16.2
2022-11-22 12:00:00,73.0,18.0,1019.9,23.1,0.0,0.481702,70.0,17.3
2022-11-22 13:00:00,74.0,18.0,1019.2,22.9,0.0,0.479149,68.0,16.9
2022-11-22 14:00:00,75.0,18.1,1018.8,22.8,0.0,0.488511,68.0,16.2
2022-11-22 15:00:00,77.0,18.3,1018.9,22.5,0.0,0.506383,65.0,14.8
2022-11-22 16:00:00,77.0,18.2,1019.1,22.4,0.0,0.516596,69.0,14.0
2022-11-22 17:00:00,74.0,17.7,1019.4,22.6,0.0,0.53617,67.0,13.7
2022-11-22 18:00:00,66.0,17.5,1019.9,24.3,0.0,0.302128,74.0,17.3
2022-11-22 19:00:00,61.0,17.7,1020.2,25.8,0.0,0.0536172,80.0,21.2
2022-11-22 20:00:00,57.0,17.6,1020.3,26.8,0.0,-0.0859574,82.0,22.3
2022-11-22 21:00:00,54.0,17.6,1020.1,27.7,0.0,-0.285957,81.0,20.5
2022-11-22 22:00:00,52.0,17.5,1019.3,28.3,0.0,-0.509787,81.0,20.2
2022-11-22 23:00:00,50.0,17.3,1018.5,28.7,0.0,-0.473191,81.0,19.8
2022-11-23 00:00:00,49.0,16.8,1017.8,28.6,0.0,-0.235745,80.0,19.1
2022-11-23 01:00:00,50.0,16.7,1017.8,28.1,0.0,0.116596,76.0,19.1
2022-11-23 02:00:00,53.0,16.6,1017.9,27.0,0.0,0.497021,69.0,18.7
2022-11-23 03:00:00,56.0,16.5,1018.2,25.9,0.0,0.613617,72.0,18.4
2022-11-23 04:00:00,62.0,16.7,1018.7,24.5,0.0,0.737021,70.0,14.8
