DT,rhum,pres,prcp,dwpt,temp,Donalsonville,wdir,wspd
2022-06-28 04:00:00,43.0,1016.3,0.0,13.4,27.0,0.362069,152.0,7.9
2022-06-28 05:00:00,75.0,1016.5,0.0,20.2,24.9,0.327586,0.0,0.0
2022-06-28 06:00:00,78.0,1016.7,0.0,20.2,24.3,0.310345,0.0,0.0
2022-06-28 07:00:00,78.0,1016.4,0.0,19.5,23.6,0.275862,203.0,4.3
2022-06-28 08:00:00,84.0,1016.3,0.0,20.6,23.5,0.275862,0.0,0.0
2022-06-28 09:00:00,82.0,1016.5,0.0,20.2,23.4,0.258621,0.0,0.0
2022-06-28 10:00:00,79.0,1016.7,0.0,19.5,23.4,0.258621,0.0,0.0
2022-06-28 11:00:00,83.0,1017.3,0.0,19.6,22.6,0.310345,153.0,5.8
2022-06-28 12:00:00,77.0,1017.9,0.0,20.4,24.7,0.344828,41.0,1.4
2022-06-28 13:00:00,69.0,1018.5,0.0,21.2,27.4,0.362069,140.0,5.5
2022-06-28 14:00:00,60.0,1018.5,0.0,21.3,29.9,0.327586,120.0,5.5
2022-06-28 15:00:00,52.0,1018.4,0.0,20.5,31.5,0.241379,170.0,13.0
2022-06-28 16:00:00,48.0,1018.5,0.0,20.4,32.8,0.172414,190.0,9.3
2022-06-28 17:00:00,45.0,1018.2,0.0,19.6,33.1,0.12069,150.0,9.3
2022-06-28 18:00:00,43.0,1017.6,0.0,20.5,34.9,0.068966,148.0,6.1
2022-06-28 19:00:00,39.0,1016.5,0.0,19.3,35.4,0.103448,185.0,8.3
2022-06-28 20:00:00,50.0,1016.5,1.0,20.4,32.1,0.224138,142.0,7.9
2022-06-28 21:00:00,54.0,1017.1,1.1,20.6,31.0,0.224138,148.0,14.0
2022-06-28 22:00:00,77.0,1017.7,4.7,22.1,26.5,0.155172,109.0,7.6
2022-06-28 23:00:00,76.0,1017.6,0.2,22.3,26.9,0.293103,6.0,1.8
2022-06-29 00:00:00,88.0,1017.8,0.0,23.9,26.0,0.362069,329.0,1.4
2022-06-29 01:00:00,93.0,1018.3,0.0,24.2,25.4,0.344828,350.0,4.0
2022-06-29 02:00:00,96.0,1018.9,0.0,24.1,24.8,0.37931,16.0,4.7
2022-06-29 03:00:00,95.0,1019.5,0.2,23.9,24.8,0.37931,48.0,7.9
2022-06-29 04:00:00,90.0,1020.2,0.3,22.9,24.7,0.362069,95.0,10.4
2022-06-29 05:00:00,82.0,1019.6,0.0,22.6,25.9,0.327586,87.0,6.1
2022-06-29 06:00:00,83.0,1019.4,0.0,22.2,25.3,0.310345,117.0,13.0
2022-06-29 07:00:00,86.0,1019.4,0.0,22.0,24.5,0.293103,124.0,10.8
2022-06-29 08:00:00,88.0,1019.2,0.0,22.0,24.1,0.275862,128.0,6.1
2022-06-29 09:00:00,90.0,1019.2,0.0,21.9,23.6,0.275862,136.0,6.1
2022-06-29 10:00:00,94.0,1019.6,0.0,21.9,22.9,0.275862,110.0,7.9
2022-06-29 11:00:00,95.0,1020.1,0.0,21.9,22.7,0.310345,107.0,7.2
2022-06-29 12:00:00,88.0,1020.7,0.0,22.0,24.1,0.344828,100.0,6.1
2022-06-29 13:00:00,79.0,1021.3,0.0,22.3,26.2,0.344828,106.0,5.4
2022-06-29 14:00:00,71.0,1021.4,0.0,22.5,28.3,0.310345,124.0,4.0
2022-06-29 15:00:00,62.0,1021.2,0.0,22.3,30.4,0.224138,103.0,5.0
2022-06-29 16:00:00,56.0,1021.4,0.0,22.1,32.0,0.172414,93.0,4.3
2022-06-29 17:00:00,50.0,1020.7,0.0,21.7,33.5,0.103448,92.0,6.8
2022-06-29 18:00:00,46.0,1020.2,0.0,20.8,34.1,0.12069,98.0,8.3
2022-06-29 19:00:00,66.0,1020.2,5.3,22.9,29.9,0.12069,217.0,7.6
2022-06-29 20:00:00,55.0,1019.8,0.0,21.3,31.4,0.155172,127.0,12.6
2022-06-29 21:00:00,77.0,1020.8,2.2,22.4,26.8,0.362069,111.0,11.2
2022-06-29 22:00:00,74.0,1020.2,0.0,22.2,27.2,0.413793,113.0,5.8
2022-06-29 23:00:00,73.0,1020.2,0.0,22.0,27.3,0.344828,108.0,7.6
2022-06-30 00:00:00,75.0,1020.9,0.0,22.1,26.9,0.327586,84.0,7.9
2022-06-30 01:00:00,84.0,1021.1,0.0,23.0,25.9,0.327586,90.0,8.6
2022-06-30 02:00:00,88.0,1021.5,0.0,23.5,25.6,0.327586,103.0,7.2
2022-06-30 03:00:00,89.0,1021.7,0.0,23.4,25.3,0.327586,112.0,7.2
2022-06-30 04:00:00,88.0,1021.5,0.0,22.9,25.0,0.310345,118.0,5.8
2022-06-30 05:00:00,91.0,1021.1,0.0,22.6,24.2,0.293103,130.0,4.7
2022-06-30 06:00:00,93.0,1020.6,0.0,22.6,23.8,0.275862,103.0,4.3
2022-06-30 07:00:00,93.0,1020.4,0.0,22.4,23.6,0.258621,87.0,5.4
2022-06-30 08:00:00,95.0,1020.7,0.0,22.3,23.1,0.241379,86.0,5.4
2022-06-30 09:00:00,96.0,1020.8,0.0,22.2,22.9,0.241379,80.0,6.1
2022-06-30 10:00:00,97.0,1020.9,0.0,22.4,22.9,0.241379,78.0,6.1
2022-06-30 11:00:00,96.0,1020.9,0.0,21.6,22.3,0.275862,61.0,8.3
2022-06-30 12:00:00,91.0,1021.1,0.0,22.1,23.7,0.310345,68.0,8.6
2022-06-30 13:00:00,84.0,1021.7,0.0,22.7,25.6,0.327586,87.0,9.0
2022-06-30 14:00:00,73.0,1021.9,0.0,22.2,27.5,0.293103,110.0,9.0
2022-06-30 15:00:00,71.0,1021.6,0.0,22.6,28.4,0.275862,95.0,7.6
2022-06-30 16:00:00,63.0,1021.2,0.0,22.5,30.3,0.241379,95.0,7.2
2022-06-30 17:00:00,57.0,1021.0,0.0,22.0,31.5,0.189655,101.0,6.5
2022-06-30 18:00:00,56.0,1020.2,0.0,20.9,30.7,0.086207,80.0,14.8
2022-06-30 19:00:00,51.0,1019.0,0.0,20.2,31.6,0.086207,100.0,7.4
2022-06-30 20:00:00,48.0,1018.2,0.0,20.0,32.4,0.086207,124.0,8.6
2022-06-30 21:00:00,50.0,1017.4,0.0,20.4,32.1,0.189655,118.0,7.2
2022-06-30 22:00:00,57.0,1017.7,0.3,20.9,30.4,0.224138,162.0,10.4
2022-06-30 23:00:00,66.0,1017.6,0.1,19.5,26.4,0.362069,0.0,0.0
2022-07-01 00:00:00,69.0,1018.2,0.0,22.4,28.6,0.344828,155.0,9.0
2022-07-01 01:00:00,74.0,1018.7,0.0,22.4,27.4,0.362069,174.0,6.8
2022-07-01 02:00:00,80.0,1019.0,0.4,22.5,26.2,0.37931,204.0,5.8
2022-07-01 03:00:00,86.0,1019.3,0.0,22.8,25.3,0.37931,90.0,5.5
2022-07-01 04:00:00,90.0,1019.2,0.0,22.5,24.2,0.344828,0.0,0.0
2022-07-01 05:00:00,92.0,1018.9,0.0,22.3,23.7,0.310345,0.0,0.0
2022-07-01 06:00:00,94.0,1018.7,0.0,23.3,24.3,0.310345,265.0,3.6
2022-07-01 07:00:00,95.0,1018.4,0.0,23.1,24.0,0.275862,276.0,3.6
2022-07-01 08:00:00,96.0,1017.9,0.0,22.5,23.2,0.275862,0.0,0.0
2022-07-01 09:00:00,96.0,1017.7,0.0,22.5,23.2,0.258621,0.0,0.0
2022-07-01 10:00:00,96.0,1017.8,0.0,22.9,23.6,0.258621,44.0,3.2
2022-07-01 11:00:00,100.0,1018.3,0.0,22.6,22.6,0.275862,33.0,2.9
2022-07-01 12:00:00,90.0,1019.0,0.0,22.5,24.2,0.275862,70.0,5.5
2022-07-01 13:00:00,81.0,1019.4,0.0,22.3,25.8,0.293103,140.0,5.5
2022-07-01 14:00:00,66.0,1019.4,0.0,22.1,29.1,0.258621,60.0,7.4
2022-07-01 15:00:00,54.0,1019.2,0.0,20.7,31.1,0.206897,90.0,5.5
2022-07-01 16:00:00,56.0,1019.2,0.0,21.2,31.0,0.103448,190.0,4.7
2022-07-01 17:00:00,48.0,1018.6,0.0,20.1,32.5,0.086207,0.0,0.0
2022-07-01 18:00:00,47.0,1017.9,0.0,20.0,32.8,0.189655,200.0,13.0
2022-07-01 19:00:00,67.0,1017.1,0.0,21.1,27.8,0.086207,20.0,13.0
2022-07-01 20:00:00,45.0,1016.8,0.0,19.0,32.5,0.275862,90.0,5.5
2022-07-01 21:00:00,67.0,1017.0,0.0,22.3,29.1,0.172414,258.0,17.3
2022-07-01 22:00:00,71.0,1016.6,0.0,22.6,28.4,0.017241,254.0,13.7
2022-07-01 23:00:00,54.0,1016.3,0.0,19.9,30.2,0.189655,50.0,9.3
2022-07-02 00:00:00,66.0,1016.6,0.0,20.0,26.9,0.206897,220.0,7.4
2022-07-02 01:00:00,82.0,1016.9,0.0,23.4,26.7,0.293103,214.0,6.8
2022-07-02 02:00:00,86.0,1017.2,0.0,23.6,26.1,0.310345,200.0,6.8
2022-07-02 03:00:00,78.0,1017.7,0.0,20.8,24.9,0.310345,0.0,0.0
2022-07-02 04:00:00,82.0,1017.5,0.0,21.5,24.8,0.275862,0.0,0.0
2022-07-02 05:00:00,88.0,1017.4,0.0,22.8,24.9,0.241379,226.0,7.6
2022-07-02 06:00:00,88.0,1016.9,0.0,21.7,23.8,0.224138,0.0,0.0
2022-07-02 07:00:00,94.0,1016.7,0.0,22.7,23.7,0.206897,252.0,5.4
2022-07-02 08:00:00,89.0,1016.7,0.0,21.8,23.7,0.189655,0.0,0.0
2022-07-02 09:00:00,91.0,1016.3,0.0,21.8,23.4,0.189655,260.0,5.5
2022-07-02 10:00:00,95.0,1016.8,0.0,22.1,22.9,0.189655,0.0,0.0
2022-07-02 11:00:00,98.0,1017.2,0.0,22.4,22.7,0.189655,289.0,3.6
2022-07-02 12:00:00,83.0,1017.7,0.0,22.4,25.5,0.172414,270.0,5.5
2022-07-02 13:00:00,73.0,1018.5,1.6,22.0,27.3,0.172414,290.0,5.5
2022-07-02 14:00:00,68.0,1018.9,0.2,21.9,28.4,0.086207,340.0,7.4
2022-07-02 15:00:00,79.0,1018.6,0.0,22.8,26.7,0.051724,245.0,8.6
2022-07-02 16:00:00,72.0,1018.3,0.0,22.8,28.3,0.051724,242.0,7.9
2022-07-02 17:00:00,52.0,1018.0,0.0,21.3,32.4,-0.017241,270.0,9.3
2022-07-02 18:00:00,47.0,1017.7,0.0,20.6,33.5,-0.017241,290.0,14.8
2022-07-02 19:00:00,60.0,1016.3,0.0,21.6,30.2,-0.103448,252.0,8.3
2022-07-02 20:00:00,50.0,1015.3,0.0,20.8,32.6,0.155172,269.0,8.3
2022-07-02 21:00:00,63.0,1015.6,0.3,22.3,30.1,0.189655,214.0,16.2
2022-07-02 22:00:00,92.0,1015.3,0.0,22.9,24.3,0.189655,350.0,9.3
2022-07-02 23:00:00,91.0,1015.4,0.0,23.3,24.9,0.224138,60.0,7.4
2022-07-03 00:00:00,68.0,1016.0,0.0,22.6,29.1,0.206897,227.0,12.2
2022-07-03 01:00:00,73.0,1016.6,0.0,22.6,27.9,0.172414,221.0,10.1
2022-07-03 02:00:00,76.0,1017.3,0.0,22.8,27.4,0.224138,222.0,7.6
2022-07-03 03:00:00,96.0,1017.4,0.0,23.9,24.6,0.241379,0.0,0.0
2022-07-03 04:00:00,95.0,1017.2,0.0,23.5,24.4,0.224138,0.0,0.0
2022-07-03 05:00:00,96.0,1017.7,0.0,23.2,23.9,0.224138,0.0,0.0
2022-07-03 06:00:00,99.0,1017.2,0.0,24.0,24.2,0.206897,224.0,5.4
2022-07-03 07:00:00,97.0,1016.9,0.0,22.9,23.4,0.206897,0.0,0.0
2022-07-03 08:00:00,96.0,1017.3,0.0,22.7,23.4,0.189655,0.0,0.0
2022-07-03 09:00:00,96.0,1018.0,0.0,22.7,23.4,0.172414,0.0,0.0
2022-07-03 10:00:00,96.0,1017.9,0.0,22.7,23.4,0.172414,0.0,0.0
2022-07-03 11:00:00,95.0,1018.5,0.0,23.3,24.2,0.172414,0.0,0.0
2022-07-03 12:00:00,94.0,1019.4,0.5,22.7,23.7,0.172414,326.0,9.0
2022-07-03 13:00:00,90.0,1019.6,0.0,22.9,24.7,0.155172,338.0,5.0
2022-07-03 14:00:00,70.0,1019.6,0.0,22.3,28.3,0.12069,300.0,7.4
2022-07-03 15:00:00,81.0,1020.1,0.0,22.8,26.3,0.068966,281.0,11.9
2022-07-03 16:00:00,82.0,1020.3,0.0,23.0,26.3,-0.034483,294.0,7.2
2022-07-03 17:00:00,58.0,1019.9,0.2,21.8,31.0,-0.137931,350.0,7.4
2022-07-03 18:00:00,57.0,1019.2,0.1,21.4,30.9,-0.103448,170.0,7.4
2022-07-03 19:00:00,71.0,1018.3,0.0,23.8,29.6,-0.034483,254.0,7.2
2022-07-03 20:00:00,69.0,1017.8,0.1,23.7,30.0,0.034483,215.0,7.9
2022-07-03 21:00:00,66.0,1017.2,0.0,23.3,30.4,0.189655,280.0,14.8
2022-07-03 22:00:00,88.0,1016.9,0.0,22.6,24.7,0.241379,310.0,13.0
2022-07-03 23:00:00,90.0,1017.0,0.1,22.6,24.3,0.224138,280.0,7.4
2022-07-04 00:00:00,94.0,1018.1,4.2,22.9,23.9,0.224138,190.0,5.5
2022-07-04 01:00:00,96.0,1018.7,2.1,24.4,25.1,0.224138,251.0,7.6
2022-07-04 02:00:00,96.0,1018.9,0.9,23.1,23.8,0.224138,0.0,0.0
2022-07-04 03:00:00,94.0,1019.0,0.4,23.0,24.0,0.224138,0.0,0.0
2022-07-04 04:00:00,96.0,1019.1,0.3,23.2,23.9,0.206897,180.0,5.5
2022-07-04 05:00:00,97.0,1018.9,0.0,22.7,23.2,0.206897,0.0,0.0
2022-07-04 06:00:00,99.0,1018.9,0.0,23.6,23.8,0.189655,269.0,6.8
2022-07-04 07:00:00,96.0,1018.7,0.0,22.5,23.2,0.172414,260.0,7.4
2022-07-04 08:00:00,97.0,1018.8,0.0,22.6,23.1,0.172414,0.0,0.0
2022-07-04 09:00:00,96.0,1019.2,0.0,22.3,23.0,0.172414,0.0,0.0
2022-07-04 10:00:00,96.0,1019.5,0.0,22.1,22.8,0.155172,0.0,0.0
2022-07-04 11:00:00,100.0,1019.9,0.0,23.1,23.1,0.155172,256.0,3.2
2022-07-04 12:00:00,95.0,1020.1,0.1,23.2,24.1,0.155172,0.0,0.0
2022-07-04 13:00:00,90.0,1020.7,0.1,23.1,24.9,0.137931,0.0,0.0
2022-07-04 14:00:00,83.0,1020.8,0.2,23.1,26.2,0.12069,0.0,0.0
2022-07-04 15:00:00,79.0,1020.8,0.3,24.2,28.2,0.086207,326.0,2.2
2022-07-04 16:00:00,72.0,1020.8,0.2,23.9,29.5,0.017241,298.0,2.5
2022-07-04 17:00:00,63.0,1019.6,0.2,21.9,29.7,-0.017241,0.0,0.0
2022-07-04 18:00:00,55.0,1019.1,0.0,21.3,31.4,-0.172414,50.0,7.4
2022-07-04 19:00:00,53.0,1018.2,0.0,21.7,32.5,-0.12069,180.0,7.4
2022-07-04 20:00:00,59.0,1017.4,1.1,22.3,31.3,-0.103448,181.0,4.3
2022-07-04 21:00:00,54.0,1017.7,3.5,21.3,31.8,0.0,260.0,9.3
2022-07-04 22:00:00,56.0,1016.7,0.3,21.5,31.3,-0.034483,280.0,5.5
2022-07-04 23:00:00,75.0,1017.3,0.2,22.1,26.9,0.172414,300.0,9.3
2022-07-05 00:00:00,85.0,1017.7,0.0,23.0,25.7,0.310345,290.0,5.5
2022-07-05 01:00:00,85.0,1017.9,0.0,24.4,27.1,0.275862,352.0,1.4
2022-07-05 02:00:00,90.0,1018.3,0.0,24.5,26.3,0.275862,183.0,1.8
2022-07-05 03:00:00,96.0,1018.6,0.0,23.9,24.6,0.275862,0.0,0.0
2022-07-05 04:00:00,97.0,1018.8,0.0,23.7,24.2,0.258621,0.0,0.0
2022-07-05 05:00:00,96.0,1018.5,0.0,23.1,23.8,0.241379,240.0,5.5
2022-07-05 06:00:00,98.0,1018.3,0.0,23.9,24.2,0.224138,219.0,4.7
2022-07-05 07:00:00,97.0,1018.0,0.0,23.2,23.7,0.206897,0.0,0.0
2022-07-05 08:00:00,97.0,1017.7,0.0,23.0,23.5,0.206897,0.0,0.0
2022-07-05 09:00:00,96.0,1017.7,0.0,22.7,23.4,0.189655,0.0,0.0
2022-07-05 10:00:00,96.0,1017.8,0.0,22.5,23.2,0.206897,0.0,0.0
2022-07-05 11:00:00,100.0,1018.2,0.0,23.5,23.5,0.241379,255.0,3.2
2022-07-05 12:00:00,93.0,1018.9,0.0,24.0,25.2,0.258621,0.0,0.0
2022-07-05 13:00:00,81.0,1019.3,0.0,23.5,27.0,0.258621,0.0,0.0
2022-07-05 14:00:00,69.0,1019.3,0.0,23.0,29.3,0.224138,320.0,7.4
2022-07-05 15:00:00,69.0,1019.0,0.0,23.4,29.7,0.155172,190.0,2.2
2022-07-05 16:00:00,60.0,1018.4,0.0,22.2,30.9,0.137931,330.0,7.4
2022-07-05 17:00:00,56.0,1018.0,0.0,21.8,31.7,0.017241,160.0,5.5
2022-07-05 18:00:00,52.0,1017.3,0.0,21.2,32.3,0.12069,0.0,0.0
2022-07-05 19:00:00,48.0,1015.9,0.0,21.1,33.6,0.137931,0.0,0.0
2022-07-05 20:00:00,51.0,1015.7,0.0,21.8,33.3,0.155172,180.0,7.6
2022-07-05 21:00:00,56.0,1016.0,0.6,22.0,31.9,0.12069,224.0,7.2
2022-07-05 22:00:00,51.0,1016.2,0.3,21.8,33.3,0.137931,310.0,5.5
2022-07-05 23:00:00,69.0,1015.4,0.0,22.5,28.7,0.137931,200.0,18.5
2022-07-06 00:00:00,83.0,1015.5,0.0,25.0,28.2,0.241379,240.0,11.1
2022-07-06 01:00:00,78.0,1015.9,0.0,24.1,28.3,0.310345,186.0,7.9
2022-07-06 02:00:00,83.0,1016.5,0.0,24.3,27.4,0.293103,207.0,8.6
2022-07-06 03:00:00,85.0,1016.9,0.0,24.1,26.8,0.344828,215.0,7.9
2022-07-06 04:00:00,91.0,1017.1,0.0,23.8,25.4,0.310345,240.0,7.4
2022-07-06 05:00:00,91.0,1016.8,0.0,24.1,25.7,0.293103,210.0,5.0
2022-07-06 06:00:00,91.0,1016.7,0.0,23.6,25.2,0.258621,240.0,5.5
2022-07-06 07:00:00,94.0,1016.4,0.0,23.8,24.8,0.241379,230.0,7.4
2022-07-06 08:00:00,97.0,1016.4,0.0,23.9,24.4,0.224138,0.0,0.0
2022-07-06 09:00:00,97.0,1015.9,0.0,23.5,24.0,0.206897,0.0,0.0
2022-07-06 10:00:00,100.0,1016.5,0.0,24.1,24.1,0.224138,301.0,4.7
2022-07-06 11:00:00,97.0,1017.2,0.0,23.5,24.0,0.258621,0.0,0.0
2022-07-06 12:00:00,92.0,1017.6,0.0,24.4,25.8,0.293103,270.0,5.5
2022-07-06 13:00:00,78.0,1018.0,0.0,24.2,28.4,0.293103,340.0,7.4
2022-07-06 14:00:00,69.0,1017.5,0.0,23.4,29.7,0.258621,280.0,7.4
2022-07-06 15:00:00,67.0,1017.2,0.0,24.1,30.9,0.189655,262.0,5.0
2022-07-06 16:00:00,55.0,1017.2,0.0,21.0,31.1,0.155172,220.0,9.3
2022-07-06 17:00:00,53.0,1017.0,0.0,21.4,32.2,0.086207,210.0,7.4
2022-07-06 18:00:00,50.0,1016.7,0.0,21.5,33.3,0.086207,170.0,7.4
2022-07-06 19:00:00,48.0,1015.7,0.0,20.9,33.4,0.068966,290.0,9.3
2022-07-06 20:00:00,51.0,1014.9,0.0,23.0,34.6,0.034483,218.0,8.6
2022-07-06 21:00:00,43.0,1014.3,0.0,20.2,34.6,0.086207,160.0,5.5
2022-07-06 22:00:00,44.0,1014.1,0.0,20.1,34.1,0.258621,240.0,7.4
2022-07-06 23:00:00,58.0,1014.4,0.2,22.4,31.7,0.241379,230.0,13.0
2022-07-07 00:00:00,67.0,1015.0,0.0,23.4,30.2,0.275862,228.0,12.2
2022-07-07 01:00:00,68.0,1015.6,0.0,22.2,28.7,0.37931,230.0,7.4
2022-07-07 02:00:00,74.0,1016.1,0.0,22.6,27.7,0.396552,220.0,5.5
2022-07-07 03:00:00,84.0,1016.4,0.0,23.6,26.5,0.37931,220.0,5.5
2022-07-07 04:00:00,81.0,1016.1,0.0,23.7,27.2,0.362069,241.0,9.0
2022-07-07 05:00:00,84.0,1016.1,0.0,23.8,26.7,0.327586,245.0,8.3
2022-07-07 06:00:00,91.0,1015.8,0.0,23.8,25.4,0.310345,0.0,0.0
2022-07-07 07:00:00,92.0,1015.5,0.0,23.8,25.2,0.275862,0.0,0.0
2022-07-07 08:00:00,95.0,1015.7,0.0,23.9,24.8,0.275862,0.0,0.0
2022-07-07 09:00:00,97.0,1015.9,0.0,24.1,24.6,0.258621,0.0,0.0
2022-07-07 10:00:00,96.0,1015.7,0.0,23.7,24.4,0.275862,268.0,6.1
2022-07-07 11:00:00,94.0,1016.2,0.0,24.0,25.0,0.310345,300.0,5.5
2022-07-07 12:00:00,83.0,1016.7,0.0,24.0,27.1,0.344828,300.0,9.3
2022-07-07 13:00:00,76.0,1017.3,0.0,24.1,28.8,0.362069,300.0,9.3
2022-07-07 14:00:00,72.0,1017.6,0.0,24.1,29.7,0.327586,283.0,8.3
2022-07-07 15:00:00,64.0,1017.1,0.0,23.3,30.9,0.258621,0.0,0.0
2022-07-07 16:00:00,59.0,1016.8,0.0,22.3,31.3,0.172414,280.0,5.5
2022-07-07 17:00:00,55.0,1016.5,0.0,22.8,33.0,0.137931,0.0,0.0
2022-07-07 18:00:00,51.0,1015.9,0.0,22.8,34.4,0.258621,265.0,3.2
2022-07-07 19:00:00,49.0,1015.2,0.0,22.9,35.2,0.155172,236.0,4.7
2022-07-07 20:00:00,48.0,1014.6,0.0,21.8,34.4,0.103448,280.0,5.5
2022-07-07 21:00:00,48.0,1014.1,0.0,21.4,33.9,0.344828,230.0,9.3
2022-07-07 22:00:00,55.0,1014.4,0.3,22.7,32.9,0.275862,196.0,5.4
2022-07-07 23:00:00,49.0,1014.7,0.3,21.1,33.3,0.258621,270.0,5.5
2022-07-08 00:00:00,66.0,1014.9,0.0,23.4,30.5,0.293103,229.0,10.4
2022-07-08 01:00:00,72.0,1015.6,0.0,24.0,29.6,0.362069,233.0,8.6
2022-07-08 02:00:00,69.0,1015.6,0.0,22.9,29.2,0.396552,240.0,7.4
2022-07-08 03:00:00,73.0,1016.4,0.0,22.9,28.2,0.413793,230.0,5.5
2022-07-08 04:00:00,81.0,1016.5,0.0,23.8,27.4,0.396552,100.0,5.5
2022-07-08 05:00:00,84.0,1016.5,0.0,24.3,27.2,0.362069,227.0,8.6
2022-07-08 06:00:00,88.0,1016.3,0.0,24.2,26.3,0.327586,0.0,0.0
2022-07-08 07:00:00,90.0,1016.1,0.0,24.2,26.0,0.310345,220.0,5.5
2022-07-08 08:00:00,91.0,1016.3,0.0,24.0,25.6,0.293103,230.0,5.5
2022-07-08 09:00:00,95.0,1016.5,0.0,24.5,25.4,0.275862,234.0,6.8
2022-07-08 10:00:00,94.0,1016.9,0.0,24.3,25.3,0.275862,0.0,0.0
2022-07-08 11:00:00,93.0,1017.4,0.0,24.1,25.3,0.293103,0.0,0.0
2022-07-08 12:00:00,81.0,1017.9,0.0,24.2,27.8,0.344828,280.0,7.4
2022-07-08 13:00:00,72.0,1018.3,0.0,24.0,29.6,0.344828,310.0,9.3
2022-07-08 14:00:00,70.0,1018.3,0.0,24.3,30.4,0.310345,258.0,8.6
2022-07-08 15:00:00,59.0,1018.2,0.0,22.8,31.8,0.224138,280.0,9.3
2022-07-08 16:00:00,55.0,1018.1,0.0,22.3,32.5,0.137931,210.0,11.1
2022-07-08 17:00:00,47.0,1017.5,0.0,21.1,34.0,0.12069,250.0,11.1
2022-07-08 18:00:00,47.0,1017.2,0.0,21.1,34.0,-0.017241,240.0,13.0
2022-07-08 19:00:00,46.0,1016.1,0.0,22.2,35.6,-0.017241,226.0,7.2
2022-07-08 20:00:00,43.0,1015.7,0.2,20.7,35.2,0.034483,270.0,13.0
2022-07-08 21:00:00,60.0,1016.3,0.7,23.3,32.0,0.051724,234.0,12.6
2022-07-08 22:00:00,64.0,1016.9,0.3,22.6,30.2,0.086207,240.0,6.5
2022-07-08 23:00:00,85.0,1016.5,0.7,24.8,27.6,0.155172,191.0,3.6
2022-07-09 00:00:00,86.0,1016.7,0.2,24.8,27.4,0.275862,154.0,4.0
2022-07-09 01:00:00,84.0,1016.9,0.0,23.3,26.2,0.310345,150.0,13.0
2022-07-09 02:00:00,90.0,1017.4,0.0,24.8,26.6,0.344828,154.0,7.9
2022-07-09 03:00:00,76.0,1017.7,0.0,23.8,28.4,0.327586,204.0,10.1
2022-07-09 04:00:00,79.0,1018.0,0.0,23.8,27.8,0.310345,216.0,9.4
2022-07-09 05:00:00,82.0,1018.3,0.0,23.9,27.2,0.293103,215.0,9.4
2022-07-09 06:00:00,84.0,1018.0,0.0,24.0,26.9,0.258621,214.0,9.4
2022-07-09 07:00:00,93.0,1017.6,0.0,24.0,25.2,0.258621,190.0,7.4
2022-07-09 08:00:00,95.0,1017.2,0.0,24.2,25.1,0.241379,0.0,0.0
2022-07-09 09:00:00,91.0,1017.1,0.0,24.3,25.9,0.241379,218.0,9.0
2022-07-09 10:00:00,97.0,1017.5,0.0,24.4,24.9,0.224138,0.0,0.0
2022-07-09 11:00:00,97.0,1017.7,0.0,24.3,24.8,0.224138,0.0,0.0
2022-07-09 12:00:00,84.0,1018.2,0.0,24.7,27.6,0.224138,290.0,5.5
2022-07-09 13:00:00,78.0,1018.3,0.0,24.5,28.7,0.206897,242.0,8.6
2022-07-09 14:00:00,71.0,1018.4,0.0,24.5,30.3,0.172414,245.0,10.8
2022-07-09 15:00:00,59.0,1018.3,0.0,22.9,31.9,0.068966,260.0,14.8
2022-07-09 16:00:00,53.0,1017.9,0.0,22.0,32.8,-0.017241,240.0,9.3
2022-07-09 17:00:00,61.0,1017.5,0.0,22.1,30.5,0.0,230.0,18.5
2022-07-09 18:00:00,55.0,1016.8,0.0,22.3,32.5,-0.086207,0.0,0.0
2022-07-09 19:00:00,60.0,1016.4,1.0,22.5,31.2,0.068966,350.0,12.2
2022-07-09 20:00:00,60.0,1016.6,1.2,22.0,30.7,0.034483,240.0,16.7
2022-07-09 21:00:00,67.0,1016.3,0.9,23.6,30.4,0.137931,280.0,5.5
2022-07-09 22:00:00,66.0,1015.7,0.0,23.4,30.5,0.189655,219.0,13.3
2022-07-09 23:00:00,71.0,1014.7,0.0,24.3,30.1,0.293103,217.0,17.6
2022-07-10 00:00:00,75.0,1014.9,0.0,24.2,29.1,0.241379,216.0,16.2
2022-07-10 01:00:00,89.0,1015.7,0.0,23.9,25.9,0.275862,180.0,7.4
2022-07-10 02:00:00,95.0,1016.2,0.0,24.1,25.0,0.293103,0.0,0.0
2022-07-10 03:00:00,92.0,1016.4,0.0,24.2,25.6,0.293103,240.0,5.5
2022-07-10 04:00:00,89.0,1015.7,0.0,24.8,26.8,0.275862,213.0,11.2
2022-07-10 05:00:00,88.0,1015.5,0.0,23.0,25.1,0.258621,240.0,7.4
2022-07-10 06:00:00,89.0,1015.3,0.0,23.1,25.0,0.241379,240.0,7.4
2022-07-10 07:00:00,93.0,1014.7,0.0,23.4,24.6,0.241379,0.0,0.0
2022-07-10 08:00:00,91.0,1014.6,0.0,23.0,24.6,0.224138,220.0,13.0
2022-07-10 09:00:00,98.0,1014.2,0.0,24.8,25.1,0.206897,232.0,8.6
2022-07-10 10:00:00,94.0,1014.0,1.3,23.7,24.7,0.206897,0.0,0.0
2022-07-10 11:00:00,95.0,1014.2,0.0,23.9,24.8,0.206897,0.0,0.0
