DT,prcp,dwpt,pres,rhum,temp,Amity,wdir,wspd
2022-08-06 16:00:00,0.0,12.3,1016.7,59.0,20.6,0.363268,0.0,5.4
2022-08-06 17:00:00,0.0,12.9,1016.4,52.0,23.3,0.330412,18.0,5.4
2022-08-06 18:00:00,0.0,12.9,1016.4,52.0,23.3,0.317953,15.0,5.4
2022-08-06 19:00:00,0.0,13.3,1015.5,41.0,27.8,0.314774,0.0,7.6
2022-08-06 20:00:00,0.0,12.3,1014.9,35.0,29.4,0.345093,0.0,0.0
2022-08-06 21:00:00,0.0,12.0,1014.6,31.0,31.1,0.382204,0.0,7.6
2022-08-06 22:00:00,0.0,10.3,1013.9,26.0,32.2,0.452702,348.0,5.4
2022-08-06 23:00:00,0.0,10.3,1013.9,26.0,32.2,0.528443,341.0,5.4
2022-08-07 00:00:00,0.0,8.3,1013.1,22.0,32.8,0.59822,340.0,11.2
2022-08-07 01:00:00,0.0,9.7,1012.7,25.0,32.2,0.644125,350.0,13.0
2022-08-07 02:00:00,0.0,10.5,1012.9,30.0,30.0,0.633705,350.0,5.4
2022-08-07 03:00:00,0.0,10.8,1013.5,37.0,26.7,0.576468,360.0,7.6
2022-08-07 04:00:00,0.0,10.8,1013.5,37.0,26.7,0.528419,360.0,7.6
2022-08-07 05:00:00,0.0,10.6,1014.3,43.0,23.9,0.451534,0.0,0.0
2022-08-07 06:00:00,0.0,11.7,1014.4,63.0,18.9,0.380257,0.0,0.0
2022-08-07 07:00:00,0.0,11.7,1014.6,63.0,18.9,0.340952,0.0,0.0
2022-08-07 08:00:00,0.0,11.8,1014.5,81.0,15.0,0.317481,0.0,5.4
2022-08-07 09:00:00,0.0,11.8,1014.5,81.0,15.0,0.295675,280.0,5.4
2022-08-07 10:00:00,0.0,12.3,1014.5,90.0,13.9,0.281945,300.0,5.4
2022-08-07 11:00:00,0.0,11.7,1014.7,90.0,13.3,0.273805,0.0,5.4
2022-08-07 12:00:00,0.0,12.2,1014.7,96.0,12.8,0.281227,0.0,0.0
2022-08-07 13:00:00,0.0,12.2,1014.7,96.0,12.8,0.296841,0.0,0.0
2022-08-07 14:00:00,0.0,13.4,1015.3,84.0,16.1,0.342229,230.0,5.4
2022-08-07 15:00:00,0.0,13.2,1015.3,65.0,20.0,0.3654,260.0,5.4
2022-08-07 16:00:00,0.0,13.2,1015.0,48.0,25.0,0.36286,20.0,5.4
2022-08-07 17:00:00,0.0,12.6,1014.8,38.0,28.3,0.340437,2.0,5.4
2022-08-07 18:00:00,0.0,12.6,1014.8,38.0,28.3,0.363225,13.0,5.4
2022-08-07 19:00:00,0.0,11.9,1013.8,28.0,32.8,0.387391,0.0,5.4
2022-08-07 20:00:00,0.0,10.9,1013.3,24.0,34.4,0.435903,13.0,11.2
2022-08-07 21:00:00,0.0,9.2,1012.7,20.0,35.6,0.48183,360.0,13.0
2022-08-07 22:00:00,0.0,8.5,1012.1,18.0,36.7,0.545584,350.0,11.2
2022-08-07 23:00:00,0.0,8.5,1012.1,18.0,36.7,0.630567,350.0,11.2
2022-08-08 00:00:00,0.0,5.9,1011.2,15.0,36.7,0.704128,10.0,13.0
2022-08-08 01:00:00,0.0,8.4,1010.8,19.0,35.6,0.731681,350.0,9.4
2022-08-08 02:00:00,0.0,8.4,1011.4,19.0,35.6,0.690843,5.0,9.4
2022-08-08 03:00:00,0.0,14.9,1012.1,44.0,28.3,0.628201,220.0,18.4
2022-08-08 04:00:00,0.0,13.9,1012.1,52.0,24.4,0.560036,240.0,22.3
2022-08-08 05:00:00,0.0,12.8,1013.3,61.0,20.6,0.466096,250.0,16.6
2022-08-08 06:00:00,0.0,12.2,1013.7,65.0,18.9,0.390614,250.0,13.0
2022-08-08 07:00:00,0.0,11.8,1013.5,68.0,17.8,0.34588,260.0,16.6
2022-08-08 08:00:00,0.0,11.8,1013.5,68.0,17.8,0.315506,260.0,16.6
2022-08-08 09:00:00,0.0,11.2,1013.9,78.0,15.0,0.299535,250.0,11.2
2022-08-08 10:00:00,0.0,11.2,1013.9,81.0,14.4,0.286079,270.0,13.0
2022-08-08 11:00:00,0.0,11.2,1014.2,87.0,13.3,0.284077,260.0,9.4
2022-08-08 12:00:00,0.0,11.0,1014.5,89.0,12.8,0.316867,220.0,5.4
2022-08-08 13:00:00,0.0,11.0,1014.5,89.0,12.8,0.349542,220.0,5.4
2022-08-08 14:00:00,0.0,12.1,1015.4,83.0,15.0,0.387343,230.0,11.2
2022-08-08 15:00:00,0.0,12.7,1015.8,75.0,17.2,0.378113,220.0,7.6
2022-08-08 16:00:00,0.0,13.3,1015.7,68.0,19.4,0.350773,220.0,7.6
2022-08-08 17:00:00,0.0,13.3,1015.3,63.0,20.6,0.34711,230.0,9.4
2022-08-08 18:00:00,0.0,13.3,1015.3,63.0,20.6,0.383953,230.0,9.4
2022-08-08 19:00:00,0.0,14.3,1014.8,55.0,23.9,0.384502,220.0,14.8
2022-08-08 20:00:00,0.0,14.3,1014.3,55.0,23.9,0.477294,5.0,14.8
2022-08-08 21:00:00,0.0,15.1,1014.3,58.0,23.9,0.382944,230.0,18.4
2022-08-08 22:00:00,0.0,15.1,1014.3,58.0,23.9,0.393292,230.0,18.4
2022-08-08 23:00:00,0.0,15.5,1012.7,47.0,27.8,0.490905,200.0,14.8
2022-08-09 00:00:00,0.0,15.6,1012.9,58.0,24.4,0.548182,210.0,25.9
2022-08-09 01:00:00,0.0,15.6,1012.9,58.0,24.4,0.583853,210.0,25.9
2022-08-09 02:00:00,0.0,14.0,1013.2,71.0,19.4,0.559187,220.0,24.1
2022-08-09 03:00:00,0.0,14.0,1013.2,71.0,19.4,0.522508,220.0,24.1
2022-08-09 04:00:00,0.0,13.4,1014.1,84.0,16.1,0.473229,220.0,22.3
2022-08-09 05:00:00,0.0,12.8,1014.5,81.0,16.1,0.392137,210.0,20.5
2022-08-09 06:00:00,0.0,12.7,1015.1,83.0,15.6,0.348327,210.0,18.4
2022-08-09 07:00:00,0.0,12.9,1014.6,87.0,15.0,0.325831,230.0,11.2
2022-08-09 08:00:00,0.0,12.9,1014.6,87.0,15.0,0.293097,230.0,11.2
2022-08-09 09:00:00,0.0,12.3,1015.2,90.0,13.9,0.27889,150.0,7.6
2022-08-09 10:00:00,0.0,12.9,1015.2,87.0,15.0,0.269167,240.0,7.6
2022-08-09 11:00:00,0.0,12.8,1014.7,90.0,14.4,0.285233,0.0,0.0
2022-08-09 12:00:00,0.0,12.8,1014.5,93.0,13.9,0.311746,0.0,0.0
2022-08-09 13:00:00,0.0,12.8,1014.5,93.0,13.9,0.34423,0.0,0.0
2022-08-09 14:00:00,0.0,13.4,1014.3,90.0,15.0,0.389207,0.0,7.6
2022-08-09 15:00:00,0.0,13.4,1014.3,90.0,15.0,0.399433,280.0,7.6
2022-08-09 16:00:00,0.0,14.0,1014.2,76.0,18.3,0.357796,0.0,0.0
2022-08-09 17:00:00,0.0,14.0,1014.2,76.0,18.3,0.332166,0.0,0.0
2022-08-09 18:00:00,0.0,15.1,1014.1,64.0,22.2,0.333719,0.0,0.0
2022-08-09 19:00:00,0.0,15.1,1013.2,58.0,23.9,0.333174,0.0,0.0
2022-08-09 20:00:00,0.0,16.2,1012.5,56.0,25.6,0.334926,0.0,9.4
2022-08-09 21:00:00,0.0,16.2,1012.5,56.0,25.6,0.387744,222.0,9.4
2022-08-09 22:00:00,0.0,16.8,1011.7,53.0,27.2,0.452035,0.0,0.0
2022-08-09 23:00:00,0.0,17.1,1010.4,49.0,28.9,0.53365,210.0,5.4
2022-08-10 00:00:00,0.0,16.8,1010.5,48.0,28.9,0.602398,200.0,5.4
2022-08-10 01:00:00,0.0,15.7,1010.3,60.0,23.9,0.623058,200.0,5.4
2022-08-10 02:00:00,0.0,15.0,1010.5,68.0,21.1,0.585228,6.0,25.9
2022-08-10 03:00:00,0.0,15.0,1010.5,68.0,21.1,0.525759,220.0,22.3
2022-08-10 04:00:00,0.0,14.0,1011.4,84.0,16.7,0.465167,290.0,13.0
2022-08-10 05:00:00,1.0,13.9,1013.1,87.0,16.1,0.39967,290.0,13.0
2022-08-10 06:00:00,0.0,13.3,1013.4,86.0,15.6,0.346885,200.0,20.5
2022-08-10 07:00:00,0.0,13.3,1013.4,86.0,15.6,0.316299,200.0,20.5
2022-08-10 08:00:00,0.0,13.4,1014.4,84.0,16.1,0.304483,210.0,22.3
2022-08-10 09:00:00,0.0,13.4,1015.0,84.0,16.1,0.297843,210.0,18.4
2022-08-10 10:00:00,0.0,13.4,1015.0,84.0,16.1,0.289197,210.0,18.4
2022-08-10 11:00:00,0.0,13.2,1015.4,80.0,16.7,0.30231,200.0,16.6
2022-08-10 12:00:00,0.0,13.4,1016.0,84.0,16.1,0.325008,4.0,14.8
2022-08-10 13:00:00,0.0,13.9,1016.9,87.0,16.1,0.353983,200.0,9.4
2022-08-10 14:00:00,0.0,14.0,1017.3,84.0,16.7,0.396491,190.0,11.2
2022-08-10 15:00:00,0.0,13.9,1017.5,81.0,17.2,0.416836,200.0,11.2
2022-08-10 16:00:00,0.0,13.9,1017.9,78.0,17.8,0.424604,210.0,9.4
2022-08-10 17:00:00,0.0,13.9,1017.9,78.0,17.8,0.420957,210.0,9.4
2022-08-10 18:00:00,0.0,14.0,1018.7,73.0,18.9,0.44224,240.0,13.0
2022-08-10 19:00:00,0.0,14.0,1018.9,73.0,18.9,0.434246,230.0,9.4
2022-08-10 20:00:00,0.0,13.2,1018.8,65.0,20.0,0.360519,2.0,9.4
2022-08-10 21:00:00,0.0,13.3,1018.8,57.0,22.2,0.372516,240.0,5.4
2022-08-10 22:00:00,0.0,13.3,1018.8,57.0,22.2,0.376449,220.0,5.4
2022-08-10 23:00:00,0.0,13.3,1018.7,55.0,22.8,0.429197,250.0,11.2
2022-08-11 00:00:00,0.0,13.3,1018.7,55.0,22.8,0.458067,250.0,11.2
2022-08-11 01:00:00,0.0,12.3,1018.6,50.0,23.3,0.533784,290.0,11.2
2022-08-11 02:00:00,0.0,12.8,1018.6,57.0,21.7,0.498429,0.0,11.2
2022-08-11 03:00:00,0.0,12.8,1018.6,57.0,21.7,0.493675,0.0,0.0
2022-08-11 04:00:00,0.0,12.1,1019.5,72.0,17.2,0.472588,0.0,0.0
2022-08-11 05:00:00,0.0,11.7,1019.7,75.0,16.1,0.399019,2.0,0.0
2022-08-11 06:00:00,0.0,12.3,1019.7,78.0,16.1,0.344352,310.0,7.6
2022-08-11 07:00:00,0.0,12.3,1019.7,78.0,16.1,0.316372,310.0,7.6
2022-08-11 08:00:00,0.0,11.7,1019.5,93.0,12.8,0.294423,0.0,0.0
2022-08-11 09:00:00,0.0,11.1,1019.2,96.0,11.7,0.283291,0.0,0.0
2022-08-11 10:00:00,0.0,11.1,1019.2,93.0,12.2,0.276998,290.0,5.4
2022-08-11 11:00:00,0.0,10.6,1019.1,93.0,11.7,0.282392,0.0,5.4
2022-08-11 12:00:00,0.0,10.6,1019.1,93.0,11.7,0.314772,0.0,0.0
2022-08-11 13:00:00,0.0,10.6,1019.1,93.0,11.7,0.339613,0.0,0.0
2022-08-11 14:00:00,0.0,12.3,1019.3,90.0,13.9,0.386248,0.0,0.0
2022-08-11 15:00:00,0.0,12.7,1018.9,75.0,17.2,0.375989,0.0,0.0
2022-08-11 16:00:00,0.0,14.0,1018.4,71.0,19.4,0.349848,0.0,0.0
2022-08-11 17:00:00,0.0,14.0,1018.4,71.0,19.4,0.318659,0.0,0.0
2022-08-11 18:00:00,0.0,15.1,1017.4,60.0,23.3,0.30884,0.0,0.0
2022-08-11 19:00:00,0.0,14.5,1016.8,52.0,25.0,0.312157,0.0,0.0
2022-08-11 20:00:00,0.0,14.5,1016.8,52.0,25.0,0.33389,0.0,0.0
2022-08-11 21:00:00,0.0,14.5,1016.3,47.0,26.7,0.383373,0.0,0.0
2022-08-11 22:00:00,0.0,13.0,1015.9,40.0,27.8,0.458684,0.0,0.0
2022-08-11 23:00:00,0.0,14.3,1014.7,41.0,28.9,0.523545,200.0,7.6
2022-08-12 00:00:00,0.0,15.6,1014.6,46.0,28.3,0.573377,230.0,24.1
2022-08-12 01:00:00,0.0,15.0,1014.9,52.0,25.6,0.618108,230.0,24.1
2022-08-12 02:00:00,0.0,14.4,1015.2,59.0,22.8,0.588803,230.0,22.3
2022-08-12 03:00:00,0.0,14.4,1015.2,59.0,22.8,0.551605,230.0,22.3
2022-08-12 04:00:00,0.0,12.9,1016.3,73.0,17.8,0.517803,220.0,20.5
2022-08-12 05:00:00,0.0,12.7,1016.4,75.0,17.2,0.438268,220.0,16.6
2022-08-12 06:00:00,0.0,12.3,1016.9,78.0,16.1,0.362192,230.0,13.0
2022-08-12 07:00:00,0.0,12.3,1016.9,78.0,16.1,0.32559,230.0,13.0
2022-08-12 08:00:00,0.0,12.3,1017.3,90.0,13.9,0.30017,230.0,9.4
2022-08-12 09:00:00,0.0,12.2,1017.2,93.0,13.3,0.283599,230.0,13.0
2022-08-12 10:00:00,0.0,11.7,1017.3,93.0,12.8,0.284705,220.0,7.6
2022-08-12 11:00:00,0.0,11.1,1017.2,93.0,12.2,0.279156,0.0,0.0
2022-08-12 12:00:00,0.0,11.1,1017.2,93.0,12.2,0.305838,0.0,0.0
2022-08-12 13:00:00,0.0,11.1,1017.3,93.0,12.2,0.334298,220.0,9.4
2022-08-12 14:00:00,0.0,11.7,1017.7,93.0,12.8,0.386903,200.0,7.6
2022-08-12 15:00:00,0.0,12.1,1018.4,83.0,15.0,0.383567,240.0,7.6
2022-08-12 16:00:00,0.0,12.8,1018.2,78.0,16.7,0.351108,240.0,5.4
2022-08-12 17:00:00,0.0,12.8,1018.2,78.0,16.7,0.309516,220.0,5.4
2022-08-12 18:00:00,0.0,12.8,1017.8,59.0,21.1,0.306192,0.0,0.0
2022-08-12 19:00:00,0.0,12.1,1017.5,51.0,22.8,0.351022,200.0,14.8
2022-08-12 20:00:00,0.0,12.1,1017.5,51.0,22.8,0.368737,200.0,14.8
2022-08-12 21:00:00,0.0,13.2,1017.2,48.0,25.0,0.390759,210.0,13.0
2022-08-12 22:00:00,0.0,13.2,1017.2,48.0,25.0,0.359859,210.0,13.0
2022-08-12 23:00:00,0.0,12.2,1017.3,48.0,23.9,0.428224,210.0,20.5
2022-08-13 00:00:00,0.0,12.2,1017.3,48.0,23.9,0.489256,210.0,20.5
2022-08-13 01:00:00,0.0,11.0,1017.3,46.0,23.3,0.527649,240.0,24.1
2022-08-13 02:00:00,0.0,10.6,1018.0,51.0,21.1,0.499483,240.0,22.3
2022-08-13 03:00:00,0.0,9.9,1018.8,56.0,18.9,0.48274,250.0,18.4
2022-08-13 04:00:00,0.0,10.0,1019.8,67.0,16.1,0.458607,280.0,11.2
2022-08-13 05:00:00,0.0,9.9,1020.2,80.0,13.3,0.402649,3.0,11.2
2022-08-13 06:00:00,0.0,9.9,1020.2,80.0,13.3,0.353706,210.0,9.4
2022-08-13 07:00:00,0.0,9.9,1020.3,80.0,13.3,0.322055,190.0,9.4
2022-08-13 08:00:00,0.0,9.9,1020.8,86.0,12.2,0.29308,2.0,9.4
2022-08-13 09:00:00,0.0,10.7,1021.1,84.0,13.3,0.269561,0.0,0.0
2022-08-13 10:00:00,0.0,11.1,1021.2,83.0,13.9,0.25572,0.0,0.0
2022-08-13 11:00:00,0.0,10.7,1021.4,81.0,13.9,0.249864,0.0,0.0
2022-08-13 12:00:00,0.0,10.7,1021.4,81.0,13.9,0.265503,0.0,0.0
2022-08-13 13:00:00,0.0,11.8,1022.0,81.0,15.0,0.303299,0.0,0.0
2022-08-13 14:00:00,0.0,11.8,1022.2,81.0,15.0,0.353576,0.0,5.4
2022-08-13 15:00:00,0.0,11.7,1022.4,75.0,16.1,0.383279,0.0,0.0
2022-08-13 16:00:00,0.0,11.7,1022.4,75.0,16.1,0.382583,0.0,0.0
2022-08-13 17:00:00,0.0,12.3,1022.6,59.0,20.6,0.365576,2.0,5.4
2022-08-13 18:00:00,0.0,12.3,1022.6,59.0,20.6,0.282939,306.0,7.6
2022-08-13 19:00:00,0.0,11.1,1022.3,53.0,21.1,0.265186,10.0,5.4
2022-08-13 20:00:00,0.0,11.8,1021.7,50.0,22.8,0.292276,10.0,11.2
2022-08-13 21:00:00,0.0,12.4,1021.3,47.0,24.4,0.315429,310.0,9.4
2022-08-13 22:00:00,0.0,12.2,1021.1,45.0,25.0,0.366287,310.0,14.8
2022-08-13 23:00:00,0.0,12.8,1020.6,45.0,25.6,0.424542,360.0,11.2
2022-08-14 00:00:00,0.0,12.1,1020.2,43.0,25.6,0.495723,330.0,11.2
2022-08-14 01:00:00,0.0,12.2,1019.4,45.0,25.0,0.555947,350.0,13.0
2022-08-14 02:00:00,0.0,12.2,1019.4,45.0,25.0,0.526112,350.0,13.0
2022-08-14 03:00:00,0.0,12.9,1019.6,52.0,23.3,0.500957,360.0,11.2
2022-08-14 04:00:00,0.0,12.8,1019.9,61.0,20.6,0.461448,360.0,14.8
2022-08-14 05:00:00,0.0,12.3,1020.1,70.0,17.8,0.405828,340.0,7.6
2022-08-14 06:00:00,0.0,12.3,1020.1,70.0,17.8,0.355615,340.0,7.6
2022-08-14 07:00:00,0.0,11.8,1020.2,87.0,13.9,0.320373,290.0,5.4
2022-08-14 08:00:00,0.0,11.7,1020.4,93.0,12.8,0.290017,290.0,0.0
2022-08-14 09:00:00,0.0,12.2,1020.5,93.0,13.3,0.276384,0.0,0.0
2022-08-14 10:00:00,0.0,11.7,1020.5,90.0,13.3,0.254041,0.0,0.0
2022-08-14 11:00:00,0.0,11.7,1020.5,90.0,13.3,0.249886,0.0,0.0
2022-08-14 12:00:00,0.0,11.7,1020.6,97.0,12.2,0.250165,0.0,0.0
2022-08-14 13:00:00,0.0,11.1,1021.0,93.0,12.2,0.270305,0.0,0.0
2022-08-14 14:00:00,0.0,12.8,1021.2,90.0,14.4,0.308637,0.0,0.0
2022-08-14 15:00:00,0.0,13.2,1021.3,80.0,16.7,0.316055,0.0,0.0
2022-08-14 16:00:00,0.0,13.2,1021.3,80.0,16.7,0.286762,0.0,0.0
2022-08-14 17:00:00,0.0,14.0,1020.6,64.0,21.1,0.274821,0.0,0.0
2022-08-14 18:00:00,0.0,14.0,1020.1,56.0,23.3,0.258786,0.0,0.0
2022-08-14 19:00:00,0.0,13.2,1019.6,48.0,25.0,0.272207,70.0,9.4
2022-08-14 20:00:00,0.0,13.4,1019.1,44.0,26.7,0.294383,0.0,0.0
2022-08-14 21:00:00,0.0,13.4,1019.1,44.0,26.7,0.339348,0.0,0.0
2022-08-14 22:00:00,0.0,12.2,1018.4,38.0,27.8,0.398098,0.0,0.0
2022-08-14 23:00:00,0.0,12.3,1017.7,36.0,28.9,0.484643,360.0,7.6
2022-08-15 00:00:00,0.0,12.9,1016.7,35.0,30.0,0.562639,0.0,0.0
2022-08-15 01:00:00,0.0,12.9,1016.7,35.0,30.0,0.608969,0.0,0.0
2022-08-15 02:00:00,0.0,12.8,1016.4,36.0,29.4,0.569874,300.0,5.4
2022-08-15 03:00:00,0.0,15.1,1016.5,56.0,24.4,0.516617,220.0,16.6
2022-08-15 04:00:00,0.0,14.0,1017.0,66.0,20.6,0.466035,240.0,7.6
2022-08-15 05:00:00,0.0,12.7,1017.5,70.0,18.3,0.388254,260.0,9.4
2022-08-15 06:00:00,0.0,12.7,1017.5,70.0,18.3,0.326113,260.0,9.4
2022-08-15 07:00:00,0.0,12.8,1017.8,81.0,16.1,0.30166,250.0,7.6
2022-08-15 08:00:00,0.0,12.3,1017.6,78.0,16.1,0.275868,250.0,5.4
2022-08-15 09:00:00,0.0,12.2,1017.6,80.0,15.6,0.261,0.0,0.0
2022-08-15 10:00:00,0.0,11.7,1017.8,84.0,14.4,0.253237,290.0,7.6
2022-08-15 11:00:00,0.0,11.7,1017.8,84.0,14.4,0.260052,290.0,7.6
2022-08-15 12:00:00,0.0,11.8,1017.6,87.0,13.9,0.294136,300.0,5.4
2022-08-15 13:00:00,0.0,11.2,1017.6,87.0,13.3,0.330065,290.0,5.4
2022-08-15 14:00:00,0.0,11.0,1018.0,89.0,12.8,0.393481,0.0,0.0
2022-08-15 15:00:00,0.0,13.4,1018.1,73.0,18.3,0.38463,0.0,0.0
2022-08-15 16:00:00,0.0,13.4,1018.1,73.0,18.3,0.366289,0.0,0.0
2022-08-15 17:00:00,0.0,14.0,1017.8,54.0,23.9,0.348548,3.0,7.6
2022-08-15 18:00:00,0.0,14.4,1017.1,50.0,25.6,0.347866,326.0,5.4
2022-08-15 19:00:00,0.0,13.8,1016.6,45.0,26.7,0.352586,300.0,9.4
2022-08-15 20:00:00,0.0,13.8,1016.6,45.0,26.7,0.381192,300.0,9.4
2022-08-15 21:00:00,0.0,13.2,1016.0,38.0,28.9,0.433935,80.0,9.0
2022-08-15 22:00:00,0.0,13.4,1015.6,35.0,30.6,0.484454,80.0,9.4
2022-08-15 23:00:00,0.0,13.4,1015.0,34.0,31.1,0.558956,0.0,0.0
2022-08-16 00:00:00,0.0,14.3,1014.4,37.0,30.6,0.622144,230.0,16.6
2022-08-16 01:00:00,0.0,14.3,1014.4,37.0,30.6,0.672837,230.0,16.6
2022-08-16 02:00:00,0.0,14.9,1014.4,44.0,28.3,0.626077,230.0,18.4
2022-08-16 03:00:00,0.0,13.3,1015.5,61.0,21.1,0.566019,250.0,13.0
2022-08-16 04:00:00,0.0,13.3,1015.9,70.0,18.9,0.508217,240.0,13.0
2022-08-16 05:00:00,0.0,12.7,1016.1,70.0,18.3,0.444113,3.0,13.0
2022-08-16 06:00:00,0.0,12.7,1016.1,70.0,18.3,0.373079,230.0,11.2
2022-08-16 07:00:00,0.0,12.8,1016.6,78.0,16.7,0.340801,0.0,0.0
2022-08-16 08:00:00,0.0,12.8,1016.7,78.0,16.7,0.309699,2.0,0.0
2022-08-16 09:00:00,0.0,13.3,1016.8,86.0,15.6,0.290909,290.0,9.4
2022-08-16 10:00:00,0.0,12.9,1017.2,87.0,15.0,0.285966,280.0,7.6
2022-08-16 11:00:00,0.0,12.9,1017.2,87.0,15.0,0.284192,280.0,7.6
2022-08-16 12:00:00,0.0,12.2,1017.4,93.0,13.3,0.319628,290.0,7.6
2022-08-16 13:00:00,0.0,12.8,1017.8,93.0,13.9,0.348187,280.0,5.4
2022-08-16 14:00:00,0.0,13.3,1017.9,86.0,15.6,0.386853,0.0,0.0
2022-08-16 15:00:00,0.0,13.4,1017.6,73.0,18.3,0.377484,330.0,7.6
2022-08-16 16:00:00,0.0,13.4,1017.6,73.0,18.3,0.338038,330.0,7.6
2022-08-16 17:00:00,0.0,12.2,1017.1,48.0,23.9,0.30689,0.0,9.4
2022-08-16 18:00:00,0.0,12.8,1016.4,41.0,27.2,0.318929,340.0,13.0
2022-08-16 19:00:00,0.0,10.9,1015.8,34.0,28.3,0.335991,320.0,9.4
2022-08-16 20:00:00,0.0,10.9,1015.8,34.0,28.3,0.366574,320.0,9.4
2022-08-16 21:00:00,0.0,9.9,1015.1,27.0,31.1,0.418018,360.0,14.8
2022-08-16 22:00:00,0.0,10.8,1013.6,27.0,32.2,0.476672,20.0,14.8
2022-08-16 23:00:00,0.0,10.8,1013.6,27.0,32.2,0.571603,20.0,14.8
2022-08-17 00:00:00,0.0,10.8,1012.7,26.0,32.8,0.644434,360.0,18.4
2022-08-17 01:00:00,0.0,10.8,1012.7,26.0,32.8,0.710196,10.0,22.3
2022-08-17 02:00:00,0.0,12.3,1012.3,36.0,28.9,0.670258,5.0,16.6
2022-08-17 03:00:00,0.0,12.2,1012.7,45.0,25.0,0.646217,20.0,9.4
2022-08-17 04:00:00,0.0,12.2,1013.1,48.0,23.9,0.59003,350.0,13.0
2022-08-17 05:00:00,0.0,12.2,1013.1,48.0,23.9,0.497382,350.0,13.0
2022-08-17 06:00:00,0.0,13.3,1013.1,55.0,22.8,0.419793,350.0,9.4
2022-08-17 07:00:00,0.0,13.9,1013.2,81.0,17.2,0.377785,280.0,5.4
2022-08-17 08:00:00,0.0,14.3,1013.1,86.0,16.7,0.35408,270.0,5.4
2022-08-17 09:00:00,0.0,12.8,1013.3,90.0,14.4,0.340394,210.0,7.6
2022-08-17 10:00:00,0.0,13.3,1013.5,93.0,14.4,0.334917,0.0,0.0
2022-08-17 11:00:00,0.0,13.3,1013.5,93.0,14.4,0.33352,0.0,0.0
2022-08-17 12:00:00,0.0,12.9,1013.5,87.0,15.0,0.343495,0.0,0.0
2022-08-17 13:00:00,0.0,13.3,1013.6,93.0,14.4,0.370748,0.0,0.0
2022-08-17 14:00:00,0.0,14.5,1013.6,84.0,17.2,0.426123,0.0,0.0
2022-08-17 15:00:00,0.0,14.5,1013.6,84.0,17.2,0.434146,0.0,0.0
2022-08-17 16:00:00,0.0,15.1,1013.0,58.0,23.9,0.423354,0.0,0.0
2022-08-17 17:00:00,0.0,14.9,1012.6,47.0,27.2,0.415351,3.0,0.0
2022-08-17 18:00:00,0.0,16.1,1012.1,46.0,28.9,0.416416,90.0,7.6
2022-08-17 19:00:00,0.0,16.6,1011.4,43.0,30.6,0.445015,90.0,9.4
2022-08-17 20:00:00,0.0,16.6,1011.4,43.0,30.6,0.523349,170.0,9.4
2022-08-17 21:00:00,0.0,16.7,1010.9,36.0,33.9,0.585652,0.0,0.0
2022-08-17 22:00:00,0.0,16.6,1010.3,37.0,33.3,0.627904,110.0,5.4
2022-08-17 23:00:00,0.0,16.6,1010.3,37.0,33.3,0.651458,110.0,5.4
2022-08-18 00:00:00,0.0,17.2,1009.6,36.0,34.4,0.741085,0.0,0.0
2022-08-18 01:00:00,0.0,17.2,1009.6,36.0,34.4,0.79421,0.0,0.0
2022-08-18 02:00:00,0.0,18.8,1009.9,51.0,30.0,0.778102,140.0,11.2
2022-08-18 03:00:00,0.0,17.9,1010.6,55.0,27.8,0.74839,230.0,11.2
2022-08-18 04:00:00,0.0,17.9,1010.6,55.0,27.8,0.687029,230.0,11.2
2022-08-18 05:00:00,0.0,17.7,1010.6,60.0,26.1,0.592287,2.0,0.0
2022-08-18 06:00:00,0.0,17.7,1010.6,60.0,26.1,0.509654,270.0,5.4
2022-08-18 07:00:00,0.0,17.9,1011.8,79.0,21.7,0.457907,0.0,0.0
2022-08-18 08:00:00,0.0,16.6,1011.9,73.0,21.7,0.421034,0.0,13.0
2022-08-18 09:00:00,0.0,16.6,1011.1,73.0,21.7,0.396455,0.0,0.0
2022-08-18 10:00:00,0.0,16.6,1011.1,73.0,21.7,0.384084,0.0,0.0
2022-08-18 11:00:00,0.0,16.1,1011.9,90.0,17.8,0.370111,0.0,0.0
2022-08-18 12:00:00,0.0,16.1,1012.1,87.0,18.3,0.388964,0.0,0.0
2022-08-18 13:00:00,0.0,16.1,1012.1,87.0,18.3,0.424803,0.0,0.0
2022-08-18 14:00:00,0.0,16.6,1013.1,81.0,20.0,0.476653,150.0,11.2
2022-08-18 15:00:00,0.0,16.6,1013.1,81.0,20.0,0.477054,150.0,11.2
2022-08-18 16:00:00,0.0,18.3,1012.9,64.0,25.6,0.482942,280.0,9.4
2022-08-18 17:00:00,0.0,19.0,1012.6,55.0,28.9,0.477039,40.0,5.4
2022-08-18 18:00:00,0.0,18.8,1012.5,53.0,29.4,0.578273,90.0,9.4
2022-08-18 19:00:00,0.0,18.8,1012.2,51.0,30.0,0.564923,0.0,0.0
2022-08-18 20:00:00,0.0,18.8,1012.2,51.0,30.0,0.617191,0.0,0.0
2022-08-18 21:00:00,0.0,18.8,1011.6,51.0,30.0,0.637437,70.0,9.4
2022-08-18 22:00:00,0.0,18.8,1011.6,51.0,30.0,0.638352,70.0,9.4
2022-08-18 23:00:00,0.0,18.4,1011.2,50.0,30.0,0.681526,2.0,13.0
2022-08-19 00:00:00,0.0,18.5,1010.7,47.0,31.1,0.680297,10.0,7.6
