DT,dwpt,prcp,pres,rhum,wspd,Waianae,temp,wdir
2022-12-27 14:00:00,19.2,0.0,1019.4,86.0,9.7,0.451064,21.6,80.0
2022-12-27 15:00:00,19.4,0.0,1019.5,88.0,9.7,0.46383,21.5,80.0
2022-12-27 16:00:00,19.3,0.0,1019.6,87.0,10.4,0.48,21.6,82.0
2022-12-27 17:00:00,19.2,0.0,1019.9,86.0,10.1,0.47234,21.6,76.0
2022-12-27 18:00:00,19.1,0.0,1020.2,80.0,12.2,0.410213,22.7,77.0
2022-12-27 19:00:00,18.5,0.0,1020.4,69.0,15.5,0.189787,24.6,88.0
2022-12-27 20:00:00,18.2,0.0,1020.4,63.0,16.6,-0.0246808,25.8,89.0
2022-12-27 21:00:00,17.6,0.0,1019.7,57.0,16.2,-0.0706382,26.8,92.0
2022-12-27 22:00:00,17.2,0.0,1019.1,54.0,17.6,-0.238298,27.3,92.0
2022-12-27 23:00:00,17.0,0.0,1018.2,53.0,18.4,-0.293617,27.4,95.0
2022-12-28 00:00:00,16.9,0.0,1017.4,53.0,16.9,-0.227234,27.3,101.0
2022-12-28 01:00:00,15.9,0.0,1017.3,51.0,10.8,-0.0936168,26.9,75.0
2022-12-28 02:00:00,16.3,0.0,1017.2,54.0,7.9,0.137021,26.3,76.0
2022-12-28 03:00:00,16.5,0.0,1017.6,57.0,7.2,0.51149,25.6,75.0
2022-12-28 04:00:00,17.5,0.0,1018.1,67.0,9.7,0.754043,24.0,76.0
2022-12-28 05:00:00,18.0,0.0,1018.5,71.0,10.4,0.793191,23.6,78.0
2022-12-28 06:00:00,18.3,0.0,1018.8,75.0,11.5,0.76,23.0,85.0
2022-12-28 07:00:00,18.5,0.0,1019.3,76.0,13.3,0.737021,23.0,84.0
2022-12-28 08:00:00,18.8,0.0,1019.4,78.0,13.0,0.658723,22.8,81.0
2022-12-28 09:00:00,19.0,0.0,1019.2,81.0,11.5,0.608511,22.4,82.0
2022-12-28 10:00:00,18.6,0.0,1019.0,80.0,10.4,0.554043,22.2,80.0
2022-12-28 11:00:00,18.2,0.0,1018.4,79.0,10.1,0.492766,22.0,80.0
2022-12-28 12:00:00,18.2,0.0,1018.1,79.0,12.2,0.451915,22.0,88.0
2022-12-28 13:00:00,18.3,0.0,1017.7,81.0,11.5,0.444255,21.7,90.0
2022-12-28 14:00:00,18.7,0.0,1017.7,82.0,12.6,0.440851,21.9,90.0
2022-12-28 15:00:00,18.7,0.0,1018.1,82.0,11.2,0.460426,21.9,89.0
2022-12-28 16:00:00,18.7,0.0,1018.5,83.0,10.1,0.46383,21.7,85.0
2022-12-28 17:00:00,17.5,0.0,1018.9,78.0,9.0,0.485958,21.5,80.0
2022-12-28 18:00:00,17.3,0.0,1019.2,72.0,10.4,0.422979,22.6,78.0
2022-12-28 19:00:00,17.4,0.0,1019.5,66.0,14.8,0.235745,24.2,88.0
2022-12-28 20:00:00,17.9,0.0,1019.5,65.0,15.5,0.196596,24.9,98.0
2022-12-28 21:00:00,17.3,0.0,1018.7,58.0,16.2,0.0314895,26.2,103.0
2022-12-28 22:00:00,15.4,0.0,1017.9,49.0,11.5,0.144681,27.0,100.0
2022-12-28 23:00:00,16.6,0.0,1016.7,54.0,15.1,-0.0774467,26.7,104.0
2022-12-29 00:00:00,16.3,0.0,1015.7,54.0,13.7,0.233192,26.4,99.0
2022-12-29 01:00:00,16.7,0.0,1015.3,56.0,11.9,0.364255,26.2,95.0
2022-12-29 02:00:00,16.4,0.0,1015.1,55.0,6.8,0.433192,26.1,96.0
2022-12-29 03:00:00,16.5,0.0,1015.4,58.0,2.5,0.581277,25.4,178.0
2022-12-29 04:00:00,17.6,0.0,1015.9,68.0,4.0,0.744681,23.9,220.0
2022-12-29 05:00:00,18.4,0.0,1016.6,79.0,3.2,0.78383,22.2,220.0
2022-12-29 06:00:00,18.5,0.0,1017.0,78.0,2.5,0.74383,22.5,123.0
2022-12-29 07:00:00,18.6,0.0,1017.5,82.0,3.2,0.716596,21.8,92.0
2022-12-29 08:00:00,19.3,0.0,1017.9,89.0,2.2,0.65617,21.2,19.0
2022-12-29 09:00:00,19.5,0.0,1017.9,92.0,2.5,0.595745,20.8,17.0
2022-12-29 10:00:00,19.5,0.0,1017.6,92.0,1.4,0.515745,20.8,22.0
2022-12-29 11:00:00,19.2,0.0,1017.2,90.0,1.4,0.469787,20.9,171.0
2022-12-29 12:00:00,19.0,0.0,1016.7,88.0,1.1,0.427234,21.1,197.0
2022-12-29 13:00:00,17.8,0.0,1015.8,91.0,4.0,0.405958,19.3,18.0
2022-12-29 14:00:00,17.3,0.0,1015.5,93.0,4.0,0.408511,18.5,20.0
2022-12-29 15:00:00,16.9,0.0,1015.7,93.0,4.0,0.42383,18.1,20.0
2022-12-29 16:00:00,16.6,0.0,1016.2,92.0,4.3,0.434043,17.9,22.0
2022-12-29 17:00:00,16.3,0.0,1016.7,92.0,4.3,0.44,17.6,23.0
2022-12-29 18:00:00,16.4,0.0,1016.9,79.0,4.7,0.364255,20.2,38.0
2022-12-29 19:00:00,16.2,0.0,1017.4,63.0,5.0,0.0425533,23.7,86.0
2022-12-29 20:00:00,17.1,0.0,1017.7,62.0,7.9,-0.225532,24.9,138.0
2022-12-29 21:00:00,17.6,0.0,1017.3,61.0,9.7,-0.353191,25.7,155.0
2022-12-29 22:00:00,17.1,0.0,1016.8,58.0,10.4,-0.282553,26.0,165.0
2022-12-29 23:00:00,16.6,0.0,1016.0,56.0,10.4,-0.48,26.1,171.0
2022-12-30 00:00:00,17.2,0.0,1015.3,58.0,10.1,-0.408511,26.1,190.0
2022-12-30 01:00:00,17.7,0.0,1015.1,61.0,10.8,-0.102979,25.8,214.0
2022-12-30 02:00:00,17.8,0.0,1015.3,63.0,10.4,0.377021,25.3,236.0
2022-12-30 03:00:00,17.5,0.0,1015.6,65.0,9.7,0.581277,24.5,263.0
2022-12-30 04:00:00,18.3,0.0,1016.6,73.0,2.2,0.719149,23.4,29.0
2022-12-30 05:00:00,18.1,0.0,1017.2,78.0,4.3,0.790638,22.1,59.0
2022-12-30 06:00:00,18.4,0.0,1018.0,85.0,5.4,0.734468,21.0,42.0
2022-12-30 07:00:00,18.3,0.0,1018.5,87.0,4.3,0.710638,20.5,28.0
2022-12-30 08:00:00,18.4,0.0,1018.8,90.0,4.0,0.657872,20.1,25.0
2022-12-30 09:00:00,19.6,0.0,1018.6,95.0,4.0,0.594894,20.4,42.0
2022-12-30 10:00:00,19.6,0.0,1018.7,95.0,3.6,0.534468,20.4,41.0
2022-12-30 11:00:00,19.0,0.0,1018.3,96.0,3.2,0.476596,19.7,59.0
2022-12-30 12:00:00,18.5,0.0,1018.1,95.0,4.0,0.426383,19.3,19.0
2022-12-30 13:00:00,18.3,0.0,1017.8,95.0,4.7,0.413617,19.1,11.0
2022-12-30 14:00:00,17.7,0.0,1017.5,94.0,5.0,0.413617,18.7,17.0
2022-12-30 15:00:00,17.4,0.0,1017.6,94.0,5.8,0.422128,18.4,23.0
2022-12-30 16:00:00,17.2,0.0,1017.9,94.0,6.5,0.44766,18.2,28.0
2022-12-30 17:00:00,17.1,0.0,1018.4,94.0,6.8,0.453617,18.1,26.0
2022-12-30 18:00:00,18.4,0.0,1018.8,88.0,6.5,0.377872,20.5,20.0
2022-12-30 19:00:00,17.5,0.0,1018.8,68.0,3.6,0.184681,23.8,58.0
2022-12-30 20:00:00,16.3,0.0,1019.1,56.0,11.5,0.0127661,25.7,82.0
2022-12-30 21:00:00,15.4,0.0,1018.6,50.0,13.7,-0.00595732,26.7,90.0
2022-12-30 22:00:00,15.3,0.0,1017.9,48.0,13.3,-0.0485106,27.3,94.0
2022-12-30 23:00:00,15.2,0.0,1017.2,47.0,13.7,-0.130213,27.5,97.0
2022-12-31 00:00:00,15.1,0.0,1016.1,46.0,12.6,0.0204257,27.8,97.0
2022-12-31 01:00:00,14.5,0.0,1016.1,46.0,14.8,-0.2,27.1,84.0
2022-12-31 02:00:00,14.9,0.0,1016.4,50.0,15.5,0.238298,26.1,80.0
2022-12-31 03:00:00,15.5,0.0,1016.9,56.0,15.1,0.391489,24.9,72.0
2022-12-31 04:00:00,16.5,0.0,1017.6,66.0,10.1,0.704681,23.2,60.0
2022-12-31 05:00:00,18.4,0.0,1017.9,76.0,10.4,0.721702,22.9,68.0
2022-12-31 06:00:00,18.2,0.0,1018.6,77.0,10.4,0.728511,22.4,70.0
2022-12-31 07:00:00,18.2,0.0,1019.1,79.0,9.0,0.683404,22.0,73.0
2022-12-31 08:00:00,18.8,0.0,1019.5,84.0,8.3,0.657872,21.6,75.0
2022-12-31 09:00:00,19.2,0.0,1019.5,87.0,8.6,0.610213,21.5,75.0
2022-12-31 10:00:00,19.3,0.0,1018.9,85.0,11.2,0.570213,21.9,96.0
2022-12-31 11:00:00,19.3,0.0,1018.8,87.0,10.4,0.519149,21.6,91.0
2022-12-31 12:00:00,19.3,0.0,1018.6,88.0,9.4,0.458724,21.4,80.0
2022-12-31 13:00:00,19.2,0.0,1018.4,89.0,8.6,0.424681,21.1,72.0
2022-12-31 14:00:00,19.2,0.0,1018.1,91.0,7.2,0.430638,20.7,67.0
2022-12-31 15:00:00,19.0,0.0,1018.2,92.0,5.8,0.433192,20.3,60.0
2022-12-31 16:00:00,18.8,0.0,1018.3,92.0,6.1,0.440851,20.1,51.0
2022-12-31 17:00:00,18.7,0.0,1018.8,92.0,6.5,0.440851,20.0,42.0
2022-12-31 18:00:00,19.1,0.0,1019.2,87.0,9.0,0.388936,21.4,42.0
2022-12-31 19:00:00,19.4,0.0,1019.7,77.0,7.9,0.0689362,23.7,60.0
2022-12-31 20:00:00,18.7,0.0,1019.6,66.0,7.2,-0.171915,25.5,97.0
2022-12-31 21:00:00,17.4,0.0,1019.0,56.0,5.0,-0.331064,26.9,128.0
2022-12-31 22:00:00,17.3,0.0,1018.2,54.0,5.8,-0.407659,27.4,175.0
2022-12-31 23:00:00,18.5,0.0,1017.3,60.0,6.1,-0.417872,26.9,218.0
2023-01-01 00:00:00,19.1,0.2,1016.4,66.0,7.2,-0.230638,25.9,238.0
2023-01-01 01:00:00,18.8,0.2,1016.2,66.0,7.6,-0.114893,25.6,247.0
2023-01-01 02:00:00,18.9,0.0,1016.5,68.0,9.7,0.244255,25.2,244.0
2023-01-01 03:00:00,19.0,0.0,1017.0,72.0,8.6,0.651064,24.4,250.0
2023-01-01 04:00:00,19.1,0.0,1017.8,77.0,3.6,0.841702,23.4,261.0
2023-01-01 05:00:00,20.0,0.0,1018.5,86.0,1.1,0.809362,22.5,331.0
2023-01-01 06:00:00,19.7,0.0,1018.9,84.0,3.6,0.710638,22.5,48.0
2023-01-01 07:00:00,19.3,0.0,1018.9,93.0,6.1,0.64766,20.5,42.0
2023-01-01 08:00:00,19.4,0.0,1019.3,95.0,6.5,0.60766,20.2,47.0
2023-01-01 09:00:00,19.2,0.0,1019.4,95.0,7.6,0.568511,20.0,49.0
2023-01-01 10:00:00,19.3,0.0,1019.0,95.0,7.6,0.501277,20.1,54.0
2023-01-01 11:00:00,19.4,0.0,1018.7,95.0,6.5,0.546383,20.2,57.0
2023-01-01 12:00:00,18.9,0.0,1018.4,95.0,6.1,0.50383,19.7,34.0
2023-01-01 13:00:00,18.6,0.0,1018.1,96.0,6.1,0.454468,19.3,32.0
2023-01-01 14:00:00,18.7,0.0,1018.1,97.0,5.8,0.40766,19.2,34.0
2023-01-01 15:00:00,18.9,0.0,1018.2,98.0,4.7,0.411064,19.2,30.0
2023-01-01 16:00:00,18.8,0.0,1018.6,99.0,5.0,0.398298,19.0,28.0
2023-01-01 17:00:00,18.6,0.0,1019.3,99.0,5.0,0.415319,18.8,26.0
2023-01-01 18:00:00,19.2,0.0,1019.8,98.0,5.8,0.372766,19.5,29.0
2023-01-01 19:00:00,21.1,0.0,1020.3,93.0,5.0,0.197447,22.3,35.0
2023-01-01 20:00:00,20.1,0.0,1020.5,75.0,5.4,0.0578725,24.8,87.0
2023-01-01 21:00:00,19.5,0.2,1020.1,69.0,6.1,-0.354894,25.6,107.0
2023-01-01 22:00:00,18.2,0.0,1018.7,60.0,10.4,0.308085,26.6,131.0
2023-01-01 23:00:00,18.8,0.0,1017.7,63.0,7.6,0.28,26.4,140.0
2023-01-02 00:00:00,19.0,0.0,1017.0,65.0,4.0,0.150638,26.1,169.0
2023-01-02 01:00:00,19.4,0.1,1016.7,68.0,3.6,0.374468,25.7,198.0
2023-01-02 02:00:00,19.2,0.0,1016.9,68.0,3.6,0.45617,25.5,201.0
2023-01-02 03:00:00,19.7,0.0,1017.5,76.0,4.0,0.630638,24.2,12.0
2023-01-02 04:00:00,20.1,0.1,1018.1,81.0,2.9,0.748936,23.5,14.0
2023-01-02 05:00:00,20.3,0.0,1018.7,86.0,3.6,0.75234,22.8,21.0
2023-01-02 06:00:00,19.9,0.0,1019.2,86.0,5.4,0.742128,22.4,52.0
2023-01-02 07:00:00,19.8,0.0,1019.5,91.0,5.8,0.69617,21.3,50.0
2023-01-02 08:00:00,19.8,0.0,1019.5,86.0,7.6,0.664681,22.3,76.0
2023-01-02 09:00:00,19.6,0.0,1019.4,91.0,6.1,0.592341,21.1,58.0
2023-01-02 10:00:00,19.3,0.0,1019.0,93.0,6.8,0.544681,20.5,55.0
2023-01-02 11:00:00,19.4,0.0,1018.5,92.0,6.5,0.506383,20.7,52.0
2023-01-02 12:00:00,19.5,0.0,1018.3,93.0,6.8,0.462979,20.7,61.0
2023-01-02 13:00:00,19.7,0.0,1017.6,93.0,7.9,0.435745,20.9,73.0
2023-01-02 14:00:00,19.9,0.0,1017.5,93.0,7.9,0.449362,21.1,75.0
2023-01-02 15:00:00,19.8,0.0,1017.7,93.0,7.2,0.44766,21.0,63.0
2023-01-02 16:00:00,19.9,0.0,1018.1,94.0,6.1,0.45617,20.9,52.0
2023-01-02 17:00:00,19.6,0.0,1018.8,94.0,6.1,0.464681,20.6,53.0
2023-01-02 18:00:00,20.1,0.0,1019.0,89.0,11.2,0.451915,22.0,96.0
2023-01-02 19:00:00,19.7,0.0,1019.2,79.0,14.0,0.114043,23.6,108.0
2023-01-02 20:00:00,19.2,0.0,1019.2,70.0,14.4,-0.12,25.1,114.0
2023-01-02 21:00:00,18.6,0.0,1019.1,63.0,15.1,-0.0255318,26.2,120.0
2023-01-02 22:00:00,18.3,0.0,1018.2,60.0,14.4,0.0136171,26.7,135.0
2023-01-02 23:00:00,17.9,0.0,1016.9,58.0,12.2,0.0697874,26.9,122.0
2023-01-03 00:00:00,18.0,0.0,1016.0,58.0,11.2,-0.199149,27.0,128.0
2023-01-03 01:00:00,17.8,0.0,1015.6,57.0,10.4,-0.027234,27.0,144.0
2023-01-03 02:00:00,19.2,0.0,1015.8,66.0,9.0,0.21617,26.0,168.0
2023-01-03 03:00:00,19.9,0.0,1016.1,74.0,6.1,0.464681,24.8,177.0
2023-01-03 04:00:00,19.7,0.1,1016.5,83.0,5.0,0.761702,22.7,294.0
2023-01-03 05:00:00,20.0,0.0,1017.3,90.0,5.4,0.81617,21.7,332.0
2023-01-03 06:00:00,19.8,0.0,1017.8,92.0,5.8,0.794043,21.2,337.0
2023-01-03 07:00:00,19.7,0.0,1018.3,93.0,5.8,0.76,20.9,341.0
2023-01-03 08:00:00,19.4,0.0,1018.4,94.0,5.4,0.690213,20.4,351.0
2023-01-03 09:00:00,19.9,0.0,1018.1,92.0,6.5,0.628936,21.3,342.0
2023-01-03 10:00:00,19.8,0.0,1017.8,92.0,6.8,0.56,21.2,338.0
2023-01-03 11:00:00,19.9,0.0,1017.6,93.0,7.2,0.497021,21.1,336.0
2023-01-03 12:00:00,19.9,0.0,1017.0,93.0,7.6,0.442553,21.1,336.0
2023-01-03 13:00:00,19.7,0.0,1016.6,93.0,7.6,0.428085,20.9,335.0
2023-01-03 14:00:00,19.6,0.0,1016.5,94.0,6.8,0.434894,20.6,337.0
2023-01-03 15:00:00,19.7,0.0,1016.6,94.0,7.6,0.448511,20.7,338.0
2023-01-03 16:00:00,19.9,0.0,1016.9,95.0,7.6,0.444255,20.7,342.0
2023-01-03 17:00:00,19.8,0.0,1017.3,94.0,7.6,0.475745,20.8,347.0
2023-01-03 18:00:00,20.0,0.0,1017.9,90.0,10.8,0.380426,21.7,352.0
2023-01-03 19:00:00,19.3,0.0,1018.3,78.0,11.2,0.0731916,23.4,348.0
2023-01-03 20:00:00,18.4,0.0,1018.6,66.0,11.5,-0.251915,25.2,347.0
2023-01-03 21:00:00,17.5,0.0,1018.2,58.0,9.7,-0.334468,26.4,337.0
2023-01-03 22:00:00,16.6,0.0,1017.3,52.0,9.4,-0.36,27.3,331.0
2023-01-03 23:00:00,16.6,0.0,1016.2,51.0,10.8,-0.379574,27.6,338.0
2023-01-04 00:00:00,16.2,0.0,1015.4,51.0,14.0,-0.429787,27.2,353.0
2023-01-04 01:00:00,16.5,0.0,1015.1,53.0,13.7,-0.227234,26.9,6.0
2023-01-04 02:00:00,16.8,0.0,1015.2,56.0,13.0,0.0970214,26.3,11.0
2023-01-04 03:00:00,16.9,0.0,1015.6,60.0,11.9,0.459575,25.2,11.0
2023-01-04 04:00:00,17.9,0.0,1016.0,69.0,8.3,0.723404,23.9,11.0
2023-01-04 05:00:00,18.3,0.0,1016.4,78.0,6.1,0.770213,22.3,22.0
2023-01-04 06:00:00,18.9,0.0,1017.1,84.0,6.8,0.731064,21.7,29.0
2023-01-04 07:00:00,19.0,0.0,1017.6,83.0,6.5,0.718298,22.0,38.0
2023-01-04 08:00:00,19.5,0.0,1017.7,86.0,6.5,0.658723,21.9,41.0
2023-01-04 09:00:00,19.8,0.0,1017.7,91.0,6.8,0.571064,21.3,32.0
2023-01-04 10:00:00,19.2,0.0,1017.3,89.0,6.8,0.524255,21.1,52.0
2023-01-04 11:00:00,19.4,0.0,1017.2,91.0,6.5,0.481702,20.9,40.0
2023-01-04 12:00:00,19.6,0.0,1016.9,91.0,5.4,0.437447,21.1,22.0
2023-01-04 13:00:00,19.4,0.0,1016.5,94.0,6.5,0.428085,20.4,24.0
2023-01-04 14:00:00,19.5,0.0,1016.3,93.0,5.8,0.433192,20.7,41.0
2023-01-04 15:00:00,19.4,0.0,1016.1,95.0,6.8,0.465532,20.2,42.0
2023-01-04 16:00:00,19.2,0.0,1015.9,93.0,6.5,0.47234,20.4,48.0
2023-01-04 17:00:00,19.4,0.0,1016.5,94.0,6.1,0.494468,20.4,53.0
2023-01-04 18:00:00,19.4,0.0,1017.2,87.0,7.9,0.379575,21.7,63.0
2023-01-04 19:00:00,19.5,0.0,1017.8,79.0,7.9,0.273192,23.3,68.0
2023-01-04 20:00:00,19.3,0.0,1018.3,71.0,7.2,0.160851,24.9,89.0
2023-01-04 21:00:00,19.3,0.2,1018.0,69.0,5.4,0.0672342,25.4,118.0
2023-01-04 22:00:00,19.6,0.5,1017.5,71.0,3.2,0.0127661,25.2,118.0
2023-01-04 23:00:00,19.7,0.5,1016.6,72.0,2.2,0.105532,25.1,179.0
2023-01-05 00:00:00,19.6,0.8,1015.6,74.0,2.9,0.0476597,24.5,228.0
2023-01-05 01:00:00,19.5,0.4,1015.2,76.0,0.7,0.271489,24.0,138.0
2023-01-05 02:00:00,18.6,0.3,1015.1,75.0,12.2,0.329362,23.3,43.0
2023-01-05 03:00:00,18.5,0.0,1015.2,76.0,13.0,0.550638,23.0,50.0
2023-01-05 04:00:00,18.6,0.0,1015.7,79.0,11.5,0.694468,22.4,50.0
2023-01-05 05:00:00,19.1,0.0,1016.3,86.0,9.0,0.778723,21.5,42.0
2023-01-05 06:00:00,19.2,0.0,1017.1,90.0,8.3,0.73617,20.9,31.0
2023-01-05 07:00:00,19.3,0.0,1018.0,91.0,7.9,0.683404,20.8,29.0
2023-01-05 08:00:00,19.3,0.0,1018.5,92.0,7.9,0.645957,20.6,34.0
2023-01-05 09:00:00,19.1,0.0,1018.5,92.0,7.9,0.548936,20.4,48.0
2023-01-05 10:00:00,18.8,0.0,1018.1,93.0,7.9,0.498723,20.0,55.0
2023-01-05 11:00:00,19.5,0.0,1017.8,92.0,6.1,0.451064,20.8,46.0
2023-01-05 12:00:00,19.4,0.0,1017.5,94.0,6.5,0.425532,20.4,47.0
2023-01-05 13:00:00,19.4,0.0,1017.1,94.0,5.4,0.392341,20.4,33.0
2023-01-05 14:00:00,19.3,0.0,1017.1,95.0,5.4,0.411064,20.1,12.0
2023-01-05 15:00:00,19.0,0.0,1017.2,96.0,5.8,0.445958,19.7,14.0
2023-01-05 16:00:00,19.4,0.0,1017.5,97.0,5.0,0.454468,19.9,25.0
2023-01-05 17:00:00,19.1,0.0,1018.1,98.0,5.8,0.491064,19.4,33.0
2023-01-05 18:00:00,19.6,0.0,1018.7,96.0,6.5,0.395745,20.3,34.0
2023-01-05 19:00:00,19.9,0.0,1019.5,85.0,5.4,0.18383,22.6,46.0
2023-01-05 20:00:00,19.3,0.0,1019.6,71.0,6.8,-0.245106,24.9,78.0
2023-01-05 21:00:00,18.7,0.0,1019.4,63.0,6.5,-0.32851,26.3,110.0
2023-01-05 22:00:00,19.3,0.0,1018.4,66.0,6.5,-0.486808,26.1,169.0
2023-01-05 23:00:00,19.8,0.0,1017.6,69.0,7.9,-0.365106,25.9,201.0
2023-01-06 00:00:00,20.2,0.1,1017.0,73.0,9.7,-0.367659,25.4,228.0
2023-01-06 01:00:00,20.3,0.0,1016.9,76.0,9.4,-0.149787,24.8,239.0
2023-01-06 02:00:00,20.1,0.0,1017.0,75.0,8.3,-0.00851046,24.8,233.0
2023-01-06 03:00:00,20.5,0.1,1017.8,79.0,6.1,0.470638,24.4,229.0
2023-01-06 04:00:00,20.4,0.2,1018.2,83.0,1.1,0.690213,23.5,191.0
2023-01-06 05:00:00,20.6,0.0,1018.8,87.0,2.5,0.79234,22.9,85.0
2023-01-06 06:00:00,20.3,0.0,1019.6,89.0,6.1,0.749787,22.2,60.0
2023-01-06 07:00:00,20.2,0.0,1020.3,93.0,5.4,0.727659,21.4,48.0
2023-01-06 08:00:00,19.8,0.0,1020.7,96.0,5.8,0.638298,20.5,30.0
2023-01-06 09:00:00,19.8,0.0,1020.8,96.0,5.4,0.565957,20.5,27.0
2023-01-06 10:00:00,19.7,0.0,1020.4,97.0,5.4,0.49617,20.2,28.0
2023-01-06 11:00:00,19.5,0.0,1020.0,97.0,5.4,0.451915,20.0,34.0
2023-01-06 12:00:00,19.5,0.0,1019.8,99.0,4.3,0.410213,19.7,30.0
2023-01-06 13:00:00,20.1,0.0,1019.3,99.0,5.4,0.396596,20.3,41.0
2023-01-06 14:00:00,19.8,0.0,1019.3,99.0,5.4,0.404255,20.0,44.0
2023-01-06 15:00:00,20.0,0.0,1019.3,99.0,5.4,0.435745,20.2,41.0
2023-01-06 16:00:00,20.0,0.0,1019.9,99.0,6.5,0.348936,20.2,46.0
2023-01-06 17:00:00,20.1,0.0,1020.4,99.0,6.8,0.171915,20.3,55.0
2023-01-06 18:00:00,20.4,0.0,1020.9,93.0,9.0,0.113192,21.6,60.0
2023-01-06 19:00:00,20.4,0.0,1021.3,83.0,9.4,-0.054468,23.5,77.0
2023-01-06 20:00:00,19.6,0.0,1021.6,69.0,13.0,-0.14383,25.7,98.0
2023-01-06 21:00:00,18.8,0.0,1021.2,61.0,13.7,-0.346383,27.0,110.0
2023-01-06 22:00:00,18.4,0.0,1020.6,57.0,12.6,-0.327659,27.7,116.0
2023-01-06 23:00:00,17.4,0.0,1019.9,53.0,8.3,-0.506383,27.9,112.0
2023-01-07 00:00:00,17.1,0.0,1019.2,52.0,6.1,-0.401702,27.9,99.0
2023-01-07 01:00:00,16.9,0.0,1018.9,53.0,6.1,-0.351489,27.3,71.0
2023-01-07 02:00:00,17.0,0.0,1019.1,56.0,6.1,0.481702,26.5,67.0
2023-01-07 03:00:00,16.9,0.0,1019.5,59.0,7.6,0.878298,25.5,76.0
2023-01-07 04:00:00,19.2,0.0,1019.7,74.0,4.0,1.14298,24.1,92.0
2023-01-07 05:00:00,19.3,0.0,1020.5,84.0,6.8,1.21277,22.1,74.0
2023-01-07 06:00:00,19.0,0.0,1021.2,87.0,6.1,1.17021,21.3,49.0
2023-01-07 07:00:00,19.0,0.0,1021.9,90.0,6.5,0.672341,20.7,38.0
2023-01-07 08:00:00,19.1,0.0,1022.4,90.0,5.8,0.615319,20.8,34.0
2023-01-07 09:00:00,20.1,0.0,1022.3,95.0,6.5,0.574468,20.9,62.0
2023-01-07 10:00:00,19.7,0.0,1022.0,95.0,6.5,0.51149,20.5,65.0
2023-01-07 11:00:00,19.4,0.0,1021.6,95.0,6.1,0.460426,20.2,68.0
2023-01-07 12:00:00,19.0,0.0,1021.1,96.0,6.8,0.436596,19.7,58.0
2023-01-07 13:00:00,19.0,0.0,1020.7,96.0,6.1,0.409362,19.7,30.0
2023-01-07 14:00:00,19.2,0.0,1020.4,97.0,5.8,0.4,19.7,23.0
2023-01-07 15:00:00,19.9,0.0,1020.3,97.0,5.0,0.41617,20.4,28.0
2023-01-07 16:00:00,19.7,0.0,1020.5,96.0,5.4,0.705532,20.4,53.0
2023-01-07 17:00:00,19.0,0.0,1021.0,96.0,6.5,0.737872,19.7,64.0
2023-01-07 18:00:00,20.1,0.0,1021.5,94.0,6.5,0.725957,21.1,59.0
2023-01-07 19:00:00,19.8,0.0,1022.1,86.0,6.1,0.428936,22.3,56.0
2023-01-07 20:00:00,18.5,0.0,1022.0,67.0,10.8,0.133617,25.1,81.0
2023-01-07 21:00:00,17.7,0.0,1021.5,59.0,10.8,0.0425533,26.4,92.0
2023-01-07 22:00:00,17.7,0.0,1020.7,56.0,9.0,-0.0536169,27.2,101.0
2023-01-07 23:00:00,17.3,0.0,1019.5,53.0,6.5,-0.0740425,27.7,116.0
2023-01-08 00:00:00,17.3,0.0,1018.5,53.0,4.0,0.16766,27.8,142.0
2023-01-08 01:00:00,17.8,0.0,1018.2,56.0,3.2,0.257021,27.4,175.0
2023-01-08 02:00:00,18.6,0.0,1018.4,61.0,3.6,0.510638,26.7,192.0
2023-01-08 03:00:00,18.5,0.0,1018.9,65.0,4.0,0.86383,25.6,184.0
2023-01-08 04:00:00,18.9,0.0,1019.5,74.0,2.2,0.563404,23.8,148.0
2023-01-08 05:00:00,19.2,0.0,1020.0,82.0,4.0,0.751489,22.4,142.0
2023-01-08 06:00:00,19.3,0.0,1020.4,89.0,4.7,0.715745,21.2,96.0
2023-01-08 07:00:00,19.2,0.0,1021.0,93.0,4.3,0.665532,20.4,64.0
2023-01-08 08:00:00,18.9,0.0,1021.2,94.0,4.0,0.627234,19.9,48.0
2023-01-08 09:00:00,18.5,0.0,1021.3,95.0,4.0,0.571915,19.3,32.0
2023-01-08 10:00:00,19.0,0.0,1021.1,94.0,5.8,0.532766,20.0,6.0
2023-01-08 11:00:00,18.9,0.0,1020.7,95.0,5.8,0.460426,19.7,8.0
2023-01-08 12:00:00,18.5,0.0,1020.1,96.0,6.1,0.422128,19.2,10.0
2023-01-08 13:00:00,18.4,0.0,1019.6,97.0,6.1,0.408511,18.9,16.0
2023-01-08 14:00:00,18.1,0.0,1019.5,97.0,7.2,0.399149,18.6,10.0
2023-01-08 15:00:00,18.5,0.0,1019.6,97.0,6.1,0.391489,19.0,10.0
2023-01-08 16:00:00,18.3,0.0,1020.0,96.0,6.5,0.690213,19.0,18.0
2023-01-08 17:00:00,18.7,0.0,1020.5,95.0,5.8,0.748085,19.5,26.0
2023-01-08 18:00:00,19.8,0.0,1021.2,95.0,4.3,0.69617,20.6,12.0
2023-01-08 19:00:00,19.4,0.0,1021.9,81.0,5.4,0.408511,22.8,14.0
2023-01-08 20:00:00,18.7,0.0,1022.0,69.0,4.7,0.152341,24.8,27.0
